hXX,simID,pop,subset_value,prop_ROH_single,prpp_Non_ROH_single,prop_ROH_homo,prop_Non_ROH_homo,mean_count_single,mean_count_homo
h05,5128933891181202049,p1,0.3,0.10657779130035454,0.8934222086996454,0.1529218991105214,0.8470781008894788,25.34,15.85
h05,5128933891181202049,p2,0.3,0.20648834322499673,0.7935116567750033,0.2701285009538105,0.7298714990461894,23.828,17.286
h05,5128933891181202049,p3,0.3,0.24575275331950433,0.7542472466804957,0.32147535616146466,0.6785246438385353,25.006,17.94
h05,5128933891181202049,p1,1.0,0.09560111332490169,0.9043988866750984,0.15432726593647264,0.8456727340635273,69.162,37.596
h05,5128933891181202049,p2,1.0,0.18492975997229522,0.8150702400277047,0.28693792015226915,0.7130620798477308,66.054,39.686
h05,5128933891181202049,p3,1.0,0.2137772418718167,0.7862227581281834,0.3222855133321319,0.6777144866678679,65.506,40.654
h05,5138890421275279549,p1,0.3,0.09054970409299144,0.9094502959070085,0.13543793933105078,0.8645620606689493,27.274,15.95
h05,5138890421275279549,p2,0.3,0.2201274689802317,0.7798725310197683,0.3030677091570281,0.6969322908429719,25.56,17.532
h05,5138890421275279549,p3,0.3,0.23507341617791794,0.7649265838220821,0.30832569168018087,0.6916743083198191,24.816,17.258
h05,5138890421275279549,p1,1.0,0.09233413159037772,0.9076658684096223,0.13339574084829844,0.8666042591517016,84.43,51.304
h05,5138890421275279549,p2,1.0,0.18480957038097587,0.8151904296190241,0.25631940480777227,0.7436805951922276,81.384,54.498
h05,5138890421275279549,p3,1.0,0.2199327321464832,0.7800672678535168,0.2876812557225889,0.712318744277411,74.658,53.072
h05,5145570196022951240,p1,0.3,0.09383891498227276,0.9061610850177273,0.1474699713685008,0.8525300286314993,22.294,12.734
h05,5145570196022951240,p2,0.3,0.22434754292892062,0.7756524570710794,0.31083844390903215,0.6891615560909677,19.462,13.34
h05,5145570196022951240,p3,0.3,0.1977377566929364,0.8022622433070636,0.2820383920001567,0.7179616079998433,20.772,13.368
h05,5145570196022951240,p1,1.0,0.0967936331290379,0.903206366870962,0.14369918348305408,0.856300816516946,78.378,46.536
h05,5145570196022951240,p2,1.0,0.2050190553479732,0.7949809446520267,0.28131116745862417,0.7186888325413758,72.218,49.394
h05,5145570196022951240,p3,1.0,0.1985997537551331,0.801400246244867,0.28588186924914605,0.7141181307508538,77.122,50.012
h05,5149670368733949067,p1,0.3,0.08824782276271642,0.9117521772372836,0.13686594068126576,0.8631340593187343,27.34,16.028
h05,5149670368733949067,p2,0.3,0.18607772916364365,0.8139222708363565,0.27278705763284444,0.7272129423671556,27.836,17.67
h05,5149670368733949067,p3,0.3,0.22171283470024572,0.7782871652997542,0.29153060961226596,0.7084693903877339,24.1,17.16
h05,5149670368733949067,p1,1.0,0.09546960759739344,0.9045303924026066,0.1412255676736208,0.8587744323263792,89.008,54.726
h05,5149670368733949067,p2,1.0,0.18802655958628017,0.8119734404137198,0.26285512791173415,0.7371448720882658,88.36,58.698
h05,5149670368733949067,p3,1.0,0.22667004019359147,0.7733299598064085,0.29775999935712516,0.7022400006428748,81.462,57.842
h05,515008602958262028,p1,0.3,0.09116902867138414,0.908830971328616,0.1420683718242542,0.8579316281757459,22.902,12.6
h05,515008602958262028,p2,0.3,0.15785044869554898,0.842149551304451,0.22172612746730394,0.7782738725326961,20.602,13.676
h05,515008602958262028,p3,0.3,0.20654466256268006,0.7934553374373201,0.2995429403929404,0.7004570596070596,21.266,13.928
h05,515008602958262028,p1,1.0,0.09449627531978029,0.9055037246802198,0.14253544883832467,0.8574645511616753,89.374,51.636
h05,515008602958262028,p2,1.0,0.18459591156918817,0.8154040884308119,0.2666362391721229,0.733363760827877,80.092,52.336
h05,515008602958262028,p3,1.0,0.21025515938572267,0.7897448406142773,0.30494916114654724,0.6950508388534526,85.146,54.814
h05,516003122491781593,p1,0.3,0.09911066978810214,0.9008893302118979,0.13106406126553186,0.8689359387344682,21.812,14.348
h05,516003122491781593,p2,0.3,0.19738065890686235,0.8026193410931376,0.26357064144146186,0.7364293585585381,22.308,15.512
h05,516003122491781593,p3,0.3,0.2077477486566778,0.7922522513433222,0.274172904546434,0.725827095453566,21.698,14.364
h05,516003122491781593,p1,1.0,0.10048944727886272,0.8995105527211374,0.1467867136461917,0.8532132863538083,82.286,50.712
h05,516003122491781593,p2,1.0,0.19676860133271204,0.803231398667288,0.2756864137438425,0.7243135862561575,83.58,55.16
h05,516003122491781593,p3,1.0,0.20139660902489243,0.7986033909751077,0.2897891500656309,0.7102108499343691,86.168,55.386
h05,5168632705598258018,p1,0.3,0.09549978472907739,0.9045002152709226,0.15907818594374323,0.8409218140562569,29.44,15.35
h05,5168632705598258018,p2,0.3,0.19009816152115094,0.8099018384788492,0.27468128067592057,0.7253187193240794,29.72,18.82
h05,5168632705598258018,p3,0.3,0.2128928736815405,0.7871071263184595,0.2981324360297425,0.7018675639702575,26.854,18.014
h05,5168632705598258018,p1,1.0,0.10261447094189541,0.8973855290581046,0.1718725933380504,0.8281274066619496,91.488,47.97
h05,5168632705598258018,p2,1.0,0.1868617760260812,0.8131382239739189,0.28061382371656396,0.719386176283436,86.472,53.106
h05,5168632705598258018,p3,1.0,0.21192322887440404,0.788076771125596,0.3025934748189311,0.6974065251810689,82.738,54.776
h05,5178642993811784901,p1,0.3,0.09511334338472147,0.9048866566152786,0.13059990842117303,0.8694000915788269,29.686,18.49
h05,5178642993811784901,p2,0.3,0.19725056672534497,0.8027494332746551,0.2752411109780574,0.7247588890219426,28.928,19.734
h05,5178642993811784901,p3,0.3,0.23226030202183234,0.7677396979781677,0.29998632413203824,0.7000136758679617,28.16,20.736
h05,5178642993811784901,p1,1.0,0.09341555757984617,0.9065844424201538,0.13623215094869476,0.8637678490513052,88.52,52.134
h05,5178642993811784901,p2,1.0,0.1960652543145565,0.8039347456854435,0.27467472990907665,0.7253252700909234,85.968,57.136
h05,5178642993811784901,p3,1.0,0.220010555009729,0.7799894449902711,0.29752983334338395,0.7024701666566161,85.998,59.556
h05,5179764543417121339,p1,0.3,0.09002085476621365,0.9099791452337863,0.1404052021507904,0.8595947978492098,23.662,13.076
h05,5179764543417121339,p2,0.3,0.1803355565413184,0.8196644434586816,0.2644088911088911,0.7355911088911089,18.868,12.032
h05,5179764543417121339,p3,0.3,0.21139629130370685,0.7886037086962931,0.29560283882783883,0.7043971611721611,19.172,12.364
h05,5179764543417121339,p1,1.0,0.10343827512433684,0.8965617248756632,0.16397909995058507,0.8360209000494149,77.294,43.068
h05,5179764543417121339,p2,1.0,0.20438201634375683,0.7956179836562433,0.2909323298847995,0.7090676701152003,69.334,45.548
h05,5179764543417121339,p3,1.0,0.22636739069125184,0.7736326093087481,0.31818248612716504,0.681817513872835,68.518,45.35
h05,521415146012075792,p1,0.3,0.09894445210487578,0.9010555478951242,0.15447884246816135,0.8455211575318387,24.638,13.648
h05,521415146012075792,p2,0.3,0.19049330890967314,0.8095066910903268,0.2821475699481117,0.7178524300518881,22.296,14.046
h05,521415146012075792,p3,0.3,0.22292550748626194,0.7770744925137381,0.28489340251252016,0.7151065974874798,20.448,14.556
h05,521415146012075792,p1,1.0,0.103410959168523,0.8965890408314771,0.1656685738737409,0.8343314261262591,82.4,45.46
h05,521415146012075792,p2,1.0,0.18829453342683686,0.8117054665731631,0.28177848311357523,0.7182215168864248,80.938,51.07
h05,521415146012075792,p3,1.0,0.2291978733416087,0.7708021266583913,0.3166497350074429,0.683350264992557,80.076,53.632
h05,5218895024614505396,p1,0.3,0.10764201653663678,0.8923579834633633,0.13788447036055732,0.8621155296394427,33.202,23.562
h05,5218895024614505396,p2,0.3,0.20950093173676212,0.7904990682632379,0.26745510861119554,0.7325448913888044,31.208,23.556
h05,5218895024614505396,p3,0.3,0.21236014320051597,0.787639856799484,0.26230240527588355,0.7376975947241164,30.54,23.528
h05,5218895024614505396,p1,1.0,0.10299384830365753,0.8970061516963423,0.15241100820119816,0.8475889917988018,94.318,57.626
h05,5218895024614505396,p2,1.0,0.20985365682828927,0.7901463431717107,0.29610917702674977,0.7038908229732501,92.822,62.332
h05,5218895024614505396,p3,1.0,0.21956646072474442,0.7804335392752555,0.3012311572750091,0.698768842724991,88.452,61.402
h05,521961045307979818,p1,0.3,0.1040615065242082,0.8959384934757918,0.14423994913754976,0.8557600508624502,27.552,17.68
h05,521961045307979818,p2,0.3,0.21581976275767356,0.7841802372423264,0.27781932717265534,0.7221806728273445,26.412,18.778
h05,521961045307979818,p3,0.3,0.21266749869510632,0.7873325013048937,0.2865213120814514,0.7134786879185485,26.872,18.088
h05,521961045307979818,p1,1.0,0.09969989989681201,0.9003001001031881,0.14749744713234966,0.8525025528676504,92.974,56.116
h05,521961045307979818,p2,1.0,0.1865600559556085,0.8134399440443915,0.2604052434252244,0.7395947565747756,88.69,58.398
h05,521961045307979818,p3,1.0,0.22271579713134962,0.7772842028686504,0.3107614864658645,0.6892385135341355,92.406,61.928
h05,5220876126616775968,p1,0.3,0.08784080695566886,0.9121591930443312,0.16613585303585304,0.833864146964147,21.458,9.28
h05,5220876126616775968,p2,0.3,0.17601908808425834,0.8239809119157416,0.26268021978021977,0.7373197802197802,15.66,9.472
h05,5220876126616775968,p3,0.3,0.15495426624459133,0.8450457337554087,0.22962037962037965,0.7703796203796203,16.366,9.462
h05,5220876126616775968,p1,1.0,0.09322223050835418,0.9067777694916458,0.15318915153287777,0.8468108484671224,77.966,38.14
h05,5220876126616775968,p2,1.0,0.1763914224442779,0.8236085775557221,0.2651805860361258,0.7348194139638743,66.714,40.804
h05,5220876126616775968,p3,1.0,0.18185223761307417,0.8181477623869257,0.26182993856692177,0.7381700614330782,64.406,40.034
h05,5222475215889473490,p1,0.3,0.0990623897957802,0.9009376102042198,0.14349567886533832,0.8565043211346617,24.256,14.142
h05,5222475215889473490,p2,0.3,0.19597617632808362,0.8040238236719164,0.2664489729225023,0.7335510270774976,21.832,14.548
h05,5222475215889473490,p3,0.3,0.21345685607697318,0.7865431439230268,0.29651558024019325,0.7034844197598068,22.318,14.82
h05,5222475215889473490,p1,1.0,0.09848994936620149,0.9015100506337985,0.15025808408262412,0.849741915917376,84.764,48.6
h05,5222475215889473490,p2,1.0,0.16869742612728958,0.8313025738727106,0.23940032781081827,0.7605996721891817,77.256,50.006
h05,5222475215889473490,p3,1.0,0.19960059424447077,0.8003994057555291,0.2867424524333287,0.7132575475666713,77.25,49.922
h05,52466460427952811,p1,0.3,0.09756929955138886,0.9024307004486112,0.14753213796007913,0.8524678620399209,24.286,13.564
h05,52466460427952811,p2,0.3,0.17541020006054625,0.8245897999394538,0.2697780391005623,0.7302219608994376,24.298,14.382
h05,52466460427952811,p3,0.3,0.1981516375993611,0.801848362400639,0.2783030944889304,0.7216969055110697,23.234,15.384
h05,52466460427952811,p1,1.0,0.10157317911432075,0.8984268208856793,0.15840498576845202,0.8415950142315479,80.926,46.068
h05,52466460427952811,p2,1.0,0.19396109365874592,0.8060389063412541,0.2861760790107304,0.7138239209892697,79.362,49.572
h05,52466460427952811,p3,1.0,0.2278207468792156,0.7721792531207843,0.313257654321823,0.6867423456781769,77.258,52.75
h05,525628231267382934,p1,0.3,0.09671730442501211,0.9032826955749879,0.1510406343656344,0.8489593656343657,21.466,11.266
h05,525628231267382934,p2,0.3,0.20709560393932827,0.7929043960606718,0.3165119315325197,0.6834880684674802,22.104,13.358
h05,525628231267382934,p3,0.3,0.2097587356323728,0.7902412643676271,0.3181727894654365,0.6818272105345635,21.898,12.87
h05,525628231267382934,p1,1.0,0.10077477138668198,0.8992252286133181,0.1510031372147506,0.8489968627852494,77.25,44.48
h05,525628231267382934,p2,1.0,0.19300092048492365,0.8069990795150763,0.2869794814303597,0.7130205185696403,77.502,48.518
h05,525628231267382934,p3,1.0,0.22249591604986052,0.7775040839501395,0.3244084984807408,0.6755915015192592,75.86,48.194
h05,5259897309470172358,p1,0.3,0.09569426123517644,0.9043057387648236,0.13567692373845625,0.8643230762615438,26.116,16.242
h05,5259897309470172358,p2,0.3,0.21229965358064454,0.7877003464193555,0.28782533020142387,0.7121746697985761,25.498,17.29
h05,5259897309470172358,p3,0.3,0.20258020696096093,0.7974197930390391,0.27071976755614524,0.7292802324438548,23.42,16.76
h05,5259897309470172358,p1,1.0,0.10398758572589896,0.8960124142741012,0.14772406196238247,0.8522759380376176,96.354,62.144
h05,5259897309470172358,p2,1.0,0.20384105957125678,0.7961589404287432,0.26407170309270567,0.7359282969072943,90.59,64.87
h05,5259897309470172358,p3,1.0,0.23682250419981946,0.7631774958001805,0.29550486088009575,0.7044951391199042,88.446,67.148
h05,5279248286688346340,p1,0.3,0.09557967099119466,0.9044203290088053,0.12966508729488607,0.870334912705114,27.616,18.148
h05,5279248286688346340,p2,0.3,0.1670189955970055,0.8329810044029945,0.23447111910987264,0.7655288808901273,26.902,18.366
h05,5279248286688346340,p3,0.3,0.21598996582860394,0.7840100341713961,0.2855330533636059,0.7144669466363941,28.16,20.148
h05,5279248286688346340,p1,1.0,0.0959051397331229,0.9040948602668772,0.14315363165087422,0.8568463683491258,86.298,51.35
h05,5279248286688346340,p2,1.0,0.16685759520189306,0.833142404798107,0.24931560038477352,0.7506843996152266,86.044,54.352
h05,5279248286688346340,p3,1.0,0.19428246006994698,0.805717539930053,0.28015503156909255,0.7198449684309074,85.496,55.728
h05,5287885514566529737,p1,0.3,0.08984139122904171,0.9101586087709583,0.15839589071059657,0.8416041092894033,24.394,11.862
h05,5287885514566529737,p2,0.3,0.17430106836376658,0.8256989316362335,0.2554401232754174,0.7445598767245827,21.008,13.192
h05,5287885514566529737,p3,0.3,0.22011715180940442,0.7798828481905955,0.3413412603736133,0.6586587396263867,24.982,15.122
h05,5287885514566529737,p1,1.0,0.10331158943716301,0.896688410562837,0.1656141395916107,0.8343858604083894,90.718,49.634
h05,5287885514566529737,p2,1.0,0.18496218300021847,0.8150378169997816,0.2705390533038999,0.7294609466961001,82.45,52.43
h05,5287885514566529737,p3,1.0,0.2207824344499478,0.7792175655500522,0.3143737409032166,0.6856262590967833,78.52,51.97
h05,5321111605651693543,p1,0.3,0.10707803664986394,0.8929219633501362,0.15502361657949892,0.8449763834205011,20.33,12.762
h05,5321111605651693543,p2,0.3,0.16797641880618794,0.832023581193812,0.21937887798476033,0.7806211220152396,20.174,13.406
h05,5321111605651693543,p3,0.3,0.20775808796142958,0.7922419120385704,0.2848879509379509,0.7151120490620491,20.694,13.598
h05,5321111605651693543,p1,1.0,0.10491167821176722,0.8950883217882327,0.1635173707276785,0.8364826292723214,80.462,45.248
h05,5321111605651693543,p2,1.0,0.1843987091481673,0.8156012908518326,0.27693601865538836,0.7230639813446117,76.692,46.938
h05,5321111605651693543,p3,1.0,0.2195344538435786,0.7804655461564214,0.3175289136868331,0.6824710863131668,76.518,48.802
h05,5325867723659974948,p1,0.3,0.08372969677252809,0.9162703032274719,0.11828482905982907,0.881715170940171,22.394,13.5
h05,5325867723659974948,p2,0.3,0.1463913898132574,0.8536086101867427,0.20811053151355008,0.7918894684864499,22.828,14.674
h05,5325867723659974948,p3,0.3,0.19217965165986703,0.8078203483401329,0.26921410161905523,0.7307858983809449,21.916,14.894
h05,5325867723659974948,p1,1.0,0.10176101604024927,0.8982389839597509,0.14872539570525095,0.851274604294749,86.114,52.844
h05,5325867723659974948,p2,1.0,0.1853978232286787,0.8146021767713214,0.25487480580911526,0.7451251941908847,83.892,56.942
h05,5325867723659974948,p3,1.0,0.21919574600769373,0.7808042539923062,0.29996256770847846,0.7000374322915216,84.564,59.138
h05,5328993542336413893,p1,0.3,0.10076575958448922,0.8992342404155108,0.17441259963806405,0.825587400361936,26.944,13.78
h05,5328993542336413893,p2,0.3,0.16639840703507996,0.83360159296492,0.2611514760695101,0.7388485239304898,25.756,14.994
h05,5328993542336413893,p3,0.3,0.21820286517729812,0.781797134822702,0.32619666893134386,0.673803331068656,24.262,15.112
h05,5328993542336413893,p1,1.0,0.0977466829234585,0.9022533170765416,0.15415650564061537,0.8458434943593848,92.854,52.532
h05,5328993542336413893,p2,1.0,0.18300465767010834,0.8169953423298918,0.26676958914499943,0.7332304108550006,88.656,57.088
h05,5328993542336413893,p3,1.0,0.2192741957893901,0.7807258042106099,0.3091776255135983,0.6908223744864017,88.42,59.064
h05,5351055543107799445,p1,0.3,0.11732747063908834,0.8826725293609118,0.15179646542827657,0.8482035345717235,24.374,17.298
h05,5351055543107799445,p2,0.3,0.21618487729562375,0.7838151227043764,0.26354840264654505,0.7364515973534549,23.394,17.872
h05,5351055543107799445,p3,0.3,0.22903217666047065,0.7709678233395293,0.28740916618641077,0.7125908338135891,24.014,17.986
h05,5351055543107799445,p1,1.0,0.09833906726004062,0.9016609327399594,0.13455189470376472,0.8654481052962352,93.612,61.344
h05,5351055543107799445,p2,1.0,0.19614358751092076,0.8038564124890792,0.2550583693159323,0.7449416306840676,90.728,65.752
h05,5351055543107799445,p3,1.0,0.21981809669431934,0.7801819033056806,0.2928754075997943,0.7071245924002058,92.27,64.838
h05,5404324942141664933,p1,0.3,0.10083869930503866,0.8991613006949615,0.12491285228417827,0.8750871477158219,39.794,30.12
h05,5404324942141664933,p2,0.3,0.19136467705834298,0.8086353229416571,0.23908210275664718,0.7609178972433529,41.84,32.268
h05,5404324942141664933,p3,0.3,0.23069714173215364,0.7693028582678464,0.2826485593034854,0.7173514406965146,42.088,33.216
h05,5404324942141664933,p1,1.0,0.10077262456590265,0.8992273754340975,0.1309150761561547,0.8690849238438452,91.476,63.424
h05,5404324942141664933,p2,1.0,0.19345910657861182,0.8065408934213882,0.2502611587347817,0.7497388412652183,93.054,67.8
h05,5404324942141664933,p3,1.0,0.23453390402429633,0.7654660959757036,0.29452229924550327,0.7054777007544967,92.536,70.114
h05,5416466279299963351,p1,0.3,0.08364720107499508,0.9163527989250049,0.11087654307336971,0.8891234569266303,25.566,16.862
h05,5416466279299963351,p2,0.3,0.19562212359792014,0.8043778764020799,0.27518763983896033,0.7248123601610396,29.274,19.318
h05,5416466279299963351,p3,0.3,0.2201037295004661,0.7798962704995339,0.2870621207459476,0.7129378792540523,27.354,19.762
h05,5416466279299963351,p1,1.0,0.09096210946627867,0.9090378905337213,0.12183368197696179,0.8781663180230382,83.638,56.774
h05,5416466279299963351,p2,1.0,0.18933663781160726,0.8106633621883926,0.2514515954772546,0.7485484045227454,83.854,58.686
h05,5416466279299963351,p3,1.0,0.22192900792810252,0.7780709920718976,0.2755588773071337,0.7244411226928663,82.24,61.622
h05,5477896550466317077,p1,0.3,0.0963190045064499,0.9036809954935501,0.16980076084046672,0.8301992391595333,25.298,11.908
h05,5477896550466317077,p2,0.3,0.17182008451731706,0.8281799154826829,0.2751276999144646,0.7248723000855354,23.748,13.542
h05,5477896550466317077,p3,0.3,0.2075143551102721,0.7924856448897278,0.32371664399412076,0.6762833560058792,23.898,14.404
h05,5477896550466317077,p1,1.0,0.09445399081380498,0.9055460091861951,0.14840511704821288,0.8515948829517872,79.186,42.488
h05,5477896550466317077,p2,1.0,0.1934581137551459,0.806541886244854,0.2831998596221164,0.7168001403778835,75.478,47.758
h05,5477896550466317077,p3,1.0,0.22380244290820042,0.7761975570917996,0.3255309358896652,0.6744690641103348,77.186,49.478
h05,550593148562692389,p1,0.3,0.08718190534753532,0.9128180946524647,0.1284645514616103,0.8715354485383897,21.418,12.7
h05,550593148562692389,p2,0.3,0.18420815567847,0.8157918443215301,0.2447442464398347,0.7552557535601653,19.17,13.136
h05,550593148562692389,p3,0.3,0.22630639949549558,0.7736936005045044,0.3207662504162504,0.6792337495837496,19.54,12.67
h05,550593148562692389,p1,1.0,0.0922875505826342,0.9077124494173658,0.14003650735524883,0.8599634926447511,85.358,49.818
h05,550593148562692389,p2,1.0,0.19037287745721881,0.8096271225427812,0.26605658304375934,0.7339434169562405,75.37,49.638
h05,550593148562692389,p3,1.0,0.21644013034962928,0.7835598696503707,0.3043829862967739,0.6956170137032262,75.606,50.586
h05,5549279712805692226,p1,0.3,0.09842897505100402,0.901571024948996,0.15725581525457688,0.8427441847454231,27.652,15.81
h05,5549279712805692226,p2,0.3,0.1816462356615986,0.8183537643384013,0.24191657083886184,0.7580834291611381,24.456,17.342
h05,5549279712805692226,p3,0.3,0.2382484359861303,0.7617515640138697,0.31379893587664487,0.6862010641233551,23.382,16.998
h05,5549279712805692226,p1,1.0,0.09209102398640333,0.9079089760135967,0.13423593146321608,0.865764068536784,85.234,51.98
h05,5549279712805692226,p2,1.0,0.1936698100019289,0.806330189998071,0.2608519997104957,0.7391480002895042,78.392,55.158
h05,5549279712805692226,p3,1.0,0.22877145905100185,0.7712285409489982,0.3118639614739841,0.6881360385260159,80.112,55.848
h05,5590050282961127893,p1,0.3,0.10303282892694872,0.8969671710730514,0.15115978111499784,0.8488402188850022,31.874,19.566
h05,5590050282961127893,p2,0.3,0.18333705764491054,0.8166629423550894,0.2543074903720589,0.745692509627941,29.804,20.374
h05,5590050282961127893,p3,0.3,0.21833735379384195,0.7816626462061581,0.3058905171749027,0.6941094828250973,29.402,19.71
h05,5590050282961127893,p1,1.0,0.10251867645126729,0.8974813235487327,0.14510923609213905,0.8548907639078609,90.816,58.148
h05,5590050282961127893,p2,1.0,0.18153242435656305,0.8184675756434371,0.24200414174017,0.7579958582598298,87.684,61.69
h05,5590050282961127893,p3,1.0,0.22355411652803875,0.7764458834719612,0.29721706114675284,0.702782938853247,84.194,60.03
h05,5618324778672298600,p1,0.3,0.10459642378642581,0.8954035762135742,0.15930422355422355,0.8406957764457764,18.01,10.066
h05,5618324778672298600,p2,0.3,0.19423005016139688,0.8057699498386031,0.24635942945942946,0.7536405705405705,16.808,11.838
h05,5618324778672298600,p3,0.3,0.21513346658501456,0.7848665334149855,0.27854689754689754,0.7214531024531025,16.418,11.714
h05,5618324778672298600,p1,1.0,0.10385106024566006,0.89614893975434,0.16074000122470886,0.8392599987752912,74.64,41.276
h05,5618324778672298600,p2,1.0,0.19734333235470633,0.8026566676452936,0.28521711161502983,0.7147828883849702,73.144,47.188
h05,5618324778672298600,p3,1.0,0.21519508745127064,0.7848049125487294,0.3018171177788782,0.6981828822211219,68.722,45.6
h05,5629355748189371673,p1,0.3,0.10879040629769376,0.8912095937023062,0.15154724199089525,0.8484527580091048,27.722,17.662
h05,5629355748189371673,p2,0.3,0.19684792789908623,0.8031520721009138,0.2646453666523124,0.7353546333476876,26.766,18.884
h05,5629355748189371673,p3,0.3,0.25157647121766247,0.7484235287823376,0.34321160836097836,0.6567883916390215,28.562,19.912
h05,5629355748189371673,p1,1.0,0.1004872745026644,0.8995127254973356,0.15049251145908318,0.8495074885409168,89.046,53.462
h05,5629355748189371673,p2,1.0,0.19472370410152912,0.8052762958984708,0.2756114864343321,0.7243885135656678,83.996,56.314
h05,5629355748189371673,p3,1.0,0.23406856581567806,0.765931434184322,0.3299327743203536,0.6700672256796463,86.312,57.36
h05,5657222748237468029,p1,0.3,0.10132548359499191,0.8986745164050082,0.15545145222854204,0.844548547771458,28.342,17.018
h05,5657222748237468029,p2,0.3,0.2089886034899557,0.7910113965100443,0.27606965218789825,0.7239303478121016,27.708,19.866
h05,5657222748237468029,p3,0.3,0.23063289179637686,0.7693671082036231,0.3127327553363763,0.6872672446636238,28.614,19.986
h05,5657222748237468029,p1,1.0,0.10540961958794641,0.8945903804120536,0.16399056405903228,0.8360094359409677,82.554,47.852
h05,5657222748237468029,p2,1.0,0.20046266703399213,0.7995373329660078,0.275830494127323,0.724169505872677,79.574,53.81
h05,5657222748237468029,p3,1.0,0.2350232949925821,0.7649767050074179,0.3226008360187118,0.6773991639812882,79.938,55.156
h05,5665536150066744679,p1,0.3,0.10735513977584761,0.8926448602241525,0.15686863586190214,0.843131364138098,24.914,14.94
h05,5665536150066744679,p2,0.3,0.2059541688550944,0.7940458311449056,0.2736824891998266,0.7263175108001733,25.326,17.464
h05,5665536150066744679,p3,0.3,0.2485481745800952,0.7514518254199049,0.30911593232189205,0.690884067678108,24.266,18.368
h05,5665536150066744679,p1,1.0,0.1020009209899874,0.8979990790100125,0.16088094373074438,0.8391190562692556,77.534,43.302
h05,5665536150066744679,p2,1.0,0.18774115560943266,0.8122588443905674,0.2642213679632231,0.735778632036777,72.926,48.366
h05,5665536150066744679,p3,1.0,0.2199118399472343,0.7800881600527657,0.3040545176723454,0.6959454823276546,73.664,49.794
h05,5666112355758542491,p1,0.3,0.10504554130454659,0.8949544586954534,0.1428246283339654,0.8571753716660345,32.248,22.046
h05,5666112355758542491,p2,0.3,0.17974837397645946,0.8202516260235406,0.24283609394419461,0.7571639060558054,30.426,21.53
h05,5666112355758542491,p3,0.3,0.20612488469578813,0.793875115304212,0.27890462283381795,0.7210953771661821,32.0,22.518
h05,5666112355758542491,p1,1.0,0.09653747598079834,0.9034625240192017,0.1421587013379536,0.8578412986620464,96.636,59.492
h05,5666112355758542491,p2,1.0,0.1981768236871297,0.8018231763128704,0.2823614773720251,0.7176385226279749,93.594,62.992
h05,5666112355758542491,p3,1.0,0.21314279355902124,0.7868572064409789,0.30007496397768035,0.6999250360223197,94.546,64.078
h05,5677179467086418543,p1,0.3,0.10783351295122717,0.8921664870487729,0.15112982485774246,0.8488701751422575,36.184,23.55
h05,5677179467086418543,p2,0.3,0.1844030309311879,0.8155969690688121,0.2413365022433838,0.7586634977566161,34.252,24.634
h05,5677179467086418543,p3,0.3,0.21775387177879782,0.7822461282212022,0.2856965857464209,0.7143034142535791,34.186,24.998
h05,5677179467086418543,p1,1.0,0.1079370022791715,0.8920629977208285,0.16041985847242285,0.8395801415275771,103.402,63.422
h05,5677179467086418543,p2,1.0,0.206199459033099,0.7938005409669009,0.2878316784915701,0.7121683215084299,99.782,68.34
h05,5677179467086418543,p3,1.0,0.23779222974313383,0.7622077702568661,0.31689538343583523,0.6831046165641649,98.148,70.402
h05,5677721759601185255,p1,0.3,0.09376543525465453,0.9062345647453455,0.12100910048083961,0.8789908995191605,34.334,24.2
h05,5677721759601185255,p2,0.3,0.1874868209417563,0.8125131790582436,0.22270416929286493,0.7772958307071351,29.048,23.592
h05,5677721759601185255,p3,0.3,0.2294741998874548,0.7705258001125452,0.26782805683849165,0.7321719431615084,29.638,24.322
h05,5677721759601185255,p1,1.0,0.09445172806220643,0.9055482719377936,0.13356179842179863,0.8664382015782014,82.822,51.708
h05,5677721759601185255,p2,1.0,0.189884820160946,0.8101151798390541,0.25337138305324053,0.7466286169467594,75.892,53.374
h05,5677721759601185255,p3,1.0,0.21664794257944517,0.7833520574205549,0.2871969032509204,0.7128030967490797,76.122,53.882
h05,5747486467172661902,p1,0.3,0.09042723932767185,0.9095727606723282,0.11673729172598737,0.8832627082740125,33.608,23.554
h05,5747486467172661902,p2,0.3,0.19660965373946432,0.8033903462605357,0.23709595621769536,0.7629040437823046,29.764,23.61
h05,5747486467172661902,p3,0.3,0.22664754316733945,0.7733524568326606,0.27668915831627977,0.7233108416837202,32.384,25.082
h05,5747486467172661902,p1,1.0,0.09109975936187076,0.9089002406381294,0.14080344241322826,0.8591965575867716,99.194,57.168
h05,5747486467172661902,p2,1.0,0.18168790507304944,0.8183120949269506,0.26202293319303044,0.7379770668069695,89.224,58.846
h05,5747486467172661902,p3,1.0,0.21147930625678746,0.7885206937432127,0.29311284657866393,0.706887153421336,90.94,61.514
h05,5785224554950662289,p1,0.3,0.102760438003944,0.897239561996056,0.1326456115585406,0.8673543884414594,31.792,22.176
h05,5785224554950662289,p2,0.3,0.2093156878260828,0.7906843121739172,0.2606950995309317,0.7393049004690684,30.758,23.364
h05,5785224554950662289,p3,0.3,0.2319879783345907,0.7680120216654094,0.28494539561166254,0.7150546043883376,31.854,24.818
h05,5785224554950662289,p1,1.0,0.10150655164179428,0.8984934483582058,0.13991355817267392,0.8600864418273261,97.124,62.478
