pop,tau,A_per_cM_mean_all,A_per_cM_mean_nonzero,A_proportion_mean,B_per_cM_mean_all,B_per_cM_mean_nonzero,B_proportion_mean,C_per_cM_mean_all,C_per_cM_mean_nonzero,C_proportion_mean,Non-ROH_per_cM_mean_all,Non-ROH_per_cM_mean_nonzero,Non-ROH_proportion_mean,hXX,simID
p3,1.1,0.00747167309015953,0.00747167309015953,0.35509968409538534,0.018233590100239172,0.018380635181692716,0.20169380447722846,0.006037199405890153,0.009098921961734445,0.015131650666447193,0.0011696940831993263,0.0011696940831993263,0.4280748607609389,h00,103568543989312214
p3,1.2,0.00509700494258382,0.00509700494258382,0.3613843032802189,0.014517893966983294,0.01463497375703961,0.20871784894963144,0.003757270658760337,0.005662743635703079,0.015301468860604229,0.0007084589273958107,0.0007084589273958107,0.41459637890954537,h00,103568543989312214
p3,1.3,0.003568871090242977,0.003568871090242977,0.3665492767159574,0.011903587147147579,0.011999583817689093,0.215127220933903,0.0023562460237518492,0.003551199364368858,0.015466521043170957,0.0004430521239757983,0.0004430521239757983,0.4028569813069687,h00,103568543989312214
p1,0.7,0.04891025967350933,0.04891025967350933,0.19163167556172542,0.11724591028133151,0.14941337797390195,0.07335826277188337,0.07867111321779967,0.13918735415456865,0.015120124468577398,0.011495844530927094,0.011495844530927094,0.7198899371978139,h00,1059344429161942577
p1,0.8,0.038153058462179756,0.038153058462179756,0.20223544445619776,0.10529443484300693,0.13418290799224217,0.08082849140952628,0.06798359608109045,0.12027866998962157,0.016869868409942514,0.007252100702741296,0.007252100702741296,0.7000661957243335,h00,1059344429161942577
p1,0.9,0.029129284359981498,0.029129284359981498,0.21227985305956804,0.09207336488886415,0.11733451884555252,0.08775063023975235,0.05645376840670475,0.09987974410416993,0.018488287748165137,0.0043312200872421035,0.0043312200872421035,0.6814812289525145,h00,1059344429161942577
p1,1.0,0.022154522236736873,0.022154522236736873,0.22156624090284285,0.07942253798648903,0.10121282404944885,0.09406191604635436,0.04574874125951999,0.08094008068992,0.01994545999020468,0.0024979073786436093,0.0024979073786436093,0.6644263830605981,h00,1059344429161942577
p1,1.1,0.016993957923579835,0.016993957923579835,0.2300163357855493,0.06822487909915256,0.08694298695456108,0.09976763592355807,0.03662584900486204,0.06479957900860207,0.02123524330309247,0.001413726815443987,0.001413726815443987,0.6489807849878002,h00,1059344429161942577
p1,1.2,0.013225396961310414,0.013225396961310414,0.23762876194347973,0.058631368354247426,0.07471741044118198,0.10490411374082771,0.029183451576217677,0.0516322604810005,0.02236600635699987,0.0007937667076227537,0.0007937667076227537,0.6351011179586926,h00,1059344429161942577
p1,1.3,0.010460951477463332,0.010460951477463332,0.24444355640185095,0.05048926944274139,0.06434145362318582,0.10951982045326276,0.023239088432628386,0.04111531030388099,0.02335321430622252,0.00044538295968118746,0.00044538295968118746,0.6226834088386638,h00,1059344429161942577
p2,0.7,0.0458433953240107,0.0458433953240107,0.27424119406485914,0.07611185127014491,0.07766515435729072,0.13860609819918113,0.06236723861360126,0.14485294129610615,0.009769796208619383,0.013116332406198423,0.013116332406198423,0.5773829115273404,h00,1059344429161942577
p2,0.8,0.03377176100398425,0.03377176100398425,0.2838405309075874,0.05806111075244561,0.05924603138004655,0.14879289084216032,0.052738864697197824,0.12249026639349171,0.010957515164724185,0.00843104057183009,0.00843104057183009,0.5564090630855281,h00,1059344429161942577
p2,0.9,0.02401645497447337,0.02401645497447337,0.29273077793626456,0.04242028336795806,0.0432860034366919,0.158634099050744,0.04279378830203692,0.0993920244434406,0.012055854674265854,0.005128173601013627,0.005128173601013627,0.5365792683387256,h00,1059344429161942577
p2,1.0,0.016826451938535845,0.016826451938535845,0.3008030568698997,0.03028543368884484,0.03090350376412739,0.16796466026309814,0.033942495940646016,0.07883418412021011,0.013038989171171418,0.0030088687251693257,0.0030088687251693257,0.5181932936958308,h00,1059344429161942577
p2,1.1,0.011793335265027696,0.011793335265027696,0.30804043373397066,0.021467882959341003,0.02190600301973572,0.1766892189366766,0.02668699365383984,0.06198269493795059,0.013901835144611014,0.001729249780225957,0.001729249780225957,0.5013685121847417,h00,1059344429161942577
p2,1.2,0.008339736780801865,0.008339736780801865,0.31448662169682395,0.015261644257783792,0.015573106385493666,0.18476324927262874,0.020964832349143078,0.048692513843171026,0.01465122409101327,0.0009830736722110445,0.0009830736722110445,0.48609890493953406,h00,1059344429161942577
p2,1.3,0.005972571030986492,0.005972571030986492,0.3202159986747715,0.010943767018704064,0.01116710920275925,0.19217660574688603,0.016517642405560504,0.0383635565548502,0.015299234516829732,0.0005561525622424427,0.0005561525622424427,0.4723081610615127,h00,1059344429161942577
p3,0.7,0.04752236727136031,0.04752236727136031,0.27844200862898305,0.07646121302348699,0.0766144419073016,0.15869183856353797,0.07535261696937434,0.14659509119496464,0.01653531952959098,0.015556856786518919,0.015556856786518919,0.546330833277888,h00,1059344429161942577
p3,0.8,0.03406535790409072,0.03406535790409072,0.2859325315110676,0.05793089053533732,0.05804698450434601,0.16458893015406362,0.056885085207903925,0.11066734758628581,0.017838546908250468,0.010404990636468213,0.010404990636468213,0.5316399914266184,h00,1059344429161942577
p3,0.9,0.023258604334854764,0.023258604334854764,0.2924154416741762,0.04296816899760128,0.043054277552706695,0.1699846166691807,0.04043198499696363,0.07865858899409288,0.019033299467548795,0.006639155809810457,0.006639155809810457,0.5185666421890942,h00,1059344429161942577
