pop,tau,A_per_cM_mean_all,A_per_cM_mean_nonzero,A_proportion_mean,B_per_cM_mean_all,B_per_cM_mean_nonzero,B_proportion_mean,C_per_cM_mean_all,C_per_cM_mean_nonzero,C_proportion_mean,Non-ROH_per_cM_mean_all,Non-ROH_per_cM_mean_nonzero,Non-ROH_proportion_mean,hXX,simID,unit
p2,0.7,0.0374531717725691,0.0374531717725691,0.2575892559682049,0.0653091998057003,0.067468181617459,0.1360341769997025,0.0528770226475345,0.100891790338974,0.0121361016365167,0.0112326615245303,0.0112326615245303,0.5942404653955758,h00,2886220092989791333,Mb
p2,0.8,0.0272925283798514,0.0272925283798514,0.2670086609379656,0.0498568267024848,0.0515049862628975,0.1467018929668921,0.0399693177714997,0.0762632959778041,0.0125766672053709,0.0070499613309443,0.0070499613309443,0.5737127788897712,h00,2886220092989791333,Mb
p2,0.9,0.0197994208508544,0.0197994208508544,0.275272842339385,0.0371514852290735,0.038379633501109,0.1563755854560999,0.0299801064690188,0.0572034215385876,0.0129058547545453,0.0043097592144554,0.0043097592144554,0.5554457174499696,h00,2886220092989791333,Mb
p2,1.0,0.0145621431971283,0.0145621431971283,0.2823958065296452,0.0272948902386861,0.0281972006597997,0.1649486564704202,0.0224736312367486,0.0428807216701181,0.0131456931661986,0.0025976120036472,0.0025976120036472,0.5395098438337359,h00,2886220092989791333,Mb
p2,1.1,0.0110316188073092,0.0110316188073092,0.2884576757412133,0.0199479741902007,0.0206074113535131,0.1724380463620975,0.0169199469433871,0.0322840366965778,0.0133201427513086,0.0015598056118645,0.0015598056118645,0.5257841351453805,h00,2886220092989791333,Mb
p2,1.2,0.0086987148140231,0.0086987148140231,0.293567937245567,0.014595544544639,0.0150780418849576,0.1789269335786562,0.0128266146877736,0.0244737705536831,0.0134489951518783,0.0009401569237039,0.0009401569237039,0.5140561340238984,h00,2886220092989791333,Mb
p2,1.3,0.0071698163264727,0.0071698163264727,0.2978438162205896,0.0107364936569102,0.0110914190670559,0.1845254286905112,0.0097992872147084,0.0186974905476046,0.0135466360661152,0.0005716593688263,0.0005716593688263,0.5040841190227838,h00,2886220092989791333,Mb
p3,0.7,0.0316369693639023,0.0316369693639023,0.2669288936340353,0.0446502128613553,0.0453762325826781,0.1332989635878741,0.0346994001563723,0.0723252557476195,0.0122222305379626,0.0097589097340903,0.0097589097340903,0.5875499122401279,h00,2886220092989791333,Mb
p3,0.8,0.0226756783217979,0.0226756783217979,0.2774670013819054,0.0331989953121108,0.0337388163740964,0.1425001736689815,0.0248616902592653,0.051820149576541,0.0132225389657716,0.0060425050350311,0.0060425050350311,0.5668102859833414,h00,2886220092989791333,Mb
p3,0.9,0.015986406401912,0.015986406401912,0.2873052468634713,0.0240674207450114,0.0244587609197271,0.1508916385838571,0.017273163665434,0.0360031001701215,0.0141266135939976,0.0036439384978062,0.0036439384978062,0.5476765009586739,h00,2886220092989791333,Mb
p3,1.0,0.0112108432333838,0.0112108432333838,0.2962849009552293,0.0171764678693104,0.017455760029787,0.1583523009571285,0.0117650124641803,0.0245222548952192,0.0149245205520072,0.002168394082896,0.002168394082896,0.5304382775356348,h00,2886220092989791333,Mb
p3,1.1,0.0078980130030656,0.0078980130030656,0.3043461103157023,0.0121728775043881,0.0123708104719392,0.1648826410489948,0.0079338615224489,0.0165368438961888,0.0156181183193192,0.0012881129075174,0.0012881129075174,0.5151531303159836,h00,2886220092989791333,Mb
p3,1.2,0.0056294175555786,0.0056294175555786,0.3114963860427613,0.0086198224489744,0.0087599821635919,0.1705499866486649,0.0053368450961554,0.0111237855618661,0.0162155142775342,0.0007707143134226,0.0007707143134226,0.5017381130310394,h00,2886220092989791333,Mb
p3,1.3,0.0040771025784247,0.0040771025784247,0.3177844473753033,0.0061227219810957,0.0062222784360728,0.1754497326758148,0.0035995105164251,0.0075025942089342,0.0167272538264925,0.0004675115591643,0.0004675115591643,0.4900385661223893,h00,2886220092989791333,Mb
p1,0.7,0.0392546100021216,0.0396511212142642,0.1471856910247838,0.1055650761175431,0.1462577590902273,0.0628774090379761,0.1024300978855079,0.1880683764455227,0.0106688548829542,0.0127045778252832,0.0127045778252832,0.7792680450542858,h00,2888126316012786146,Mb
p1,0.8,0.0292073137777637,0.0295023371492563,0.157133429762067,0.0935578555984768,0.1296220569185601,0.0687713424027307,0.1009362704101488,0.1853256112448635,0.0116516952215005,0.0074730175944475,0.0074730175944475,0.7624435326137016,h00,2888126316012786146,Mb
p1,0.9,0.0221027285029493,0.0223259883868175,0.1669943567941018,0.0837524484969148,0.1160369118839937,0.0739578580591191,0.0986157312159885,0.1810649491178806,0.0124174865440798,0.0042556072414562,0.0042556072414562,0.7466302986026992,h00,2888126316012786146,Mb
p1,1.0,0.0172464400697601,0.0174206465351112,0.1765358525334745,0.0757838689586124,0.1049966452610943,0.0784460079009438,0.0954553953578674,0.1752623652472319,0.0130161938941977,0.0023754569790938,0.0023754569790938,0.732001945671384,h00,2888126316012786146,Mb
p1,1.1,0.0139685452854193,0.0141096417024437,0.1855722817655468,0.0692656908796925,0.0959658733975628,0.0823054436845314,0.0916341454060937,0.1682462997620082,0.0134993852886946,0.0013123155112714,0.0013123155112714,0.7186228892612271,h00,2888126316012786146,Mb
p1,1.2,0.0117449197322149,0.0118635552850655,0.1939745737025613,0.0638621110586003,0.088479349399625,0.0856197262102113,0.0873604139177386,0.1603994485047005,0.0139055646290999,0.0007224329646507,0.0007224329646507,0.7065001354581275,h00,2888126316012786146,Mb
p1,1.3,0.0102083828806997,0.0103114978592926,0.2016719445109328,0.0593133366180684,0.0821771367669327,0.0884675975112515,0.0828143809454346,0.1520526338670274,0.0142594925383623,0.000398165794151,0.000398165794151,0.6956009654394534,h00,2888126316012786146,Mb
p2,0.7,0.0432160658567817,0.0432160658567817,0.2574323209787865,0.0718806643080882,0.0739513007284859,0.1327039698383481,0.0261423082120005,0.0526034250607327,0.0051730026056597,0.0133535165538657,0.0133535165538657,0.6046907065772055,h00,2888126316012786146,Mb
p2,0.8,0.0303540108251053,0.0303540108251053,0.2711830302812057,0.053965405016852,0.055519964009107,0.1438732813051624,0.0195840292556068,0.0394068881362821,0.0055881972691593,0.0079577629374975,0.0079577629374975,0.5793554911444726,h00,2888126316012786146,Mb
p2,0.9,0.0210930897044032,0.0210930897044032,0.2845231822521866,0.0400913380430787,0.0412462325546077,0.1544397549242639,0.0146027930742001,0.0293836689907686,0.0060239685083184,0.004605351253965,0.004605351253965,0.555013094315231,h00,2888126316012786146,Mb
p2,1.0,0.0146755440956579,0.0146755440956579,0.2972037769615558,0.0297654577720419,0.0306228989424299,0.1640845948023255,0.0108876987686683,0.0219081743515887,0.0064607946203266,0.0026211714669307,0.0026211714669307,0.5322508336157921,h00,2888126316012786146,Mb
p2,1.1,0.0103084758398009,0.0103084758398009,0.3090696343573637,0.0222377245212834,0.0228783174087278,0.17266078255534,0.0081425701671696,0.0163844399705242,0.0068859607552841,0.0014816332958449,0.0014816332958449,0.5113836223320123,h00,2888126316012786146,Mb
p2,1.2,0.0073454730407748,0.0073454730407748,0.3200408142938165,0.0167844798907817,0.0172679834267301,0.1801544706857663,0.0061177052626983,0.0123100166871368,0.0072915369857004,0.0008374916828782,0.0008374916828782,0.4925131780347167,h00,2888126316012786146,Mb
p2,1.3,0.0053208833866277,0.0053208833866277,0.3300928280353597,0.0128223457880954,0.0131917137737607,0.1866354702116603,0.0046196989785532,0.0092957357495278,0.0076727499185794,0.0004755615809379,0.0004755615809379,0.4755989518344004,h00,2888126316012786146,Mb
p3,0.7,0.0356603793142384,0.0356603793142384,0.2558756430681753,0.0414494440991615,0.0417837138096386,0.104123287559709,0.027148090537572,0.0505190554351339,0.0077408100878803,0.0135062385176556,0.0135062385176556,0.6322602592842353,h00,2888126316012786146,Mb
p3,0.8,0.0248643953577044,0.0248643953577044,0.2688612743885096,0.0297120471842169,0.0299516604679606,0.1105249765929208,0.021354095942607,0.0397371872323295,0.0084373139958763,0.0081360767833131,0.0081360767833131,0.6121764350226934,h00,2888126316012786146,Mb
p3,0.9,0.0171698373292403,0.0171698373292403,0.2814059516609851,0.0211353949225111,0.0213058416557572,0.1167231012513,0.0166975046518819,0.0310718782217628,0.0090952249538026,0.0047821571324366,0.0047821571324366,0.5927757221339123,h00,2888126316012786146,Mb
p3,1.0,0.0118720456072027,0.0118720456072027,0.2932271507543103,0.0150439224980981,0.0151652444537279,0.1224440825278124,0.013044471034015,0.0242740591415583,0.0096932923113884,0.0027811360456248,0.0027811360456248,0.5746354744064888,h00,2888126316012786146,Mb
p3,1.1,0.0082808639039882,0.0082808639039882,0.3041761048294778,0.0107687112987127,0.0108555557446701,0.1275355051174279,0.0102139647083887,0.0190068560660451,0.0102245857086521,0.0016187748905313,0.0016187748905313,0.5580638043444421,h00,2888126316012786146,Mb
p3,1.2,0.0058495829842394,0.0058495829842394,0.3141993856115146,0.0077683954992871,0.0078310438500878,0.1319496248534191,0.0080269443783284,0.0149370964953242,0.0106896119773291,0.0009513548979321,0.0009513548979321,0.5431613775577371,h00,2888126316012786146,Mb
p3,1.3,0.0041904814560447,0.0041904814560447,0.3233014794444157,0.0056488352168975,0.0056943903396144,0.1357109039233374,0.0063324168995857,0.0117838018827073,0.0110921773931563,0.0005683092597337,0.0005683092597337,0.5298954392390903,h00,2888126316012786146,Mb
p1,0.7,0.0319927566732723,0.0319927566732723,0.1678872248733085,0.087950421675633,0.129956593222204,0.0555664196951622,0.1095357499174882,0.197733366734167,0.019755603196215,0.0090713307160732,0.0090713307160732,0.7567907522353142,h00,2921426540513185172,Mb
p1,0.8,0.0216217635823696,0.0216217635823696,0.1773245570592866,0.0772660372193245,0.1141692191748228,0.0606127416160429,0.0923611403111036,0.1667298506914729,0.0221848651506569,0.004950028895338,0.004950028895338,0.7398778361740134,h00,2921426540513185172,Mb
p1,0.9,0.0148526177936221,0.0148526177936221,0.1861714536775407,0.0693421815431586,0.102460835414518,0.0652602395434102,0.0772099805615129,0.139379055818835,0.0243103158217159,0.002630798488308,0.002630798488308,0.724257990957333,h00,2921426540513185172,Mb
p1,1.0,0.0105213943167604,0.0105213943167604,0.1942686118455741,0.0635695983943016,0.0939311976274008,0.0694733214755024,0.0643838894381528,0.1162254627519902,0.0261054717923734,0.0013813651781754,0.0013813651781754,0.71015259488655,h00,2921426540513185172,Mb
p1,1.1,0.0077333188456737,0.0077333188456737,0.2015545077505428,0.0593552716164921,0.0877040580601898,0.0732311321902189,0.053745033651711,0.0970202555530887,0.0275929941387585,0.0007236734442343,0.0007236734442343,0.6976213659204795,h00,2921426540513185172,Mb
p1,1.2,0.0058961142027122,0.0058961142027122,0.2080351401202382,0.0562324322772638,0.0830897133649122,0.0765378350435118,0.0449898066705597,0.081215365288413,0.0288163513137638,0.0003807402063317,0.0003807402063317,0.6866106735224861,h00,2921426540513185172,Mb
p1,1.3,0.0046446551564021,0.0046446551564021,0.2137587717075073,0.0538680754495486,0.0795961114851539,0.0794221976212127,0.037795241043962,0.0682277727936457,0.0298222840277196,0.0002020688070831,0.0002020688070831,0.6769967466435604,h00,2921426540513185172,Mb
p2,0.7,0.0307601188116728,0.0307601188116728,0.2532565240797636,0.0765665885248016,0.0776537408973647,0.1571519922312545,0.080020519723076,0.1421417126659903,0.0144092614128629,0.0093461588652825,0.0093461588652825,0.5751822222761188,h00,2921426540513185172,Mb
p2,0.8,0.0206581627274932,0.0206581627274932,0.2646626589210728,0.0591866984272523,0.0600270775124263,0.1719306290282299,0.062896982639753,0.1117249033732455,0.0160821015481003,0.005174667928179,0.005174667928179,0.5473246105025968,h00,2921426540513185172,Mb
p2,0.9,0.0139999292263958,0.0139999292263958,0.2755977856411732,0.0464075095706154,0.0470664397267905,0.1857923162904506,0.0490585582817982,0.0871434916847731,0.0176331942888939,0.0028079899110097,0.0028079899110097,0.5209767037794821,h00,2921426540513185172,Mb
p2,1.0,0.0097211149365563,0.0097211149365563,0.285837147087724,0.0372792993162316,0.0378086199961781,0.1983669324694196,0.0382846427776871,0.0680056154603652,0.0190331994595377,0.0015192892085011,0.0015192892085011,0.4967627209833186,h00,2921426540513185172,Mb
p2,1.1,0.0069773827837092,0.0069773827837092,0.2952482265189911,0.0308026156668088,0.0312399753213071,0.2094518342094128,0.0300162268829993,0.0533182977526961,0.0202771104079405,0.0008306788421008,0.0008306788421008,0.4750228288636555,h00,2921426540513185172,Mb
p2,1.2,0.005194937060953,0.005194937060953,0.3037820199830477,0.0261731252488459,0.0265447517736774,0.2190034329733267,0.0236765225320493,0.0420569808135087,0.021373960183891,0.0004637552613122,0.0004637552613122,0.4558405868597344,h00,2921426540513185172,Mb
p2,1.3,0.0040113394397335,0.0040113394397335,0.3114540512259209,0.0228124643799329,0.0231363736104796,0.2271010562268824,0.0187884777703734,0.0333742697236896,0.0223390213074184,0.0002664871446877,0.0002664871446877,0.4391058712397782,h00,2921426540513185172,Mb
p3,0.7,0.028023462267057,0.028023462267057,0.2603363732538047,0.0570776329274035,0.057654174674145,0.1569647336535877,0.0549169475714553,0.1006810705476681,0.0133411561806667,0.0095812479249952,0.0095812479249952,0.5693577369119408,h00,2921426540513185172,Mb
p3,0.8,0.0178944018090053,0.0178944018090053,0.2721610121894083,0.0414417990578294,0.0418604030887166,0.1695592764277233,0.0403824968093655,0.0740345774838367,0.014790259477226,0.0052519982849164,0.0052519982849164,0.5434894519056424,h00,2921426540513185172,Mb
p3,0.9,0.0113212778264284,0.0113212778264284,0.2835464583463076,0.030402774132522,0.0307098728611333,0.1815474224989698,0.0294943581959349,0.0540729900258806,0.0161162327707948,0.0028042932897324,0.0028042932897324,0.5187898863839278,h00,2921426540513185172,Mb
p3,1.0,0.0071900045966585,0.0071900045966585,0.2941646404334742,0.0228233221547442,0.0230538607623679,0.1926823168627831,0.0216186140019147,0.039634125670177,0.0172820955845848,0.0014795962815815,0.0014795962815815,0.4958709471191578,h00,2921426540513185172,Mb
p3,1.1,0.0046203021693039,0.0046203021693039,0.3037993328347361,0.0176540690005167,0.0178323929298149,0.2028330846670974,0.0159896547244235,0.0293143669947765,0.0182841508434964,0.0007791962907892,0.0007791962907892,0.4750834316546699,h00,2921426540513185172,Mb
p3,1.2,0.0030163762756411,0.0030163762756411,0.3123460844283156,0.0141065621651124,0.0142490526920327,0.2119534933621503,0.0119574502318084,0.0219219920916487,0.0191380921711402,0.0004124350665422,0.0004124350665422,0.4565623300383938,h00,2921426540513185172,Mb
p3,1.3,0.0020038713593089,0.0020038713593089,0.3197956935944331,0.0116404429499053,0.0117580231817225,0.2200584783528402,0.0090409963624742,0.0165751599978694,0.0198670402326403,0.0002205471995102,0.0002205471995102,0.4402787878200863,h00,2921426540513185172,Mb
p1,0.7,0.0469436766337896,0.0473222546711588,0.1892142583186796,0.0725565787824957,0.1014143089800793,0.0593134066021262,0.0929572910779198,0.1735202766787836,0.0173629467095255,0.009479683021785,0.009479683021785,0.7341093883696685,h00,2921933502032537214,Mb
p1,0.8,0.034030153632364,0.0343045903552057,0.2025912017452,0.0543327931798056,0.0759424268308646,0.0647665077183861,0.0764313700080427,0.1426718906816797,0.0188728500292889,0.0050913908563674,0.0050913908563674,0.713769440507125,h00,2921933502032537214,Mb
p1,0.9,0.025224228466574,0.0254276496638851,0.2152577009577697,0.0408489806458247,0.0570957343117777,0.0697637827352119,0.0623258631399817,0.1163416111946325,0.0201012954241633,0.002661081467965,0.002661081467965,0.694877220882855,h00,2921933502032537214,Mb
p1,1.0,0.0193531109660205,0.0195091844415529,0.2270974226813502,0.0311072657125746,0.0434794736664395,0.0742334567954468,0.0506798889984871,0.0946024594638426,0.0210518909853204,0.0013754111769307,0.0013754111769307,0.6776172295378824,h00,2921933502032537214,Mb
p1,1.1,0.0154096304147146,0.0155339016277365,0.2380563762007391,0.0240636038461494,0.0336343553758679,0.078179920293202,0.0411966759518764,0.076900461776836,0.0217619919898138,0.0007110435215581,0.0007110435215581,0.6620017115162451,h00,2921933502032537214,Mb
p1,1.2,0.012690914384345,0.0127932604680897,0.2481226268377273,0.0189029589748479,0.0264211812943897,0.0816460522888261,0.0335122210884293,0.0625561460317348,0.0222800619613922,0.0003709834418953,0.0003709834418953,0.6479512589120543,h00,2921933502032537214,Mb
p1,1.3,0.0107472663216879,0.0108339378242822,0.2573142758549872,0.0150528827398333,0.0210398247386306,0.0846887264674223,0.0272932055018391,0.0509473169367665,0.0226524749941187,0.0001969662678505,0.0001969662678505,0.6353445226834717,h00,2921933502032537214,Mb
p2,0.7,0.0274946059262479,0.0274946059262479,0.2290445586760346,0.050533167283952,0.052529279920948,0.1151748245240871,0.0758670298589854,0.1415047972650739,0.0137499312123323,0.0103149952135918,0.0103149952135918,0.6420306855875458,h00,2921933502032537214,Mb
p2,0.8,0.0164901232725993,0.0164901232725993,0.2370024347859101,0.0357775343655229,0.0371907841637452,0.1220686987584706,0.064341182098894,0.1200071486338923,0.0144960357289384,0.0056331070114968,0.0056331070114968,0.6264328307266808,h00,2921933502032537214,Mb
p2,0.9,0.0097115335684987,0.0097115335684987,0.2446250634705359,0.0260341378360536,0.0270625133430911,0.1286792169142231,0.0572785565430872,0.1068341616421627,0.0151612078060465,0.0029985594619326,0.0029985594619326,0.6115345118091944,h00,2921933502032537214,Mb
p2,1.0,0.0057103971805211,0.0057103971805211,0.2518573501314531,0.0197555927018651,0.0205359591495479,0.1349166467755732,0.0532557747741913,0.0993309956462445,0.0157539572638042,0.0015817407187687,0.0015817407187687,0.5974720458291695,h00,2921933502032537214,Mb
p2,1.1,0.0033894090610384,0.0033894090610384,0.2586690059661735,0.0156853439867437,0.0163049313791515,0.1407347026620423,0.0511282905092857,0.0953628789274317,0.0162799653118644,0.000836871789775,0.000836871789775,0.5843163260599198,h00,2921933502032537214,Mb
p2,1.2,0.0020452432977898,0.0020452432977898,0.2650532490091188,0.012974942013248,0.013487465710237,0.1461149125374702,0.0501288635729209,0.0934987792483693,0.0167443740636962,0.0004485176064866,0.0004485176064866,0.5720874643897148,h00,2921933502032537214,Mb
p2,1.3,0.0012602242861973,0.0012602242861973,0.2710207988254092,0.0110957359816493,0.0115340290869535,0.1510569059037342,0.0497835767458449,0.0928547611214636,0.0171527258220057,0.0002457425934326,0.0002457425934326,0.5607695694488508,h00,2921933502032537214,Mb
p3,0.7,0.0243433667413238,0.0243433667413238,0.2334237921798858,0.0472946253552561,0.0483585126331862,0.1444843543103624,0.0466861600934781,0.1189927738967919,0.0092342112565102,0.0091154945413873,0.0091154945413873,0.6128576422532415,h00,2921933502032537214,Mb
p3,0.8,0.0146476326225523,0.0146476326225523,0.2386176345333326,0.0325106697301355,0.0332419935890956,0.1563788721635871,0.0393299088565286,0.1002433042806645,0.0094562244926902,0.004873466571445,0.004873466571445,0.59554726881039,h00,2921933502032537214,Mb
p3,0.9,0.008765205053742,0.008765205053742,0.2433660574740181,0.0222253985903811,0.0227253564318825,0.1675316876689164,0.0336355864900293,0.08572972654166,0.0095906964694795,0.002533702297034,0.002533702297034,0.5795115583875857,h00,2921933502032537214,Mb
p3,1.0,0.0053175823756229,0.0053175823756229,0.2476924473899313,0.0152652454405901,0.0156086354198263,0.1777241147281898,0.0290570482182298,0.0740600375318296,0.0096794236154103,0.0013002858698609,0.0013002858698609,0.5649040142664685,h00,2921933502032537214,Mb
p3,1.1,0.0033129522969295,0.0033129522969295,0.2516252093936335,0.010580225013679,0.0108182259853569,0.186898911568004,0.0252302272820792,0.0643063109994458,0.0097496014129018,0.0006650797956392,0.0006650797956392,0.5517262776254607,h00,2921933502032537214,Mb
p3,1.2,0.0021362591265448,0.0021362591265448,0.2552012784860115,0.0074080410380352,0.0075746840879706,0.1950889391913901,0.0219416116941578,0.0559243517570608,0.0098146340236516,0.0003412152251479,0.0003412152251479,0.5398951482989468,h00,2921933502032537214,Mb
p3,1.3,0.0014308484370028,0.0014308484370028,0.2584633426376541,0.0052376287430686,0.0053554486125445,0.2023662557820715,0.0190711110415012,0.0486080757033386,0.0098791274363162,0.0001763978455734,0.0001763978455734,0.5292912741439582,h00,2921933502032537214,Mb
p1,0.7,0.0331274684243475,0.0332605104662124,0.154829707571843,0.1468961032440145,0.1966576558334503,0.078413390364864,0.1454178637688206,0.2490280917041053,0.0240812758451761,0.0097972729440925,0.0097972729440925,0.7426756262181168,h00,2923606406820336693,Mb
p1,0.8,0.0242074994189429,0.0243047182921114,0.1615770350758724,0.1400214279366002,0.187454160977454,0.086163466737667,0.1354968930170058,0.2320384292916224,0.0268127735338048,0.0057785776479159,0.0057785776479159,0.7254467246526556,h00,2923606406820336693,Mb
p1,0.9,0.0180666625020035,0.0181392193795216,0.1680684727128384,0.1339437395735899,0.1793176350930987,0.0928793635939455,0.1243702599543877,0.2129840701718889,0.0291416001363591,0.0033377543210885,0.0033377543210885,0.7099105635568569,h00,2923606406820336693,Mb
p1,1.0,0.0139089738902519,0.0139648332231445,0.1742038937102941,0.1286091337112881,0.1721759134237841,0.0986046718485318,0.1129464761225375,0.1934208403598455,0.0310859195239349,0.0019161985817877,0.0019161985817877,0.6961055149172392,h00,2923606406820336693,Mb
p1,1.1,0.0110784134050483,0.0111229050251489,0.1799304806424779,0.1239596646361728,0.1659514209492395,0.103465695246474,0.101857069700344,0.1744302318618392,0.0326970420369009,0.0011071466813276,0.0011071466813276,0.6839067820741471,h00,2923606406820336693,Mb
p1,1.2,0.0091064844751886,0.0091430567019966,0.1852264141273533,0.1198934639709964,0.1605077810343421,0.1075998168128797,0.0914337914883515,0.1565803679238021,0.0340298073691167,0.0006504653540946,0.0006504653540946,0.67314396169065,h00,2923606406820336693,Mb
p1,1.3,0.0076849797121175,0.0077158430844553,0.1900907561504162,0.1162937596166289,0.1556886646358121,0.1111289004296574,0.0818136658233725,0.1401059027225255,0.035131923942735,0.0003919834603251,0.0003919834603251,0.6636484194771912,h00,2923606406820336693,Mb
p2,0.7,0.0466192558437767,0.0466192558437767,0.3073794393039804,0.0599542173783355,0.0620644072239498,0.1250659355176158,0.0711235224662718,0.1607206871315754,0.0174895344951069,0.010415914909853,0.010415914909853,0.550065090683297,h00,2923606406820336693,Mb
p2,0.8,0.0336908497188302,0.0336908497188302,0.3267582260089341,0.0430265727952591,0.0445409656265622,0.1309240115633579,0.0578737762289986,0.130779702127867,0.0191088546331611,0.0063646561647335,0.0063646561647335,0.5232089077945468,h00,2923606406820336693,Mb
p2,0.9,0.0240656112757547,0.0240656112757547,0.345052148856587,0.03055045253099,0.0316257272577536,0.136418819304139,0.0467652292170723,0.1056772712177998,0.0205390317660312,0.0038231246210539,0.0038231246210539,0.4979900000732427,h00,2923606406820336693,Mb
p2,1.0,0.0171864783376298,0.0171864783376298,0.3619166080878498,0.0216444799269875,0.0224062939202769,0.1414353503703219,0.0377290695972411,0.085257897531428,0.0217719899571712,0.0022872630923414,0.0022872630923414,0.4748760515846569,h00,2923606406820336693,Mb
p2,1.1,0.0123764368986008,0.0123764368986008,0.3771782161658003,0.0153839854329242,0.0159254507587208,0.145927861707614,0.0304838896110035,0.0688856726274626,0.0228215186072731,0.0013761223125176,0.0013761223125176,0.4540724035193125,h00,2923606406820336693,Mb
p2,1.2,0.0090384514838597,0.0090384514838597,0.3907960951283617,0.0109994241202328,0.0113865674122493,0.1498982273251323,0.0246932665038495,0.0558003684632443,0.0237083494167292,0.0008378603705684,0.0008378603705684,0.4355973281297767,h00,2923606406820336693,Mb
p2,1.3,0.0067173663161975,0.0067173663161975,0.4028225191337731,0.0079197440806891,0.0081984928371523,0.1533764164082361,0.0200532471094134,0.0453151298316616,0.0244537409365417,0.0005181902021691,0.0005181902021691,0.4193473235214489,h00,2923606406820336693,Mb
p3,0.7,0.0320230975528449,0.0320230975528449,0.2675060763154318,0.0454514156083366,0.0460034570934581,0.1390235963296174,0.0374904399611214,0.0571116048005869,0.0104960231999159,0.0105660363385231,0.0105660363385231,0.5829743041550348,h00,2923606406820336693,Mb
p3,0.8,0.0221472824159058,0.0221472824159058,0.2789104110538827,0.0326603856764479,0.0330570705227205,0.1455487209769629,0.0262179305343059,0.0399394642718866,0.0110759585146066,0.0064034736837735,0.0064034736837735,0.5644649094545477,h00,2923606406820336693,Mb
p3,0.9,0.0151865526430782,0.0151865526430782,0.2896643016720996,0.0235992787455164,0.0238859096614539,0.1517402776335044,0.0182297952206615,0.0277706226258676,0.0116475689426494,0.003798512479644,0.003798512479644,0.5469478517517464,h00,2923606406820336693,Mb
p3,1.0,0.010438633953693,0.010438633953693,0.2995736022740077,0.0173222447676103,0.0175326364044639,0.1574500139247289,0.0126752416207262,0.0193090129362465,0.0121874764599392,0.0022320575092654,0.0022320575092654,0.5307889073413239,h00,2923606406820336693,Mb
p3,1.1,0.0072465498903404,0.0072465498903404,0.3085584427960313,0.0129911677424632,0.0131489552049222,0.1626156668087894,0.0088369357120232,0.0134618740285961,0.0126827413970724,0.001310522608091,0.001310522608091,0.5161431489981069,h00,2923606406820336693,Mb
p3,1.2,0.0051020286448796,0.0051020286448796,0.3166132555949685,0.009974478339331,0.0100956258495253,0.1672289875882577,0.0061812357978131,0.0094162750938649,0.0131290073331136,0.0007730780266267,0.0007730780266267,0.50302874948366,h00,2923606406820336693,Mb
p3,1.3,0.0036496313290596,0.0036496313290596,0.3237783803302176,0.0078361807774299,0.007931357062176,0.1713123807478793,0.0043361316502022,0.0066055089624576,0.0135275837119617,0.0004596940005415,0.0004596940005415,0.4913816552099413,h00,2923606406820336693,Mb
p1,0.7,0.0400036296583843,0.0400036296583843,0.1611981865514999,0.1329033493591661,0.18856372644121,0.0759592811493985,0.1376211613983437,0.2217229822528871,0.0151107171087688,0.0105386039066467,0.0105386039066467,0.7477318151903327,h00,2966237868303496626,Mb
p1,0.8,0.0315181839918859,0.0315181839918859,0.1684607746262555,0.1233491283990932,0.1750081650790553,0.0836207623966368,0.1246868052772511,0.2008842973911269,0.0165575551036714,0.0066101108846321,0.0066101108846321,0.7313609078734362,h00,2966237868303496626,Mb
p1,0.9,0.0249519593843069,0.0249519593843069,0.1751742735099208,0.1143658410588129,0.1622626462885722,0.0906371239735374,0.1110416849380144,0.1789004924001344,0.01780023549584,0.0040236391168233,0.0040236391168233,0.7163883670207017,h00,2966237868303496626,Mb
p1,1.0,0.0199580582038805,0.0199580582038805,0.1811974951373993,0.1064250623421322,0.1509962422973841,0.0969660782850783,0.0978704606063443,0.1576801865324436,0.0188516763997477,0.0024000522757952,0.0024000522757952,0.7029847501777745,h00,2966237868303496626,Mb
p1,1.1,0.0161954789240604,0.0161954789240604,0.1865001288685999,0.0997515196030144,0.1415277970435931,0.1026131360272739,0.0859362213951214,0.1384528011365845,0.0197354720936805,0.001415674161344,0.001415674161344,0.6911512630104454,h00,2966237868303496626,Mb
p1,1.2,0.0133612125159436,0.0133612125159436,0.1911156592996775,0.0943296528959782,0.1338352340233537,0.1076149381055067,0.0755470679477293,0.1217147205824529,0.0204770365814141,0.0008317714578131,0.0008317714578131,0.6807923660134015,h00,2966237868303496626,Mb
p1,1.3,0.0112112237767515,0.0112112237767515,0.1951080319306884,0.0900055727646186,0.1277002143498007,0.1120259537972371,0.0667048642089613,0.1074689478922154,0.0210999200035242,0.0004893992028165,0.0004893992028165,0.6717660942685502,h00,2966237868303496626,Mb
p2,0.7,0.041314644390296,0.041314644390296,0.2756516192583412,0.0599682869640692,0.0616957684815527,0.1157741858762553,0.0384362243562255,0.0845596935836961,0.0085262852483242,0.0111901084409661,0.0111901084409661,0.6000479096170791,h00,2966237868303496626,Mb
p2,0.8,0.0310517831372805,0.0310517831372805,0.2882228238317376,0.0487314786666571,0.05013526611796,0.1255656330652278,0.0313584578286413,0.068988607223011,0.0090957451929983,0.0070871024214068,0.0070871024214068,0.5771157979100362,h00,2966237868303496626,Mb
