hXX,simID,pop,class,length_Mb,length_cM
h00,3038989552798495505,p1,C,1.3124642322404372,1.9312452459016394
h00,3038989552798495505,p2,A,0.06720324058047222,0.04731233440806793
h00,3038989552798495505,p2,B,0.25111712984803297,0.37080437997050647
h00,3038989552798495505,p2,C,0.9094569346846847,1.7830212462462462
h00,3038989552798495505,p3,A,0.0742855814758479,0.054328741110084074
h00,3038989552798495505,p3,B,0.24891863329142877,0.3729584936571934
h00,3038989552798495505,p3,C,0.9952449418604651,1.737393850129199
h00,3061773785222534487,p1,A,0.04013898437549896,0.02390543567435646
h00,3061773785222534487,p1,B,0.3073423101211274,0.4021769267570131
h00,3061773785222534487,p1,C,2.088064407542579,2.8304527858880775
h00,3061773785222534487,p2,A,0.06579150372693947,0.045708772920005525
h00,3061773785222534487,p2,B,0.24868361797505167,0.36155375939846573
h00,3061773785222534487,p2,C,0.9974662673160173,1.8249255086580085
h00,3061773785222534487,p3,A,0.07400610014368027,0.05352996258146295
h00,3061773785222534487,p3,B,0.2475224068287072,0.36661872445261595
h00,3061773785222534487,p3,C,0.8389215687830688,1.7407021693121691
h00,3080181151794706567,p1,A,0.03985196892208916,0.02407832845101366
h00,3080181151794706567,p1,B,0.3163723760169901,0.4101180227512734
h00,3080181151794706567,p1,C,1.2234974810298105,1.9358836585365853
h00,3080181151794706567,p2,A,0.06843706215916617,0.04782792188744858
h00,3080181151794706567,p2,B,0.25628523843258433,0.36685647218547346
h00,3080181151794706567,p2,C,0.8197279790660226,1.6023804750402575
h00,3080181151794706567,p3,A,0.07703814362898324,0.05493121683476602
h00,3080181151794706567,p3,B,0.2599252148646702,0.3687895075573969
h00,3080181151794706567,p3,C,0.9330141361323155,1.7472502544529263
h00,312131574232549325,p1,A,0.040227074330915304,0.024526400705137202
h00,312131574232549325,p1,B,0.302834986596276,0.3965869494696674
h00,312131574232549325,p1,C,1.540622013381995,2.142648588807786
h00,312131574232549325,p2,A,0.06617293391326302,0.04626201541183614
h00,312131574232549325,p2,B,0.2525200466899582,0.36377663707996033
h00,312131574232549325,p2,C,0.8745302086614173,1.5645417716535435
h00,312131574232549325,p3,A,0.07564404241154248,0.05419504877113609
h00,312131574232549325,p3,B,0.2534307432267932,0.365647364461921
h00,312131574232549325,p3,C,1.0506829318181818,1.6871265
h00,3129014550563080706,p1,A,0.039514814697478765,0.023790375513160412
h00,3129014550563080706,p1,B,0.3228216237394157,0.41596950005104955
h00,3129014550563080706,p1,C,1.288106682330827,2.0222658270676694
h00,3129014550563080706,p2,A,0.07033518761418837,0.049853328012937306
h00,3129014550563080706,p2,B,0.2525980530608544,0.3660422186930812
h00,3129014550563080706,p2,C,1.0640141459627328,1.8846489440993788
h00,3129014550563080706,p3,A,0.07594396852213649,0.05452429198369041
h00,3129014550563080706,p3,B,0.25493288331255265,0.3673172368511464
h00,3129014550563080706,p3,C,0.7831217834331338,1.6131330938123754
h00,3136481499597392437,p1,A,0.0399683924301487,0.02433457709303256
h00,3136481499597392437,p1,B,0.3257953873905872,0.41199362479260565
h00,3136481499597392437,p1,C,1.3634844962406014,1.9081804887218046
h00,3136481499597392437,p2,A,0.06779510859519372,0.04687905259974416
h00,3136481499597392437,p2,B,0.25233831260339135,0.36708981414863157
h00,3136481499597392437,p2,C,0.8748209661654136,1.6721711654135338
h00,3136481499597392437,p3,A,0.07664207662192288,0.05432331818293667
h00,3136481499597392437,p3,B,0.26595881068480665,0.36650840775666876
h00,3136481499597392437,p3,C,0.925637417682927,1.7164198983739838
h00,3142169725982065825,p1,A,0.03936476629848256,0.02354779858685913
h00,3142169725982065825,p1,B,0.3113832313913841,0.40467193194819095
h00,3142169725982065825,p1,C,1.4086649223057643,1.8886491102756893
h00,3142169725982065825,p2,A,0.06878154628963881,0.04792133582442654
h00,3142169725982065825,p2,B,0.2543453617346752,0.37228238953145226
h00,3142169725982065825,p2,C,0.8993908289800995,1.6236438246268656
h00,3142169725982065825,p3,A,0.07753332124682967,0.0538528964169591
h00,3142169725982065825,p3,B,0.253183374227682,0.3650264299782689
h00,3142169725982065825,p3,C,0.8774935606060607,1.5211540633608815
h00,3144181731382867048,p1,A,0.03985182888401843,0.024287927899188523
h00,3144181731382867048,p1,B,0.309695447029946,0.39787162708394697
h00,3144181731382867048,p1,C,1.5435949166666665,2.2435740994623656
h00,3144181731382867048,p2,A,0.06851422450002123,0.0473885486662756
h00,3144181731382867048,p2,B,0.261551962494128,0.3645436622031452
h00,3144181731382867048,p2,C,0.931279353909465,1.7308567901234568
h00,3144181731382867048,p3,A,0.07584107413175609,0.054503275624319725
h00,3144181731382867048,p3,B,0.25368922911026703,0.36704408059910476
h00,3144181731382867048,p3,C,0.724800287037037,1.7787582352941178
h00,3149234040662007951,p1,A,0.0400437101231863,0.024251666358987463
h00,3149234040662007951,p1,B,0.3163147355756545,0.40393246516660775
h00,3149234040662007951,p1,C,1.3000166407103826,1.7914280737704917
h00,3149234040662007951,p2,A,0.0683822495909701,0.04922282968330392
h00,3149234040662007951,p2,B,0.25228109711057184,0.36549581936719916
h00,3149234040662007951,p2,C,1.040288369402985,1.6712973507462687
h00,3149234040662007951,p3,A,0.07548491888895374,0.053996165497533395
h00,3149234040662007951,p3,B,0.24914302659212637,0.3672762887697581
h00,3149234040662007951,p3,C,0.7843341938997821,1.6730497821350763
h00,316097434901446919,p1,A,0.04099994120062881,0.02497133722294585
h00,316097434901446919,p1,B,0.31557368277465575,0.4148374469543856
h00,316097434901446919,p1,C,1.2210247402597403,1.8852054220779222
h00,316097434901446919,p2,A,0.067595828010129,0.04626252389346479
h00,316097434901446919,p2,B,0.2630592335123879,0.3676948907918256
h00,316097434901446919,p2,C,1.0207153356164385,1.711716506849315
h00,316097434901446919,p3,A,0.07796719092479693,0.05550635983249463
h00,316097434901446919,p3,B,0.25404811586532927,0.36791920026328745
h00,316097434901446919,p3,C,0.9083065859375,1.666826484375
h00,3179534011170499778,p1,A,0.040098218145620305,0.024237256106568076
h00,3179534011170499778,p1,B,0.315745984255441,0.40536027615120274
h00,3179534011170499778,p1,C,1.5049887702205882,2.1555328676470586
h00,3179534011170499778,p2,A,0.06823299383181372,0.047953837670632625
h00,3179534011170499778,p2,B,0.2603128000428775,0.3648764328851415
h00,3179534011170499778,p2,C,0.9989308842975206,1.702601694214876
h00,3179534011170499778,p3,A,0.07370388058432054,0.05308224698812314
h00,3179534011170499778,p3,B,0.2506074009916965,0.3688301832381536
h00,3179534011170499778,p3,C,0.967446281420765,1.575527363387978
h00,3201694301304624298,p1,A,0.03963796584235531,0.02408747255181807
h00,3201694301304624298,p1,B,0.3167663151138716,0.40549941985687993
h00,3201694301304624298,p1,C,1.3054520626566415,1.9363512781954886
h00,3201694301304624298,p2,A,0.0683037131368195,0.047670327263278606
h00,3201694301304624298,p2,B,0.2713497677325766,0.3635554479927586
h00,3201694301304624298,p2,C,0.9580199963768117,1.7296116304347826
h00,3201694301304624298,p3,A,0.07439177024656501,0.0528802041679526
h00,3201694301304624298,p3,B,0.25608194058922584,0.3637413877429397
h00,3201694301304624298,p3,C,1.1362255242718446,1.773435776699029
h00,3261894297314430348,p1,A,0.04034260030842641,0.024487609734190383
h00,3261894297314430348,p1,B,0.3021195801750269,0.40890539057560055
h00,3261894297314430348,p1,C,1.1953763307086613,1.978695091863517
h00,3261894297314430348,p2,A,0.06897542367286333,0.04783076711137466
h00,3261894297314430348,p2,B,0.2575728121465835,0.3661388209209692
h00,3261894297314430348,p2,C,0.9458924471544715,1.7467076016260161
h00,3261894297314430348,p3,A,0.07741255840971258,0.05590837510781732
h00,3261894297314430348,p3,B,0.24843433791507433,0.3676444020207326
h00,3261894297314430348,p3,C,0.9070987981770833,1.5762902473958333
h00,3283206090760178577,p1,A,0.03985812326027489,0.024329081101817692
h00,3283206090760178577,p1,B,0.30462933440443923,0.3985423757041231
h00,3283206090760178577,p1,C,1.3703106056338028,1.9122324647887325
h00,3283206090760178577,p2,A,0.06884532841038812,0.04802638536867637
h00,3283206090760178577,p2,B,0.24393456589659374,0.365195284504712
h00,3283206090760178577,p2,C,0.9963246741741741,1.6380707957957958
h00,3283206090760178577,p3,A,0.07552987653862565,0.05359441345613816
h00,3283206090760178577,p3,B,0.24870029613854547,0.3711297856949718
h00,3283206090760178577,p3,C,0.9404883934426229,1.7136193852459016
h00,3289373367234797345,p1,A,0.04008667391021765,0.02433094949082078
h00,3289373367234797345,p1,B,0.3249815605203731,0.40227232001472757
h00,3289373367234797345,p1,C,1.4644817795698926,2.0647612365591397
h00,3289373367234797345,p2,A,0.06858222326377507,0.04798610797931436
h00,3289373367234797345,p2,B,0.25899138605354216,0.3692625112103513
h00,3289373367234797345,p2,C,1.0331280092592594,1.7819296913580247
h00,3289373367234797345,p3,A,0.07458777089521021,0.053272542848480375
h00,3289373367234797345,p3,B,0.24968903612123122,0.3688915362469221
h00,3289373367234797345,p3,C,0.9864955505050506,1.6782889393939395
h00,3289727879080075424,p1,A,0.04038161798628204,0.024190519732946607
h00,3289727879080075424,p1,B,0.30541657736925437,0.4028862861332241
h00,3289727879080075424,p1,C,1.370407,1.9737048048048047
h00,3289727879080075424,p2,A,0.06875331994487853,0.04861770005435759
h00,3289727879080075424,p2,B,0.26993312880446946,0.37561384232643275
h00,3289727879080075424,p2,C,1.2031248532110093,1.7591206880733945
h00,3289727879080075424,p3,A,0.07690765995433713,0.05412278047320771
h00,3289727879080075424,p3,B,0.2685233187257146,0.3716646593922224
h00,3289727879080075424,p3,C,0.8712338023809524,1.7242214047619049
h00,3307827960955054846,p1,A,0.04027960893481602,0.024561557159745503
h00,3307827960955054846,p1,B,0.30507542297187185,0.4027817974951925
h00,3307827960955054846,p1,C,1.214301905376344,1.6951421720430107
h00,3307827960955054846,p2,A,0.06908626688107822,0.048948216671901655
h00,3307827960955054846,p2,B,0.2528250398306808,0.36805358086000695
h00,3307827960955054846,p2,C,0.9573357349081365,1.5762708005249344
h00,3307827960955054846,p3,A,0.07581121728975312,0.05454571075642649
h00,3307827960955054846,p3,B,0.25480578287187755,0.36789817458978996
h00,3307827960955054846,p3,C,0.8034322118644068,1.6337425988700565
h00,3316206051838487293,p1,A,0.03982331333469799,0.024684329238278357
h00,3316206051838487293,p1,B,0.310094841935859,0.4057606856776181
h00,3316206051838487293,p1,C,1.2192313428411634,1.9090589429530203
h00,3316206051838487293,p2,A,0.06666494508871137,0.0463955146275857
h00,3316206051838487293,p2,B,0.24947978819559152,0.3662181505127797
h00,3316206051838487293,p2,C,0.8475283950276242,1.7845880662983427
h00,3316206051838487293,p3,A,0.07683671607503452,0.05431415717122814
h00,3316206051838487293,p3,B,0.25227586395645935,0.3674747411227481
h00,3316206051838487293,p3,C,0.8790848763157895,1.8195776842105265
h00,3388953417953374402,p1,A,0.03898559230894811,0.023600504971715716
h00,3388953417953374402,p1,B,0.31727125385012145,0.40453591917739845
h00,3388953417953374402,p1,C,1.3504418317901232,2.0030961882716047
h00,3388953417953374402,p2,A,0.06802109240250072,0.047469849607945674
h00,3388953417953374402,p2,B,0.2549082937587688,0.367397747776935
h00,3388953417953374402,p2,C,0.96276461875,1.8107101458333332
h00,3388953417953374402,p3,A,0.07436104782681864,0.053024358187900786
h00,3388953417953374402,p3,B,0.25376621563207236,0.37179450712194473
h00,3388953417953374402,p3,C,0.9927580153846153,1.6871911666666668
h00,3420833918723844240,p1,A,0.0407728188782798,0.02470993758951176
h00,3420833918723844240,p1,B,0.3016118916112578,0.39691572509044687
h00,3420833918723844240,p1,C,1.3205258666666668,1.9560096543209877
h00,3420833918723844240,p2,A,0.07029390166570508,0.049805613316072604
h00,3420833918723844240,p2,B,0.2562970161789391,0.3674022230763974
h00,3420833918723844240,p2,C,1.2112292273809524,1.8758449047619048
h00,3420833918723844240,p3,A,0.07783825773198597,0.05375937825966769
h00,3420833918723844240,p3,B,0.2563148568915357,0.368924302657202
h00,3420833918723844240,p3,C,0.9329622793427231,1.7257916666666668
h00,3423478990075565859,p1,A,0.04153161283064253,0.02473248104562791
h00,3423478990075565859,p1,B,0.326365540016993,0.41179333393394196
h00,3423478990075565859,p1,C,1.7365217658402203,2.300495358126722
h00,3423478990075565859,p2,A,0.0688629447585375,0.04837257516940449
h00,3423478990075565859,p2,B,0.253811491871959,0.3678174337402129
h00,3423478990075565859,p2,C,0.9584671053240741,1.6633713425925927
h00,3423478990075565859,p3,A,0.07912206807772856,0.054898904018952324
h00,3423478990075565859,p3,B,0.26073069599965487,0.3680810686612742
h00,3423478990075565859,p3,C,0.7732953085714287,1.6885123714285715
h00,3432467835900654966,p1,A,0.03995502103810474,0.024907753372013453
h00,3432467835900654966,p1,B,0.3238618121586975,0.404068390321053
h00,3432467835900654966,p1,C,1.2587300129198966,1.8567091602067183
h00,3432467835900654966,p2,A,0.06983244724235292,0.04883252973414593
h00,3432467835900654966,p2,B,0.2629920162987578,0.3780507088426057
h00,3432467835900654966,p2,C,0.8001937275641026,1.755289983974359
h00,3432467835900654966,p3,A,0.07386480029702383,0.053451563030081625
h00,3432467835900654966,p3,B,0.24902255511645013,0.3698778948905418
h00,3432467835900654966,p3,C,1.0498499903581267,1.7428980716253444
h00,3439266075144882593,p1,A,0.041638885116978386,0.02493310123215338
h00,3439266075144882593,p1,B,0.30680448264350096,0.4024553487617225
h00,3439266075144882593,p1,C,1.6277977028985506,2.1790545072463767
h00,3439266075144882593,p2,A,0.06970251744893564,0.04922205387347148
h00,3439266075144882593,p2,B,0.25372388777199906,0.36835754138042914
h00,3439266075144882593,p2,C,1.0280061904761904,1.8079958592132506
h00,3439266075144882593,p3,A,0.07533847057343149,0.053844732397403505
h00,3439266075144882593,p3,B,0.2519746963489929,0.36796897844862114
h00,3439266075144882593,p3,C,1.0390597611940298,1.6759219402985075
h00,3453325846810690203,p1,A,0.039718989745895904,0.024589812650134983
h00,3453325846810690203,p1,B,0.2992108777246531,0.39892842662191313
h00,3453325846810690203,p1,C,1.4562628593380615,2.0214168676122934
h00,3453325846810690203,p2,A,0.0663471311284565,0.04719279203796384
h00,3453325846810690203,p2,B,0.25164857288575787,0.36772819791583217
h00,3453325846810690203,p2,C,1.1418864125000001,1.8535356666666667
h00,3453325846810690203,p3,A,0.07806130766510616,0.055973299424378814
h00,3453325846810690203,p3,B,0.24556833697448896,0.36725781104557
h00,3453325846810690203,p3,C,0.8626580782828284,1.6596896590909092
h00,3471541157276798424,p1,A,0.04034568479650592,0.024350622081537758
h00,3471541157276798424,p1,B,0.3186386491947963,0.40374209208428735
h00,3471541157276798424,p1,C,1.3321049753623189,1.8898298550724637
h00,3471541157276798424,p2,A,0.06871387937446224,0.04796170591349467
h00,3471541157276798424,p2,B,0.2616343241502814,0.37203416214791873
h00,3471541157276798424,p2,C,1.0981748373015872,1.826090634920635
h00,3471541157276798424,p3,A,0.07680798460769328,0.05493611804512774
h00,3471541157276798424,p3,B,0.2524559029666457,0.3694206084386429
h00,3471541157276798424,p3,C,0.8576963503937007,1.524122375328084
h00,3483597259819132404,p1,A,0.03951908515447399,0.023861499830429678
h00,3483597259819132404,p1,B,0.302195432288287,0.3988968415801318
h00,3483597259819132404,p1,C,1.4504390033333334,2.1232232555555557
h00,3483597259819132404,p2,A,0.06848420825840702,0.04847826321140607
h00,3483597259819132404,p2,B,0.2615497061946625,0.36845203827584333
h00,3483597259819132404,p2,C,0.951500846590909,1.8096808617424243
h00,3483597259819132404,p3,A,0.0738157847150737,0.05285420788017107
h00,3483597259819132404,p3,B,0.25717163866539583,0.3695757593188894
h00,3483597259819132404,p3,C,0.7926835125272331,1.620740108932462
h00,3602606635223752655,p1,A,0.03974719541690702,0.02386433851091516
h00,3602606635223752655,p1,B,0.32060683488190406,0.41148895645396416
h00,3602606635223752655,p1,C,1.1447618914141413,1.9071775126262627
h00,3602606635223752655,p2,A,0.06783854170820716,0.04653271679143367
h00,3602606635223752655,p2,B,0.2537980022191246,0.3679225379546495
h00,3602606635223752655,p2,C,1.1384006452991453,1.8245798290598292
h00,3602606635223752655,p3,A,0.07463151643039913,0.05281278119038313
h00,3602606635223752655,p3,B,0.2495720856448271,0.3719740896729501
h00,3602606635223752655,p3,C,1.193978437007874,1.9132408923884514
h00,3620378368543051960,p1,A,0.04099851594958842,0.024810846880725084
h00,3620378368543051960,p1,B,0.30822975788629026,0.4064810007717184
h00,3620378368543051960,p1,C,1.326258245614035,1.933771453634085
h00,3620378368543051960,p2,A,0.06857701087061356,0.04751907614109135
h00,3620378368543051960,p2,B,0.24996857505039152,0.36872734583228306
h00,3620378368543051960,p2,C,0.7768814823529412,1.6471338431372549
h00,3620378368543051960,p3,A,0.07566614338055636,0.05382869236432848
h00,3620378368543051960,p3,B,0.2548525795464062,0.366349781654675
h00,3620378368543051960,p3,C,0.8938073201754385,1.7096283114035087
h00,3646809819555529717,p1,A,0.03994562973754727,0.024451032332284652
h00,3646809819555529717,p1,B,0.3061624202980709,0.3964779970480463
h00,3646809819555529717,p1,C,1.3496021976744186,2.0191589922480624
h00,3646809819555529717,p2,A,0.07045098315850087,0.050314832628787234
h00,3646809819555529717,p2,B,0.2653717566380674,0.3683996586264182
h00,3646809819555529717,p2,C,0.8873716823232323,1.6989187676767676
h00,3646809819555529717,p3,A,0.07422804703065981,0.054091953269138314
h00,3646809819555529717,p3,B,0.2515221669567741,0.3639920963850396
h00,3646809819555529717,p3,C,1.0426247986512525,1.8190848843930636
h00,370897708012610843,p1,A,0.040613890177870295,0.024288542069767365
h00,370897708012610843,p1,B,0.3008122511915069,0.40035006538453044
h00,370897708012610843,p1,C,1.2579590867208672,1.9237239701897018
h00,370897708012610843,p2,A,0.06849935500747853,0.04772478364432673
h00,370897708012610843,p2,B,0.2680463848876754,0.36284694996397154
h00,370897708012610843,p2,C,0.9643021991525424,1.7491177401129943
h00,370897708012610843,p3,A,0.07581422771933734,0.0542850727257285
h00,370897708012610843,p3,B,0.25754394682869003,0.36792278628041286
h00,370897708012610843,p3,C,0.8291956503759399,1.720583007518797
h00,3746813413018173642,p1,A,0.039214927949332096,0.023691227337944314
h00,3746813413018173642,p1,B,0.2994646964891863,0.39207494096353407
h00,3746813413018173642,p1,C,1.1545107564102564,1.8401502564102565
h00,3746813413018173642,p2,A,0.06851758927342995,0.04784184784491792
h00,3746813413018173642,p2,B,0.26173367789026025,0.3717845369110877
h00,3746813413018173642,p2,C,0.952295097505669,1.6971423015873015
h00,3746813413018173642,p3,A,0.07477649330137515,0.0545521538545263
h00,3746813413018173642,p3,B,0.2523402584108968,0.3738907258191335
h00,3746813413018173642,p3,C,0.8596739835526316,1.660242302631579
h00,374873582700968554,p1,A,0.039177112582860996,0.023941347719052014
h00,374873582700968554,p1,B,0.28565248915765157,0.3949240760847491
h00,374873582700968554,p1,C,1.4072286015037594,1.849666842105263
h00,374873582700968554,p2,A,0.06795320545846134,0.047930780636752615
h00,374873582700968554,p2,B,0.25705839129337943,0.3673485287504615
h00,374873582700968554,p2,C,0.9282807539682539,1.6562981084656085
h00,374873582700968554,p3,A,0.07587949056586021,0.05427587162926202
h00,374873582700968554,p3,B,0.25379025190932203,0.37102302250174296
h00,374873582700968554,p3,C,0.95134134375,1.6584331640625
h00,3782747150085181047,p1,A,0.040178619145679675,0.024670707151643302
h00,3782747150085181047,p1,B,0.29679160712252795,0.39908918159722223
h00,3782747150085181047,p1,C,1.2820667146464648,1.8552292297979798
h00,3782747150085181047,p2,A,0.06870594270272828,0.048858702417720126
h00,3782747150085181047,p2,B,0.2623086906519883,0.37005212898735845
h00,3782747150085181047,p2,C,0.9537557213541666,1.59559859375
h00,3782747150085181047,p3,A,0.07699761867782601,0.057013065251006426
h00,3782747150085181047,p3,B,0.251345940532784,0.36665789255198217
h00,3782747150085181047,p3,C,0.9589524891598916,1.589178997289973
h00,3783312406048574783,p1,A,0.040197175610885906,0.024650650958589034
h00,3783312406048574783,p1,B,0.3023542641209169,0.39608048880772007
h00,3783312406048574783,p1,C,1.0828519794871796,1.7933126282051282
h00,3783312406048574783,p2,A,0.06695816211251379,0.04710142127958817
h00,3783312406048574783,p2,B,0.2537799455666415,0.36743083614464084
h00,3783312406048574783,p2,C,0.9386561392276422,1.7709636991869917
h00,3783312406048574783,p3,A,0.075732994425622,0.05375410445565947
h00,3783312406048574783,p3,B,0.255266196444745,0.36490754460518726
h00,3783312406048574783,p3,C,0.7415550926966291,1.6846534550561798
h00,3857728332733070791,p1,A,0.04051876898224852,0.02411236371786799
h00,3857728332733070791,p1,B,0.3142446943324615,0.4016542647233496
h00,3857728332733070791,p1,C,1.4617992880952382,2.1394270595238094
h00,3857728332733070791,p2,A,0.06719552335542442,0.04783826084677106
h00,3857728332733070791,p2,B,0.25857343191984916,0.37066534903098775
h00,3857728332733070791,p2,C,1.0847917319444444,1.8258257083333334
h00,3857728332733070791,p3,A,0.07717368383816914,0.05580330974562098
h00,3857728332733070791,p3,B,0.24895048663287248,0.36535374075124916
h00,3857728332733070791,p3,C,0.8810448435672514,1.536523888888889
h00,3870569051277263198,p1,A,0.03978587114284465,0.02364746948137654
h00,3870569051277263198,p1,B,0.3123968543518667,0.41015845373020327
h00,3870569051277263198,p1,C,1.2560423511450383,1.853587633587786
h00,3870569051277263198,p2,A,0.06603012487205732,0.0470155085931057
h00,3870569051277263198,p2,B,0.25937731510480977,0.36579681042096546
h00,3870569051277263198,p2,C,1.0415488107142856,1.78442425
h00,3870569051277263198,p3,A,0.07749774933079628,0.05438414386388243
h00,3870569051277263198,p3,B,0.253034924768355,0.3674266632413524
h00,3870569051277263198,p3,C,0.9206343916666667,1.6593904166666666
h00,3872502974202693052,p1,A,0.03995779005850805,0.023664482507180923
h00,3872502974202693052,p1,B,0.29585323849042033,0.3991396571346413
h00,3872502974202693052,p1,C,1.234492986238532,1.7542924464831804
h00,3872502974202693052,p2,A,0.06784431372700518,0.047845814434759375
h00,3872502974202693052,p2,B,0.2555765882887959,0.3662743980642765
h00,3872502974202693052,p2,C,1.1300669716312055,2.049377411347518
h00,3872502974202693052,p3,A,0.07915737142858045,0.05638419288373689
h00,3872502974202693052,p3,B,0.2538265599379428,0.36726880266747375
h00,3872502974202693052,p3,C,0.7769809873417721,1.5689501265822785
h00,3892276675451754626,p1,A,0.040042630987039196,0.024250908091751112
h00,3892276675451754626,p1,B,0.32286752724977724,0.402708489012639
h00,3892276675451754626,p1,C,1.3098114173553719,1.843537396694215
h00,3892276675451754626,p2,A,0.06772978476424452,0.047851820990485676
h00,3892276675451754626,p2,B,0.25452913961999507,0.3681842230006356
h00,3892276675451754626,p2,C,1.0105343063063064,1.8088301501501503
h00,3892276675451754626,p3,A,0.07507433733647353,0.054322876335877436
h00,3892276675451754626,p3,B,0.25398038473947315,0.3731183334353386
h00,3892276675451754626,p3,C,0.8844363012820513,1.6314004871794872
h00,3906578313109414030,p1,A,0.039683480611582896,0.024127276489124657
h00,3906578313109414030,p1,B,0.28977851375248015,0.3990064735160384
h00,3906578313109414030,p1,C,1.341963272413793,1.9728869310344828
h00,3906578313109414030,p2,A,0.06813051676223751,0.04678589783350147
h00,3906578313109414030,p2,B,0.2609590212294099,0.37548958150821427
h00,3906578313109414030,p2,C,0.9668892333333333,1.7945218285714284
h00,3906578313109414030,p3,A,0.07372965777258601,0.05312184508775791
h00,3906578313109414030,p3,B,0.25189731220273665,0.36693099927847395
h00,3906578313109414030,p3,C,0.7754198902515723,1.8700003238993712
h00,3914451166109892882,p1,A,0.040051269899902577,0.023913172283290447
h00,3914451166109892882,p1,B,0.2963922914159971,0.40270165864769086
h00,3914451166109892882,p1,C,1.3035962257217848,1.9364948950131233
h00,3914451166109892882,p2,A,0.06949586710812465,0.04979124998538175
h00,3914451166109892882,p2,B,0.24327684729262325,0.3608902643439522
h00,3914451166109892882,p2,C,1.0495305547445255,1.8040516423357664
h00,3914451166109892882,p3,A,0.07820078516968011,0.05548141751980234
h00,3914451166109892882,p3,B,0.2594866700306155,0.36788224139393877
h00,3914451166109892882,p3,C,0.9142530043103448,1.6008427155172413
h00,3930435202843891156,p1,A,0.04023110970459543,0.024096139425740046
h00,3930435202843891156,p1,B,0.3098536006545853,0.3975374873940454
h00,3930435202843891156,p1,C,1.2012179881889764,1.7667043438320211
h00,3930435202843891156,p2,A,0.06855090501666387,0.04661508858591837
h00,3930435202843891156,p2,B,0.2511646069764541,0.36395379832545965
h00,3930435202843891156,p2,C,0.8638013487475915,1.7744056165703275
h00,3930435202843891156,p3,A,0.07732954357581927,0.05540889706667714
h00,3930435202843891156,p3,B,0.26421405666894265,0.36792582985833916
h00,3930435202843891156,p3,C,0.9448044044117648,1.5961758455882353
h00,3931579058868833233,p1,A,0.039544435408888155,0.02371892214989286
h00,3931579058868833233,p1,B,0.3132087658400843,0.4027885653708095
h00,3931579058868833233,p1,C,1.6400863215339234,2.2565630678466078
h00,3931579058868833233,p2,A,0.067753071552803,0.048110535554720724
h00,3931579058868833233,p2,B,0.2552304291859857,0.365825153790136
h00,3931579058868833233,p2,C,1.0588652826086957,1.855082739130435
h00,3931579058868833233,p3,A,0.07383335491584203,0.05290231065301424
h00,3931579058868833233,p3,B,0.24359120407230017,0.3651325953496805
h00,3931579058868833233,p3,C,1.0265103925619834,1.7274228099173554
h00,3936448565818775640,p1,A,0.04125680599171369,0.024836250273059513
h00,3936448565818775640,p1,B,0.3215347425939341,0.41292587054557456
h00,3936448565818775640,p1,C,1.1487032278177458,1.911494160671463
h00,3936448565818775640,p2,A,0.06869365515083475,0.047661535609842695
h00,3936448565818775640,p2,B,0.2535840164391744,0.36817237324611823
h00,3936448565818775640,p2,C,0.7767936129385965,1.4588179057017543
h00,3936448565818775640,p3,A,0.07625760272161058,0.05300121243084612
h00,3936448565818775640,p3,B,0.25784584125521137,0.3713068546265434
h00,3936448565818775640,p3,C,0.8462542430167598,1.59208458566108
h00,395142773015513016,p1,A,0.04057593070029466,0.02474065715107495
h00,395142773015513016,p1,B,0.3167780529315476,0.399926887255291
h00,395142773015513016,p1,C,1.1263104322033899,1.8168104237288136
h00,395142773015513016,p2,A,0.06884952276630361,0.04857773379465608
h00,395142773015513016,p2,B,0.25093619894559926,0.3634275628579794
h00,395142773015513016,p2,C,1.1465151761904762,1.8044435714285716
h00,395142773015513016,p3,A,0.07618974518041945,0.05424578940103516
h00,395142773015513016,p3,B,0.2548910319622439,0.3638948125031712
h00,395142773015513016,p3,C,0.8876845309734513,1.6825571238938053
h00,3967630831491443326,p1,A,0.03989705972421987,0.02438338266390022
h00,3967630831491443326,p1,B,0.29211551257114926,0.4025447301601518
h00,3967630831491443326,p1,C,1.135987826388889,1.7527299768518518
h00,3967630831491443326,p2,A,0.06999575169322872,0.04784840352189428
h00,3967630831491443326,p2,B,0.2547827735272861,0.36549747148591794
h00,3967630831491443326,p2,C,0.9340814562383613,1.728446322160149
h00,3967630831491443326,p3,A,0.07617015134131395,0.053372446165923716
h00,3967630831491443326,p3,B,0.2546012151818937,0.3695110336880757
h00,3967630831491443326,p3,C,0.8618594267310788,1.8299853140096618
h00,4029132440299934778,p1,A,0.03996043516057117,0.02403517588747035
h00,4029132440299934778,p1,B,0.3174691602078767,0.397483499400611
h00,4029132440299934778,p1,C,1.361637124,1.95414412
h00,4029132440299934778,p2,A,0.06728677475444828,0.046529678112443476
h00,4029132440299934778,p2,B,0.24797483271658383,0.3616765317437141
h00,4029132440299934778,p2,C,0.9939610547785547,1.738589568764569
h00,4029132440299934778,p3,A,0.0758030707936279,0.05381115590975993
h00,4029132440299934778,p3,B,0.25223887719342303,0.3643011307378163
h00,4029132440299934778,p3,C,0.8528730684754522,1.5813335142118863
h00,4050088701953919497,p1,A,0.03987092943780542,0.02414108689740644
h00,4050088701953919497,p1,B,0.2992474231416561,0.40327594904891745
h00,4050088701953919497,p1,C,1.3774952256637167,1.9633367256637166
