hXX,simID,pop,tau,subset_value,Total_V_G,Total_V_A,Total_V_D,Total_cov,Total_check,ROH_V_G,Non_ROH_V_G,ROH_cov,ROH_check
h10,4850558830048620362,p2,0.7,1.0,0.7865708368990273,0.7830942345734117,0.0062864720973027,-0.0028098697716871,-1.1102230246251563e-16,0.2979372324391541,0.5177958982501117,-0.0145811468951193,0.0
h10,4850558830048620362,p2,0.8,1.0,0.6895802934066488,0.688534041764924,0.0027450274820022,-0.0016987758402771,3.3306690738754696e-16,0.2978464393056438,0.4176640535381073,-0.0129650997185512,-2.220446049250313e-16
h10,4850558830048620362,p2,0.9,1.0,0.5964776198102263,0.596318598285464,0.0011518401740498,-0.0009928186492873,2.220446049250313e-16,0.2895230557783906,0.3284636196775795,-0.0107545278228719,0.0
h10,4850558830048620362,p2,1.0,1.0,0.5102719172644152,0.5103628793625268,0.0004688267461908,-0.0005597888443017,6.661338147750939e-16,0.2745112166801453,0.2527575657991975,-0.0084984326074638,-1.1102230246251563e-16
h10,4850558830048620362,p2,1.1,1.0,0.4327094129596545,0.432829085613358,0.0001862273868067,-0.0003059000405101,1.6653345369377348e-16,0.2547125201383932,0.1909923623421195,-0.0064977347604291,-1.1102230246251563e-16
h10,4850558830048620362,p2,1.2,1.0,0.3645969122659721,0.3646876246370668,7.251325864755826e-05,-0.0001632256297423,-1.1102230246251563e-16,0.2320648569939604,0.1422487572301602,-0.0048583509790742,-5.551115123125783e-17
h10,4850558830048620362,p2,1.3,1.0,0.3059430244271099,0.3060009789370986,2.777830166414756e-05,-8.573281165276149e-05,1.1102230246251563e-16,0.2082819643383102,0.1048165903773201,-0.0035777651442601,5.551115123125783e-17
h10,4850558830048620362,p3,0.7,1.0,0.9120526471890208,0.9013584690678836,0.0021505579928074,0.0085436201283301,4.440892098500626e-16,0.4231710573456054,0.4696670114251003,0.0096072892091574,-1.1102230246251563e-16
h10,4850558830048620362,p3,0.8,1.0,0.9359383170380354,0.9306543494310284,0.0007406940978817,0.0045432735091249,-1.1102230246251563e-16,0.5242337964941103,0.3999899413018941,0.0058572896210153,-2.220446049250313e-16
h10,4850558830048620362,p3,0.9,1.0,0.9728995958241464,0.9703879470450352,0.0002441952358688,0.0022674535432422,0.0,0.6379504678092379,0.3297095894227314,0.0026197692960887,4.440892098500626e-16
h10,4850558830048620362,p3,1.0,1.0,1.0245280341803202,1.0233768894109452,7.838012143684707e-05,0.0010727646479379,-2.220446049250313e-16,0.7593425254188315,0.2647176735158551,0.0002339176228166,-2.220446049250313e-16
h10,4850558830048620362,p3,1.1,1.0,1.0886520372420023,1.0881441159522078,2.478121532345585e-05,0.0004831400744709,0.0,0.8831256082172649,0.2080869178388669,-0.0012802444070648,-2.220446049250313e-16
h10,4850558830048620362,p3,1.2,1.0,1.1614807409986492,1.1612661545052014,7.779659592915842e-06,0.0002068068338549,2.220446049250313e-16,1.0047820305852202,0.1608478879938182,-0.0020745887901944,4.440892098500626e-16
h10,4850558830048620362,p3,1.3,1.0,1.239115000935676,1.2390292268720708,2.437981724703173e-06,8.333608187981826e-05,-6.661338147750939e-16,1.1210929385675563,0.122726042343743,-0.0023519899878121,-4.440892098500626e-16
h10,4852282232302163742,p1,0.7,0.3,0.7279693612681271,0.7276125544359116,0.0004191933775496,-6.238654533408244e-05,1.1102230246251563e-16,0.2902505689660292,0.4517892304707754,-0.0070352190843388,0.0
h10,4852282232302163742,p1,0.8,0.3,0.8667372971615276,0.866605350902381,0.0001338319997585,-1.8857406116098487e-06,2.220446049250313e-16,0.402417643733593,0.47627089999939,-0.0059756232857276,1.1102230246251563e-16
h10,4852282232302163742,p1,0.9,0.3,0.9874494875406024,0.9874052992079476,4.1253407353896e-05,2.9349253009334023e-06,0.0,0.5124827333631189,0.4845134098925286,-0.0047733278575225,1.1102230246251563e-16
h10,4852282232302163742,p1,1.0,0.3,1.0879344059251377,1.087922915364768,1.2664148746408192e-05,-1.1735883771303687e-06,-2.220446049250313e-16,0.6147192812907425,0.480643548845194,-0.0037142121053994,2.220446049250313e-16
h10,4852282232302163742,p1,1.1,0.3,1.1703257957457238,1.1703254400859575,3.935349368290508e-06,-3.579689601568423e-06,6.661338147750939e-16,0.707460246373014,0.468604353631234,-0.0028694021292622,-2.220446049250313e-16
h10,4852282232302163742,p1,1.2,0.3,1.2381366972962125,1.2381393137081915,1.2447780686248312e-06,-3.861190046751594e-06,1.1102230246251563e-15,0.7911431300287746,0.4514270014383478,-0.002216717085455,0.0
h10,4852282232302163742,p1,1.3,0.3,1.2947856376464215,1.294788398612452,4.004726314290334e-07,-3.161438661020857e-06,8.881784197001252e-16,0.8669834043325664,0.4312235880937339,-0.0017106773899391,4.440892098500626e-16
h10,4852282232302163742,p2,0.7,0.3,0.4727224042561435,0.4713953823096175,0.000392134931777,0.0009348870147488,-5.551115123125783e-17,0.0704478307279063,0.4077321603893909,-0.0027287934305769,-1.1102230246251563e-16
h10,4852282232302163742,p2,0.8,0.3,0.5483453638075951,0.5478268544988358,0.000104565251404,0.0004139440573555,3.3306690738754696e-16,0.0672060217869438,0.4858645968007808,-0.0023626273900647,0.0
h10,4852282232302163742,p2,0.9,0.3,0.6046428285390375,0.6044448587627933,2.55887538931117e-05,0.0001723810223509,-1.1102230246251563e-16,0.0604236074979172,0.5478279692431143,-0.0018043741009969,1.1102230246251563e-16
h10,4852282232302163742,p2,1.0,0.3,0.6419385046626497,0.6418630419651691,5.919190587634691e-06,6.954350689284662e-05,-1.1102230246251563e-16,0.0522404488611068,0.5922488037373788,-0.0012753739679178,2.220446049250313e-16
h10,4852282232302163742,p2,1.1,0.3,0.6631651929697734,0.6631361886690111,1.3200477263909067e-06,2.768425303595556e-05,1.1102230246251563e-16,0.0440400274557128,0.6208306551064957,-0.0008527447962176,-1.1102230246251563e-16
h10,4852282232302163742,p2,1.2,0.3,0.6717886963888163,0.6717774200263176,2.8749532065635934e-07,1.0988867178830202e-05,7.771561172376097e-16,0.0365244718590961,0.6363465148850629,-0.0005411451776712,2.220446049250313e-16
h10,4852282232302163742,p2,1.3,0.3,0.6709059362183694,0.6709015033996872,6.166550383864739e-08,4.371153177906807e-06,-4.440892098500626e-16,0.0299631572017475,0.6415836666898821,-0.0003204438366301,-1.1102230246251563e-16
h10,4852282232302163742,p3,0.7,0.3,0.1877600762667591,0.188645366503772,0.0005181800385314,-0.0014034702755444,-8.326672684688674e-17,0.0190252013099036,0.1700757034325308,-0.0006704142378377,-2.775557561562892e-17
h10,4852282232302163742,p3,0.8,0.3,0.1537571469468987,0.154324265289778,0.0001515781327119,-0.0007186964755911,1.1102230246251563e-16,0.0132851839700605,0.1418280458511185,-0.0006780414371401,2.775557561562892e-17
h10,4852282232302163742,p3,0.9,0.3,0.1219130411531198,0.1222200826811183,4.139474778276724e-05,-0.0003484362757811,8.326672684688674e-17,0.0089962638504042,0.1139798049599424,-0.0005315138286134,0.0
h10,4852282232302163742,p3,1.0,0.3,0.0949264461015916,0.0950790357704567,1.0870422206184462e-05,-0.0001634600910712,0.0,0.0059813545093046,0.0896893596435791,-0.0003721340256461,0.0
h10,4852282232302163742,p3,1.1,0.3,0.0732064200358473,0.0732787316434794,2.798281719548909e-06,-7.510988935161063e-05,1.3877787807814457e-17,0.0039340101016369,0.069765271681734,-0.0002464308737618,0.0
h10,4852282232302163742,p3,1.2,0.3,0.0561805547832616,0.0562138687515445,7.145584719866459e-07,-3.402852675487649e-05,3.4694469519536136e-17,0.0025700530863818,0.0539285532664001,-0.0001590257847601,0.0
h10,4852282232302163742,p3,1.3,0.3,0.0430089540788543,0.0430240271529934,1.822607566232665e-07,-1.5255334895713778e-05,2.0816681711721685e-17,0.0016711467622067,0.0415413795805373,-0.0001017861319449,0.0
h10,4852282232302163742,p1,0.7,1.0,1.2334180867035165,1.227797699985271,0.0031729553716435,0.002447431346602,2.220446049250313e-16,0.3865244052264548,0.8636748631494673,-0.0083905908362028,0.0
h10,4852282232302163742,p1,0.8,1.0,1.292741594602229,1.2905722714075922,0.0014110195625239,0.0007583036321134,6.661338147750939e-16,0.4855168580933499,0.8225008990957595,-0.0076380812934402,0.0
h10,4852282232302163742,p1,0.9,1.0,1.3405840967727336,1.3399305597186943,0.0006383058399573,1.5231214082191728e-05,2.220446049250313e-16,0.580938503563539,0.7733838729852872,-0.0068691398880462,0.0
h10,4852282232302163742,p1,1.0,1.0,1.378023730498443,1.3779446567677076,0.0002968643225934,-0.0002177905918568,1.1102230246251563e-15,0.6695659949026909,0.7207319891032293,-0.0061371267537383,4.440892098500626e-16
h10,4852282232302163742,p1,1.1,1.0,1.4076151921083735,1.4077098894843474,0.0001415737346318,-0.0002362711106044,1.3322676295501878e-15,0.7507273122238861,0.6677678545802984,-0.005439987347905,8.881784197001252e-16
h10,4852282232302163742,p1,1.2,1.0,1.4319620789445462,1.4320812043700888,6.878172606306134e-05,-0.0001879071516029,2.886579864025407e-15,0.8249955202638932,0.6165179981928334,-0.00477571975609,2.220446049250313e-16
h10,4852282232302163742,p1,1.3,1.0,1.4531224697000402,1.4532208303595884,3.384032653258708e-05,-0.0001322009860799,6.661338147750939e-16,0.8933566729208665,0.5680626585029123,-0.0041484308618691,2.220446049250313e-16
h10,4852282232302163742,p2,0.7,1.0,1.1545916858604093,1.1481636674779614,0.0024545089168128,0.0039735094656354,4.440892098500626e-16,0.2237280172736402,0.9592361704511084,-0.0141862509321697,0.0
h10,4852282232302163742,p2,0.8,1.0,1.244914737324601,1.2412338738320063,0.0010136271398621,0.0026672363527341,1.7763568394002505e-15,0.1919417963639612,1.0776276559134454,-0.0123273574764027,0.0
h10,4852282232302163742,p2,0.9,1.0,1.3153716228642232,1.3133534315584,0.0004094404308375,0.0016087508749832,-2.4424906541753444e-15,0.15603264981387,1.1794623415207597,-0.0100616842352031,2.220446049250313e-16
h10,4852282232302163742,p2,1.0,1.0,1.368258113359713,1.3671770400497554,0.0001639393647378,0.0009171339452193,-2.220446049250313e-16,0.1228896634404873,1.2612453856901844,-0.0079384678854795,-2.220446049250313e-16
h10,4852282232302163742,p2,1.1,1.0,1.4059815727646623,1.405406809790615,6.535670046764485e-05,0.0005094062735795,-2.220446049250313e-16,0.0951239965360247,1.32317131173404,-0.0061568677527011,0.0
h10,4852282232302163742,p2,1.2,1.0,1.4311029518137128,1.430796205807583,2.596459587567397e-05,0.0002807814102546,4.440892098500626e-16,0.0730018940683034,1.3675740172884252,-0.0047364797715079,0.0
h10,4852282232302163742,p2,1.3,1.0,1.44606320297267,1.4458976895356526,1.0277628591479576e-05,0.0001552358084256,-2.220446049250313e-16,0.0558310227502441,1.3974931500485344,-0.0036304849130544,-2.220446049250313e-16
h10,4852282232302163742,p3,0.7,1.0,0.555660204658438,0.5557939093737518,0.0024773043602656,-0.0026110090755796,-2.220446049250313e-16,0.1266047904479565,0.4244455818697406,0.0023049161703704,1.1102230246251563e-16
h10,4852282232302163742,p3,0.8,1.0,0.4374287439649065,0.4372640191791173,0.0010287845155047,-0.0008640597297154,5.551115123125783e-17,0.1050842759516701,0.330010467483844,0.0011670002646961,5.551115123125783e-17
h10,4852282232302163742,p3,0.9,1.0,0.331736449747205,0.3314583269566366,0.0004361668683012,-0.0001580440777326,1.6653345369377348e-16,0.0828453710042335,0.2479866758139836,0.000452201464494,1.1102230246251563e-16
h10,4852282232302163742,p3,1.0,1.0,0.2464960649333614,0.2462484060924959,0.0001902319167942,5.742692407104291e-05,-1.3877787807814454e-16,0.0630700692188504,0.1833207554042845,5.262015511324266e-05,5.551115123125783e-17
h10,4852282232302163742,p3,1.1,1.0,0.1813430067616631,0.1811683309806256,8.477567533269065e-05,8.9900105704722e-05,-1.1102230246251563e-16,0.0469104936215502,0.1347142891650375,-0.0001408880124622,2.775557561562892e-17
h10,4852282232302163742,p3,1.2,1.0,0.1328796606709797,0.1327704381296205,3.824246004984914e-05,7.098008130930014e-05,-1.1102230246251563e-16,0.0343546019106808,0.0989493730731403,-0.0002121571564207,0.0
h10,4852282232302163742,p3,1.3,1.0,0.0972893224216014,0.0972256895909375,1.7340460545958127e-05,4.629237011786684e-05,-1.3877787807814457e-17,0.0248984849569263,0.0728270962684826,-0.0002181294019037,-2.775557561562892e-17
h10,4868924792313273115,p1,0.7,0.3,0.3911159615173573,0.3909775689603609,0.0006971522821562,-0.0005587597251599,-5.551115123125783e-17,0.0102483875251735,0.3792722932203783,0.0007976403859026,-5.551115123125783e-17
h10,4868924792313273115,p1,0.8,0.3,0.4218309029422692,0.4218739027904688,0.0002632002128064,-0.0003062000610061,0.0,0.0068420858441961,0.4144225322778814,0.0002831424100958,1.1102230246251563e-16
h10,4868924792313273115,p1,0.9,0.3,0.4477025210441591,0.4477535015893901,9.733291161470952e-05,-0.0001483134568457,0.0,0.004377056342669,0.4431639008511901,8.078192514996099e-05,5.551115123125783e-17
h10,4868924792313273115,p1,1.0,0.3,0.4672588288680688,0.4672889014121826,3.6046547325470014e-05,-6.611909143938853e-05,-5.551115123125783e-17,0.0027221082640519,0.4644586223748133,3.904911460177124e-05,0.0
h10,4868924792313273115,p1,1.1,0.3,0.4807747062043499,0.4807889466452599,1.3528314145773591e-05,-2.7768755056435065e-05,-6.661338147750939e-16,0.0016675533558645,0.4789808467376267,6.315305542925595e-05,-1.1102230246251563e-16
h10,4868924792313273115,p1,1.2,0.3,0.4891783434535055,0.4891843455964711,5.167966312924859e-06,-1.1170109278788716e-05,-2.220446049250313e-16,0.0010195484552484,0.4879488840580714,0.0001049554700927,-1.1102230246251563e-16
h10,4868924792313273115,p1,1.3,0.3,0.4934969146567651,0.4934992922226512,2.0089539449054723e-06,-4.386519830622345e-06,4.440892098500626e-16,0.0006312900631638,0.4925778138006665,0.0001439053964674,1.6653345369377348e-16
h10,4868924792313273115,p2,0.7,0.3,0.3081714027974094,0.3061529544537735,0.0020278055209837,-9.35717734773233e-06,1.1102230246251563e-16,0.1919194847547244,0.1185649063567583,-0.0011564941570366,1.1102230246251563e-16
h10,4868924792313273115,p2,0.8,0.3,0.3200043760489313,0.3190983617779274,0.0008815991061776,2.4415164826073704e-05,-1.1102230246251563e-16,0.2366558536820224,0.0862392321145786,-0.0014453548738349,-1.1102230246251563e-16
h10,4868924792313273115,p2,0.9,0.3,0.3422339793309057,0.34181502718108,0.0003811865896029,3.776556022279756e-05,-5.551115123125783e-17,0.2827890614635501,0.06217088077967,-0.0013629814561571,0.0
h10,4868924792313273115,p2,1.0,0.3,0.3714429952620873,0.371241148185611,0.0001670830809246,3.47639955517635e-05,1.1102230246251563e-16,0.3288424726999882,0.0448622144429116,-0.0011308459404062,5.551115123125783e-17
h10,4868924792313273115,p2,1.1,0.3,0.4049335660175584,0.4048335975225829,7.481084388850448e-05,2.5157651086976437e-05,0.0,0.3740758157094777,0.0325818052003309,-0.000862027446125,1.1102230246251563e-16
h10,4868924792313273115,p2,1.2,0.3,0.4408868791827113,0.4408372620099169,3.422669956311508e-05,1.5390473231129905e-05,-1.6653345369377348e-16,0.4182153238062649,0.0238834383032739,-0.0006059414634138,-1.1102230246251563e-16
h10,4868924792313273115,p2,1.3,0.3,0.4781729218293982,0.4781489701323418,1.5946663914461882e-05,8.005033141864365e-06,-5.551115123125783e-17,0.4612426475622493,0.0176908284904673,-0.0003802771116592,0.0
h10,4868924792313273115,p3,0.7,0.3,0.1967601711588983,0.1949084450349597,0.0013726156016088,0.0004791105223297,2.775557561562892e-17,0.0826787566280324,0.1125396081738699,0.0007709031784979,0.0
h10,4868924792313273115,p3,0.8,0.3,0.1758476104403394,0.1750497046649489,0.0005285046509802,0.0002694011244102,-2.775557561562892e-17,0.0837240383443653,0.0916274130988164,0.0002480794985788,-5.551115123125783e-17
h10,4868924792313273115,p3,0.9,0.3,0.1561976921676721,0.1558553144450097,0.0002033541230574,0.0001390235996049,-2.775557561562892e-17,0.0827555536967664,0.0735770455142889,-6.745352169161591e-05,-2.775557561562892e-17
h10,4868924792313273115,p3,1.0,0.3,0.1381381142073835,0.137990503109908,8.02105230281441e-05,6.740057444735704e-05,0.0,0.0802101299370771,0.058381513331406,-0.0002267645305498,0.0
h10,4868924792313273115,p3,1.1,0.3,0.1218993925511959,0.1218354666812577,3.2767070885491866e-05,3.115879905275122e-05,4.163336342344337e-17,0.0765742784642867,0.045892871785396,-0.0002838788492433,1.3877787807814457e-17
h10,4868924792313273115,p3,1.2,0.3,0.1075167650925204,0.1074890992549661,1.3847616386986834e-05,1.3818221167310798e-05,-1.3877787807814457e-17,0.0722557751892226,0.0358263181571358,-0.000282664126919,-2.775557561562892e-17
h10,4868924792313273115,p3,1.3,0.3,0.094883436197528,0.0948715710701114,6.011187023774935e-06,5.853940392799714e-06,-4.163336342344337e-17,0.0675623892984535,0.0278272420025812,-0.0002530975517533,1.3877787807814457e-17
h10,4868924792313273115,p1,0.7,1.0,0.9871661489463645,0.9867580902938816,0.0014067118439797,-0.0009986531914962,7.771561172376097e-16,0.0698116996538434,0.9332617883404632,-0.007953669523971,0.0
h10,4868924792313273115,p1,0.8,1.0,1.0189911220183656,1.019306868639405,0.0004993625776935,-0.0008151091987329,0.0,0.0612268874563054,0.970795217567804,-0.0065154915028717,2.220446049250313e-16
h10,4868924792313273115,p1,0.9,1.0,1.0531672628292137,1.053538977845638,0.0001728019057192,-0.0005445169221424,1.3322676295501878e-15,0.0535891007313783,1.010495509935612,-0.0054586739188885,0.0
h10,4868924792313273115,p1,1.0,1.0,1.0865079775602775,1.0867763525658811,5.9682597513762815e-05,-0.0003280576031193,-1.7763568394002505e-15,0.0468593253422044,1.048987725467854,-0.0046695366248904,0.0
h10,4868924792313273115,p1,1.1,1.0,1.1174731243076543,1.1176385024712243,2.08812287594743e-05,-0.0001862593923331,-3.774758283725532e-15,0.0409230955225005,1.084652191864223,-0.0040510815395345,-2.220446049250313e-16
h10,4868924792313273115,p1,1.2,1.0,1.1454386032079626,1.1455332235661413,7.459334363168163e-06,-0.0001020796925416,0.0,0.0356724117098575,1.1168503750635193,-0.003542091782707,0.0
h10,4868924792313273115,p1,1.3,1.0,1.1702414024230576,1.1702934769916205,2.7278202604198397e-06,-5.480238882279556e-05,4.440892098500626e-16,0.0310228014599792,1.1454359241558367,-0.003108661596379,0.0
h10,4868924792313273115,p2,0.7,1.0,1.2100496551709348,1.198884206221661,0.0043615939102506,0.0068038550390232,0.0,0.4596615408650747,0.7704531467170846,-0.0100325162056122,2.220446049250313e-16
h10,4868924792313273115,p2,0.8,1.0,1.2447501207146852,1.2381659116241834,0.0022397530424401,0.0043444560480619,2.220446049250313e-16,0.5156731312013905,0.7512144327055468,-0.011068721596126,0.0
h10,4868924792313273115,p2,0.9,1.0,1.2730843609082951,1.269198636588171,0.0012085539113786,0.0026771704087459,4.440892098500626e-16,0.5648139886709608,0.7307240183089129,-0.0112268230357892,0.0
h10,4868924792313273115,p2,1.0,1.0,1.2968319610029986,1.2945380918444396,0.0006806823340299,0.0016131868245287,-4.440892098500626e-16,0.607752198393061,0.7108295410617187,-0.0108748892258905,-2.220446049250313e-16
h10,4868924792313273115,p2,1.1,1.0,1.3171326857215229,1.3157818223414022,0.0003937619533493,0.0009571014267721,8.881784197001252e-16,0.6455601323157384,0.6920887902207405,-0.010258118407478,0.0
h10,4868924792313273115,p2,1.2,1.0,1.3348778647590591,1.334086589863599,0.000230742441929,0.0005605324535318,4.440892098500626e-16,0.6793873137304519,0.6745514409245201,-0.0095304449479563,0.0
h10,4868924792313273115,p2,1.3,1.0,1.350819945315408,1.350360359292982,0.0001357956008246,0.0003237904216018,6.661338147750939e-16,0.7102861704055261,0.6581022013577656,-0.0087842132239418,0.0
h10,4868924792313273115,p3,0.7,1.0,0.7704479966319291,0.7653011562490252,0.0024994344222336,0.0026474059606705,2.220446049250313e-16,0.1991286453399075,0.5534218676657982,0.0089487418131117,1.1102230246251563e-16
h10,4868924792313273115,p3,0.8,1.0,0.717350681153745,0.7155047217787448,0.0009812070618766,0.0008647523131235,0.0,0.1789272325361529,0.5263522919079794,0.0060355783548062,-1.1102230246251563e-16
h10,4868924792313273115,p3,0.9,1.0,0.6626591338891157,0.6620823844143652,0.0003933742435187,0.0001833752312316,-2.220446049250313e-16,0.1578499653506812,0.4974797918282876,0.0036646883550733,-1.1102230246251563e-16
h10,4868924792313273115,p3,1.0,1.0,0.6101852562998326,0.6100496210360976,0.0001650265791723,-2.939131543717623e-05,2.220446049250313e-16,0.1379742174943693,0.4684519538076052,0.0018795424989289,0.0
h10,4868924792313273115,p3,1.1,1.0,0.5616884077449851,0.5616872934267525,7.272840012123534e-05,-7.16140818885458e-05,1.1102230246251563e-16,0.1202409707489562,0.4401775520460469,0.0006349424749909,0.0
h10,4868924792313273115,p3,1.2,1.0,0.5176664014418457,0.5176959416000351,3.3370531255636786e-05,-6.291068944443884e-05,5.551115123125784e-16,0.1048717918773662,0.4131311617817618,-0.0001682761086411,1.1102230246251563e-16
h10,4868924792313273115,p3,1.3,1.0,0.4779634027816131,0.4779926046959057,1.5739354704105764e-05,-4.4941268996742445e-05,0.0,0.0917243828176373,0.3875227172016525,-0.0006418486188384,-1.1102230246251563e-16
h10,487199993161505439,p1,0.7,0.3,0.136626829561317,0.136235273658562,0.0006331531180612,-0.0002415972153061,0.0,0.0128047687010143,0.1229243547483913,0.0004488530559556,0.0
h10,487199993161505439,p1,0.8,0.3,0.0899994061044276,0.0898595153756964,0.0002085519374563,-6.866120872514479e-05,2.775557561562892e-17,0.0083118115842501,0.0810285642485051,0.0003295151358361,-1.3877787807814457e-17
h10,487199993161505439,p1,0.9,0.3,0.0569861215591518,0.0569346142112329,6.723173478056972e-05,-1.572438686164524e-05,0.0,0.0053178908080081,0.0513057367930223,0.0001812469790606,0.0
h10,487199993161505439,p1,1.0,0.3,0.0351683330849485,0.0351490311717813,2.1800606476090832e-05,-2.4986933089117007e-06,6.938893903907228e-18,0.0033611854375754,0.0316405508553306,8.329839602116255e-05,0.0
h10,487199993161505439,p1,1.1,0.3,0.0213308933033772,0.021323698451612,7.192948159744839e-06,1.903605455057631e-09,0.0,0.0020973213960756,0.0191682784274323,3.2646739934609344e-05,-3.469446951953614e-18
h10,487199993161505439,p1,1.2,0.3,0.0127816249394873,0.0127790067868412,2.4182631029461675e-06,1.9988954309214017e-07,-3.469446951953614e-18,0.0012916504129098,0.0114693574477419,1.0308539417795894e-05,1.734723475976807e-18
h10,487199993161505439,p1,1.3,0.3,0.0075917110658123,0.0075907939880114,8.255052632595129e-07,9.157253763507348e-08,2.6020852139652106e-18,0.0007856107738423,0.0068024480030619,1.8261444539870915e-06,0.0
h10,487199993161505439,p2,0.7,0.3,0.1494520804349872,0.1487435913494862,0.001642268734468,-0.000933779648967,2.775557561562892e-17,0.0235576554949452,0.1248250672523077,0.0005346788438671,0.0
h10,487199993161505439,p2,0.8,0.3,0.1089595896077892,0.1087634728197019,0.0005494406991467,-0.0003533239110592,1.1102230246251563e-16,0.0160993563340493,0.0926489114704998,0.00010566090162,5.551115123125783e-17
h10,487199993161505439,p2,0.9,0.3,0.078452920579447,0.0783885233711102,0.0001724420517606,-0.0001080448434237,5.551115123125783e-17,0.0106457491334242,0.0678897241018209,-4.1276327899030034e-05,4.163336342344337e-17
h10,487199993161505439,p2,1.0,0.3,0.0560683836779174,0.0560389884082136,5.205645449067869e-05,-2.266118478685187e-05,-2.0816681711721685e-17,0.006890349998671,0.0493099076025948,-6.59369616741915e-05,0.0
h10,487199993161505439,p2,1.1,0.3,0.0398285283345986,0.039812239943927,1.5356517530745194e-05,9.318731407657552e-07,-1.3877787807814457e-17,0.0043931902344038,0.0355397416694538,-5.2201784629542766e-05,-1.3877787807814457e-17
h10,487199993161505439,p2,1.2,0.3,0.0281390322979688,0.0281298311049868,4.473222779211517e-06,4.727970202826545e-06,1.3877787807814457e-17,0.0027697895505297,0.0254357127607831,-3.323500667202536e-05,0.0
h10,487199993161505439,p2,1.3,0.3,0.0197854918112993,0.0197805176500308,1.2958573733446878e-06,3.678303895104927e-06,-3.469446951953614e-18,0.0017310488737,0.018091735208804,-1.8646135602384984e-05,6.938893903907228e-18
h10,487199993161505439,p3,0.7,0.3,0.1219148743666399,0.1204606856557322,0.0012752211110141,0.0001789675998935,1.3877787807814457e-17,0.0550034125292555,0.0690566634039476,-0.0010726007832816,2.775557561562892e-17
h10,487199993161505439,p3,0.8,0.3,0.08978029648402,0.0892077797749676,0.000436901209015,0.0001356155000373,4.163336342344337e-17,0.0456433706288553,0.045734698591346,-0.0007988863680906,0.0
h10,487199993161505439,p3,0.9,0.3,0.0646306547611717,0.0644226047639682,0.0001392087983076,6.884119889597075e-05,2.775557561562892e-17,0.0360884944166108,0.0296231355284036,-0.0005404875919213,2.775557561562892e-17
h10,487199993161505439,p3,1.0,0.3,0.0457582072983307,0.0456874274230796,4.2208411798062046e-05,2.8571463453102302e-05,6.938893903907228e-18,0.0275189947770193,0.0189173539245519,-0.0003390707016202,-6.938893903907228e-18
h10,487199993161505439,p3,1.1,0.3,0.0319826487183668,0.0319601778887885,1.235596032526016e-05,1.0114869253075764e-05,1.3877787807814457e-17,0.0204277108341246,0.0119576651211129,-0.0002013636184353,-6.938893903907228e-18
h10,487199993161505439,p3,1.2,0.3,0.0221331095291575,0.0221266371102886,3.525424108968176e-06,2.946994759988132e-06,1.0408340855860844e-17,0.0148640934366642,0.0074991494565543,-0.0001150666820305,0.0
h10,487199993161505439,p3,1.3,0.3,0.0152018690575944,0.0152003264817284,9.867187636218054e-07,5.558571023896999e-07,-1.214306433183765e-17,0.0106560050871548,0.0046739176827852,-6.402685617278824e-05,-3.469446951953614e-18
h10,487199993161505439,p1,0.7,1.0,1.0531660882669625,1.052265216724097,0.0020594348936326,-0.0011585633507669,2.220446049250313e-16,0.339470086319918,0.6925668546821298,0.0105645736324573,0.0
h10,487199993161505439,p1,0.8,1.0,1.0579956167357891,1.057638051209263,0.000698607275875,-0.0003410417493489,-4.440892098500626e-16,0.4165418188439933,0.6233885059814224,0.0090326459551867,0.0
h10,487199993161505439,p1,0.9,1.0,1.05624336823395,1.0560997359761604,0.0002331477971903,-8.951553940162756e-05,-8.881784197001252e-16,0.4838664750225713,0.5583841332947688,0.0069963799583049,0.0
h10,487199993161505439,p1,1.0,1.0,1.0459336499567868,1.0458795319984342,7.860911117217904e-05,-2.449115281877968e-05,6.661338147750939e-16,0.5381217627515703,0.4977288183200478,0.0050415344425844,2.220446049250313e-16
h10,487199993161505439,p1,1.1,1.0,1.027028138171314,1.027011259082168,2.7060178015821937e-05,-1.018108887188957e-05,-1.9984014443252818e-15,0.5787732427980058,0.4414066033864886,0.0034241459934098,0.0
h10,487199993161505439,p1,1.2,1.0,1.0006114388622542,1.0006089117291297,9.51438112165128e-06,-6.987247995630738e-06,1.3322676295501878e-15,0.6067134618268749,0.3894978845483525,0.0022000462435133,0.0
h10,487199993161505439,p1,1.3,1.0,0.9682145367165776,0.9682166326001316,3.4019744204444367e-06,-5.497857973901494e-06,3.3306690738754696e-16,0.623469420164371,0.342083899597031,0.0013306084775875,-4.440892098500626e-16
h10,487199993161505439,p2,0.7,1.0,1.2468586900398169,1.249888416646895,0.0027070336529929,-0.0057367602600717,-4.440892098500626e-16,0.6457761844905665,0.5746237633801566,0.0132293710845469,2.220446049250313e-16
h10,487199993161505439,p2,0.8,1.0,1.3558039991467512,1.356865527603543,0.0008440193962311,-0.0019055478530241,-1.1102230246251563e-15,0.8304846623573807,0.511541776601945,0.0068887800937124,-6.661338147750939e-16
h10,487199993161505439,p2,0.9,1.0,1.4649554171618495,1.4651439609019714,0.0002484304730315,-0.0004369742131513,1.9984014443252818e-15,1.0127980250287605,0.4478276978723006,0.0021648471303942,0.0
