hXX,simID,pop,tau,Total_V_G,less_than_0_001_V_G,between_0_001_and_0_01_V_G,more_than_0_01_V_G,Covariance,Sum_Check (%)
h05,7616069688669602163,East Asian,0.9,0.00011667007880172814,0.00011532488841098253,1.823631811548949e-06,7.379887572656823e-07,-6.082150890344813e-07,100.00000000000006
h05,7616069688669602163,East Asian,1.0,8.680922526451528e-05,8.650752838155704e-05,6.941774509489611e-07,1.888950704260518e-07,-2.9068781920837545e-07,100.00000000000003
h05,7616069688669602163,East Asian,1.1,6.597611650386071e-05,6.593985932136276e-05,2.674192278044621e-07,4.937680564884517e-08,-1.402694254776674e-07,100.00000000000004
h05,7616069688669602163,East Asian,1.2,5.083026832073027e-05,5.08497470663278e-05,1.03943226970992e-07,1.3140167558692128e-08,-6.828107006361797e-08,99.99999999999996
h05,7616069688669602163,East Asian,1.3,3.95331765392239e-05,3.9556006515917585e-05,4.067771913523732e-08,3.5496451389601706e-09,-3.352867048393132e-08,100.00000000000006
h05,7627577147239527988,African,0.7,0.00018724736599971448,0.00014312931357848754,3.085853021750804e-05,9.539179552671804e-06,1.8601713255235537e-06,100.00000000000001
h05,7627577147239527988,African,0.8,0.00011856970118229878,0.00010177568742817571,1.2850517507899034e-05,2.678475227492107e-06,6.325105093659349e-07,99.99999999999994
h05,7627577147239527988,African,0.9,8.189931894835836e-05,7.518237089080159e-05,5.524588476070415e-06,7.996066422396667e-07,1.9637646962336132e-07,100.00000000000003
h05,7627577147239527988,African,1.0,5.978231475584658e-05,5.69992750258084e-05,2.438707672091737e-06,2.4986980682106385e-07,4.723112556267943e-08,99.99999999999997
h05,7627577147239527988,African,1.1,4.5148045364942734e-05,4.396521646865994e-05,1.1003980567621296e-06,8.074129763184301e-08,8.447709444052995e-10,100.0
h05,7627577147239527988,African,1.2,3.480842430156305e-05,3.42965738962337e-05,5.056240701373267e-07,2.673300922384669e-08,-1.0253337015895577e-08,100.0000000000001
h05,7627577147239527988,African,1.3,2.7175798475193218e-05,2.6951689101355903e-05,2.3583384476139975e-07,9.008684773308583e-09,-1.0366577848691905e-08,100.00000000000004
h05,7627577147239527988,European,0.7,8.180364661025815e-05,3.3471264734763034e-05,3.8103731129909705e-05,9.142650979788707e-06,5.429998828983431e-07,99.99999999999997
h05,7627577147239527988,European,0.8,3.4300023811632327e-05,1.5776603757670967e-05,1.5043432955155381e-05,2.9372127534250594e-06,2.7138717269045553e-07,99.99999999999997
h05,7627577147239527988,European,0.9,1.4940429523417421e-05,7.647940920523773e-06,6.044647904848115e-06,9.736465565845952e-07,1.3709707073046725e-07,99.99999999999999
h05,7627577147239527988,European,1.0,6.725853397796907e-06,3.7963919283058083e-06,2.464402274178014e-06,3.2911764286902335e-07,6.797077622203108e-08,100.0
h05,7627577147239527988,European,1.1,3.11864453395581e-06,1.9228884803265083e-06,1.0172432343074057e-06,1.1267430673983855e-07,3.2919256291028696e-08,100.0
h05,7627577147239527988,European,1.2,1.4854173249797295e-06,9.908575993294974e-07,4.2443291270736243e-07,3.89091673900394e-08,1.5608822776415192e-08,100.00000000000001
h05,7627577147239527988,European,1.3,7.249884763694937e-07,5.181511835372186e-07,1.787791825618641e-07,1.3518481605862818e-08,7.26981433227407e-09,100.0
h05,7627577147239527988,East Asian,0.7,0.00018074774991623708,0.00015641260557895906,1.3313291034797054e-05,6.096040369394221e-06,2.462906466543349e-06,99.99999999999996
h05,7627577147239527988,East Asian,0.8,0.00010145669515828154,9.279181844522674e-05,4.916499916899644e-06,1.630707750698036e-06,1.0588345227285606e-06,100.0
h05,7627577147239527988,East Asian,0.9,6.0611060122545187e-05,5.742324650125595e-05,1.844379796207132e-06,4.4146967410833925e-07,4.5098207548687257e-07,99.99999999999997
h05,7627577147239527988,East Asian,1.0,3.8046874612502743e-05,3.6846629812726575e-05,7.003705235233117e-07,1.2046125177451893e-07,1.8970651223917854e-07,100.00000000000006
h05,7627577147239527988,East Asian,1.1,2.4823424503463552e-05,2.4364642615062904e-05,2.6853226293737206e-07,3.306330353520282e-08,7.859316096404889e-08,100.0000000000001
h05,7627577147239527988,East Asian,1.2,1.6682448574245844e-05,1.6505662019484593e-05,1.0376806704743799e-07,9.11872611388476e-09,3.194988079996644e-08,100.00000000000001
h05,7627577147239527988,East Asian,1.3,1.1464641143537684e-05,1.1396413955003079e-05,4.035962378359626e-08,2.5254429892773587e-09,1.267106088086243e-08,99.99999999999993
h05,7628503750351822091,African,0.7,0.00013019576022417077,7.590090373085299e-05,4.76321759226201e-05,1.1379825410184293e-05,-2.358572419743293e-06,100.0
h05,7628503750351822091,African,0.8,7.049234180765629e-05,4.8857397668311166e-05,2.0887201567909653e-05,2.912311523916955e-06,-1.0822844762407424e-06,99.99999999999999
h05,7628503750351822091,African,0.9,4.1330985896809916e-05,3.2149104327596495e-05,9.427975841816495e-06,7.826219133668006e-07,-5.143580929849388e-07,100.0
h05,7628503750351822091,African,1.0,2.5606018225857755e-05,2.153689770701328e-05,4.352218282741944e-06,2.1809056721242486e-07,-2.505941655549525e-07,99.99999999999997
h05,7628503750351822091,African,1.1,1.64954373551061e-05,1.4637035307105347e-05,2.0448385899699374e-06,6.240633506932858e-08,-1.2442143851925854e-07,99.99999999999996
h05,7628503750351822091,African,1.2,1.0929176611061184e-05,1.0062142712559016e-05,9.74349397912281e-07,1.8203376449348e-08,-6.275943792972931e-08,100.00000000000001
h05,7628503750351822091,African,1.3,7.390306704091938e-06,6.979524758752182e-06,4.6961343055121223e-07,5.384067954190773e-09,-3.2107776582824386e-08,99.99999999999999
h05,7628503750351822091,European,0.7,0.00015673245787570662,0.00012039815115662518,1.5005664318078465e-05,2.0930108856394443e-05,1.9926677230429373e-07,100.00000000000003
h05,7628503750351822091,European,0.8,8.278435066113171e-05,7.070328733809386e-05,5.627631887581428e-06,6.38842058068689e-06,3.250542738475455e-08,99.99999999999996
h05,7628503750351822091,European,0.9,4.683583218179646e-05,4.2638341685426264e-05,2.1978752827792496e-06,2.0511336812634262e-06,-2.575923383623755e-08,100.0
h05,7628503750351822091,European,1.0,2.7797730710700723e-05,2.629490104299e-05,8.870365038029485e-07,6.79492117855162e-07,-3.1849476973692354e-08,100.0
h05,7628503750351822091,European,1.1,1.707331523329721e-05,1.652417428898299e-05,3.673023721365212e-07,2.2931284265001824e-07,-2.3737135236157685e-08,100.0
h05,7628503750351822091,European,1.2,1.0752813190291939e-05,1.0549496638090228e-05,1.5509102452498226e-07,7.823058888399023e-08,-1.5002530603632727e-08,99.99999999999996
h05,7628503750351822091,European,1.3,6.900447452185971e-06,6.824661674761867e-06,6.64495682196004e-08,2.6859547068269497e-08,-8.761668931879552e-09,100.0000000000001
h05,7628503750351822091,East Asian,0.7,0.0001558197202405676,0.00011910695332308594,3.49693545448797e-05,3.997133741692944e-06,-1.126860684545512e-06,99.99999999999999
h05,7628503750351822091,East Asian,0.8,8.599610348352578e-05,7.245665844716059e-05,1.4078380931761003e-05,8.048128473717937e-07,-6.71874371383819e-07,99.99999999999996
h05,7628503750351822091,East Asian,0.9,5.0844814100891615e-05,4.562488900315719e-05,5.782741130176338e-06,1.711588906700647e-07,-3.669874615559893e-07,100.0
h05,7628503750351822091,East Asian,1.0,3.160757176286225e-05,2.9540677806026883e-05,2.413834685284505e-06,3.8461328320168106e-08,-1.927010283846437e-07,100.00000000000004
h05,7628503750351822091,East Asian,1.1,2.0392844776471477e-05,1.9561595998323442e-05,1.0209316078150041e-06,9.102498528457514e-09,-9.939266409771303e-08,100.0
h05,7628503750351822091,East Asian,1.2,1.3527036858436457e-05,1.319005826439382e-05,4.3654376331719505e-07,2.2538671357459196e-09,-5.090951820514995e-08,100.00000000000004
h05,7628503750351822091,East Asian,1.3,9.16049917936781e-06,9.023633136056317e-06,1.8838296142673604e-07,5.789257696044464e-10,-2.604792194242415e-08,99.99999999999999
h05,7631934003847310214,African,0.7,0.00011662144394914438,6.874599232284169e-05,2.2564281612078308e-05,1.3272020171672591e-05,6.019574921275931e-06,100.00000000000006
h05,7631934003847310214,African,0.8,5.9272446779929734e-05,4.170835960252066e-05,8.691397102016544e-06,3.473543160553362e-06,2.6995734574195813e-06,100.0
h05,7631934003847310214,African,0.9,3.313331481401202e-05,2.6096571092757884e-05,3.480034983876943e-06,1.0093231284628273e-06,1.273692804457177e-06,99.99999999999997
h05,7631934003847310214,African,1.0,1.973428093703632e-05,1.6728173853914527e-05,1.4454607456019535e-06,3.180761872918349e-07,6.212850751140017e-07,100.00000000000001
h05,7631934003847310214,African,1.1,1.227413612164183e-05,1.0927818355893224e-05,6.21513526498066e-07,1.0599210816454533e-07,3.094060655429979e-07,100.00000000000001
h05,7631934003847310214,African,1.2,7.869167410148739e-06,7.244585486832601e-06,2.7591317912670425e-07,3.659249728864606e-08,1.5603812345039154e-07,99.99999999999993
h05,7631934003847310214,African,1.3,5.155254431528248e-06,4.857729541507321e-06,1.260466453583668e-07,1.2907589181512674e-08,7.928532774052236e-08,99.99999999999994
h05,7631934003847310214,European,0.7,0.00011282068854157897,9.305571696203742e-05,1.395770838631819e-05,9.314800338470177e-06,-1.753768572623414e-06,100.0
h05,7631934003847310214,European,0.8,5.918851415948797e-05,5.370990398335774e-05,4.919142779318225e-06,2.2887010018537985e-06,-8.646168025208851e-07,100.00000000000003
h05,7631934003847310214,European,0.9,3.345677166396266e-05,3.185647672318982e-05,1.7987111678310575e-06,5.956994319802929e-07,-3.9705782951925163e-07,100.00000000000001
h05,7631934003847310214,European,1.0,1.9809933616820233e-05,1.932251668171391e-05,6.80038147845419e-07,1.6155329147698674e-07,-1.7708725210804026e-07,100.0
h05,7631934003847310214,European,1.1,1.2093229042644317e-05,1.1939670934765245e-05,2.6480868028778577e-07,4.506768014847939e-08,-7.815912627859709e-08,100.0
h05,7631934003847310214,European,1.2,7.542042080298245e-06,7.492374419541452e-06,1.0578329175773294e-07,1.281444591699046e-08,-3.446503845896522e-08,100.00000000000001
h05,7631934003847310214,European,1.3,4.778476477378201e-06,4.762129271962902e-06,4.3182078038190685e-08,3.6909232044231284e-09,-1.5262897913657845e-08,99.99999999999997
h05,7631934003847310214,East Asian,0.7,6.452468546967886e-05,4.856753912048817e-05,7.1201379191700315e-06,5.641875859665417e-06,1.5975662851776192e-06,100.0
h05,7631934003847310214,East Asian,0.8,3.1339413762396333e-05,2.663066639987986e-05,2.4003504346280854e-06,1.3554345717660038e-06,4.7648117806119625e-07,100.00000000000001
h05,7631934003847310214,East Asian,0.9,1.6632261600212185e-05,1.5178473340525271e-05,8.235451296540599e-07,3.4910110977383445e-07,1.4057101012951028e-07,100.00000000000001
h05,7631934003847310214,East Asian,1.0,9.371229698781765e-06,8.910492124790766e-06,2.86296532956122e-07,9.418392918718188e-08,4.012855592384633e-08,99.99999999999996
h05,7631934003847310214,East Asian,1.1,5.497282788584334e-06,5.3493135734117e-06,1.0053886243971153e-07,2.6167256136222172e-08,1.063154829835e-08,100.0
h05,7631934003847310214,East Asian,1.2,3.3139969934563373e-06,3.2663172432506632e-06,3.5588488875791957e-08,7.4040637735453364e-09,2.343598778167623e-09,99.99999999999997
h05,7631934003847310214,East Asian,1.3,2.035553599642479e-06,2.0202867922041395e-06,1.267880227250563e-08,2.1190807085276737e-09,2.3446222865360116e-10,100.00000000000003
h05,7680885593040147937,African,0.7,0.0001747315163588429,0.00011879272343134902,4.974684038364442e-05,6.107259306256189e-06,4.234661879662106e-08,99.99999999999999
h05,7680885593040147937,African,0.8,9.226686023878385e-05,6.992276407377652e-05,2.05196965587876e-05,1.4117350283833408e-06,2.0633228891819442e-07,100.0
h05,7680885593040147937,African,0.9,5.136764222339205e-05,4.2001358519727096e-05,8.709838431169035e-06,3.3953473919670716e-07,1.5845526664959985e-07,99.99999999999997
h05,7680885593040147937,African,1.0,2.9754903786434676e-05,2.569440865314289e-05,3.786326037625007e-06,8.415099598187705e-08,9.500904984244808e-08,99.99999999999997
h05,7680885593040147937,African,1.1,1.778418638625947e-05,1.598046418388048e-05,1.6796709755089985e-06,2.1343692447658117e-08,5.135376721116706e-08,100.00000000000001
h05,7680885593040147937,African,1.2,1.0904365189799226e-05,1.00882715139983e-05,7.583036733615385e-07,5.51277507001723e-09,2.6138613684683412e-08,99.99999999999999
h05,7680885593040147937,African,1.3,6.8288989195940614e-06,6.454296565862614e-06,3.476792129535839e-07,1.4448088030907353e-09,1.2739165987386221e-08,100.0
h05,7680885593040147937,European,0.7,0.00013397353423821607,0.00011711958591175901,1.214820941984067e-05,1.2911420911203858e-05,-4.102841002293743e-06,99.99999999999997
h05,7680885593040147937,European,0.8,7.210859048116138e-05,6.758671227663702e-05,4.718901124727067e-06,3.203040480983141e-06,-1.7000317005929119e-06,100.00000000000001
h05,7680885593040147937,European,0.9,4.1088935400154324e-05,3.976830329117062e-05,1.8937959918913143e-06,8.205561074639369e-07,-6.968599951857789e-07,99.99999999999997
h05,7680885593040147937,European,1.0,2.418936458185596e-05,2.3765829868071387e-05,7.808234320219656e-07,2.162827323377279e-07,-2.867857252875591e-07,100.00000000000001
h05,7680885593040147937,European,1.1,1.4534408898882967e-05,1.4385432823703524e-05,3.292408975133501e-07,5.846669705323034e-08,-1.193657596935661e-07,100.00000000000004
h05,7680885593040147937,European,1.2,8.858425105646221e-06,8.801705803435058e-06,1.4143217651961466e-07,1.6158713056293188e-08,-5.043579368237234e-08,99.99999999999999
h05,7680885593040147937,European,1.3,5.4578339268385144e-06,5.434935261550141e-06,6.16934240646888e-08,4.5516886158416635e-09,-2.1673223696078868e-08,99.99999999999999
h05,7680885593040147937,East Asian,0.7,0.00012107260946500775,7.644121621656822e-05,2.645298994744342e-05,2.0407735890989316e-05,-1.1146662949966059e-06,100.0
h05,7680885593040147937,East Asian,0.8,5.742372721736497e-05,4.21022406314722e-05,1.0988471424329467e-05,5.415270058039908e-06,-5.411274482383085e-07,99.99999999999999
h05,7680885593040147937,East Asian,0.9,2.9785965494373558e-05,2.4179422160277456e-05,4.673207595840965e-06,1.4764774341956223e-06,-2.7157084797024436e-07,100.0
h05,7680885593040147937,East Asian,1.0,1.654610682685306e-05,1.4384565521942843e-05,2.023419503691188e-06,4.1141183039936335e-07,-1.3664501459016445e-07,100.00000000000003
h05,7680885593040147937,East Asian,1.1,9.676651514433239e-06,8.808395531437719e-06,8.88291198529601e-07,1.1664072741687888e-07,-6.833797147548114e-08,99.99999999999999
h05,7680885593040147937,East Asian,1.2,5.879547578263803e-06,5.519776154359121e-06,3.9416652292130204e-07,3.352417228656617e-08,-3.395963565159117e-08,100.00000000000007
h05,7680885593040147937,East Asian,1.3,3.6744477166797725e-06,3.521946640142744e-06,1.763775097321091e-07,9.738660763646355e-09,-1.6807546979364562e-08,99.99999999999994
h05,7697447255970539265,African,0.7,0.00019141440087285642,0.00014909431701004756,2.611832961101947e-05,9.825525748914454e-06,3.188114251437494e-06,100.00000000000003
h05,7697447255970539265,African,0.8,0.00011018675443682946,9.49897903293197e-05,1.0405941033151377e-05,2.3458679456887207e-06,1.2225775643348201e-06,99.99999999999997
h05,7697447255970539265,African,0.9,6.773528433980442e-05,6.18812361871276e-05,4.302394548605298e-06,5.957686662270166e-07,4.779424689222481e-07,99.99999999999999
h05,7697447255970539265,African,1.0,4.3445240536238424e-05,4.107593774730462e-05,1.8323927249657818e-06,1.5976294806997588e-07,1.8857355794901488e-07,99.99999999999997
h05,7697447255970539265,African,1.1,2.8699329340507483e-05,2.770812900040516e-05,7.986748279356333e-07,4.483990089045916e-08,7.384280563811092e-08,99.99999999999997
h05,7697447255970539265,African,1.2,1.9376250502979273e-05,1.8952795776668062e-05,3.543309695403386e-07,1.3052922158981006e-08,2.80354173059446e-08,99.99999999999999
h05,7697447255970539265,African,1.3,1.3304253380726187e-05,1.3121161057795895e-05,1.5931847991576725e-07,3.908641450310285e-09,9.932600782106027e-09,99.99999999999999
h05,7697447255970539265,European,0.7,0.00013013228329695006,8.93056297565446e-05,3.2335122386839976e-05,1.1187758390776648e-05,-1.348113618605589e-06,100.0
h05,7697447255970539265,European,0.8,5.9706583329394954e-05,4.561967086216062e-05,1.2752390588029101e-05,2.784538470534969e-06,-7.25008295664861e-07,100.00000000000001
h05,7697447255970539265,European,0.9,2.9084193128134424e-05,2.3952842611964317e-05,5.1431055598516005e-06,7.181263716861083e-07,-3.649407076838019e-07,99.99999999999999
h05,7697447255970539265,European,1.0,1.484626823245275e-05,1.2894006268760661e-05,2.1171121829807506e-06,1.9027452288748964e-07,-1.7756237108807304e-07,100.00000000000003
h05,7697447255970539265,European,1.1,7.867927102102961e-06,7.0977200297256476e-06,8.885094111734869e-07,5.145585200880826e-08,-8.487909540248966e-08,100.00000000000003
h05,7697447255970539265,European,1.2,4.298269360740028e-06,3.984738581745356e-06,3.7985233148283646e-07,1.4131484547126312e-08,-4.022651851764502e-08,100.00000000000001
h05,7697447255970539265,European,1.3,2.4067750060676395e-06,2.275570661090897e-06,1.6528297182645144e-07,3.926438476385737e-09,-1.9002532663047238e-08,100.0
h05,7697447255970539265,East Asian,0.7,0.00011756356335039037,8.217037067828914e-05,1.8709851214976225e-05,1.6069864984689183e-05,3.0673823621790697e-07,99.99999999999999
h05,7697447255970539265,East Asian,0.8,5.630599203488866e-05,4.504842514533073e-05,7.053134858427092e-06,4.041805116893901e-06,8.131345711845924e-08,99.99999999999996
h05,7697447255970539265,East Asian,0.9,2.937549814077396e-05,2.558582306894673e-05,2.7240864378755396e-06,1.0523879988011343e-06,6.6003175752805626e-09,100.00000000000003
h05,7697447255970539265,East Asian,1.0,1.6311735586146892e-05,1.497688478028015e-05,1.0751934206828288e-06,2.8238650353456916e-07,-1.1364559175329533e-08,99.99999999999999
h05,7697447255970539265,East Asian,1.1,9.480884128319363e-06,8.993606994989848e-06,4.328296789588491e-07,7.777180555246682e-08,-1.1662175590901363e-08,99.99999999999999
h05,7697447255970539265,East Asian,1.2,5.700198699117107e-06,5.5172524486802394e-06,1.7741374262956845e-07,2.19032541655331e-08,-8.18537317911341e-09,100.00000000000013
h05,7697447255970539265,East Asian,1.3,3.515056339111181e-06,3.4448294741834754e-06,7.393540450366624e-08,6.287143106345505e-09,-4.997841341152694e-09,100.00000000000001
h05,7702576646334203760,African,0.7,0.00013585088673570472,6.889324436862322e-05,4.476140404453173e-05,6.251506026886194e-06,7.972366147831763e-06,99.99999999999996
h05,7702576646334203760,African,0.8,6.522999720879444e-05,3.871107011690289e-05,1.819475186826502e-05,1.3755584956735893e-06,3.474308363976494e-06,100.00000000000007
h05,7702576646334203760,African,0.9,3.334631166644581e-05,2.2165366180672493e-05,7.668330199425914e-06,3.123998626475537e-07,1.60010771184991e-06,99.99999999999993
h05,7702576646334203760,African,1.0,1.784562044801716e-05,1.289458101508061e-05,3.339933415565758e-06,7.29790172042911e-08,7.690635000832435e-07,99.9999999999999
h05,7702576646334203760,African,1.1,9.882496542691814e-06,7.603827608797247e-06,1.4989212814268377e-06,1.7477843512631102e-08,3.8113490447754963e-07,100.00000000000001
h05,7702576646334203760,African,1.2,5.617929356451752e-06,4.536700264753292e-06,6.912130693408467e-07,4.276869975426894e-09,1.9286957619109286e-07,100.0
h05,7702576646334203760,African,1.3,3.2599478883522556e-06,2.734364104781347e-06,3.2662069604734113e-07,1.0658567448668568e-09,9.894861538934919e-08,99.99999999999994
h05,7702576646334203760,European,0.7,0.0002846809610463387,0.00024036598846345942,1.334560045032995e-05,3.095164730379283e-05,8.862414378193921e-09,99.99999999999996
h05,7702576646334203760,European,0.8,0.00016970189142265734,0.00015536667411076766,5.513130674804148e-06,1.0012827664572815e-05,-5.953705137436405e-07,100.0
h05,7702576646334203760,European,0.9,0.00010726295840124165,0.00010258609736116837,2.370460602318171e-06,3.32291983784327e-06,-5.08259700044084e-07,100.0
h05,7702576646334203760,European,1.0,7.033288513680511e-05,6.881754796519609e-05,1.0458749807298221e-06,1.124578666685953e-06,-3.275582379033771e-07,100.0
h05,7702576646334203760,European,1.1,4.720035420998134e-05,4.6723690386293015e-05,4.690514727882305e-07,3.866168936198777e-07,-1.8950227135989657e-07,99.99999999999997
h05,7702576646334203760,European,1.2,3.216001596463426e-05,3.202065282146826e-05,2.125468523044362e-07,1.346738305064923e-07,-1.0392876982245449e-07,100.00000000000004
h05,7702576646334203760,European,1.3,2.214077422591752e-05,2.2107088658138807e-05,9.695857581589658e-08,4.745168220696725e-08,-5.5362345122077794e-08,99.99999999999999
h05,7702576646334203760,East Asian,0.7,0.00013025160131504708,8.126652944305554e-05,3.615428417440059e-05,1.4506252603811691e-05,-8.377324531103654e-07,100.0
h05,7702576646334203760,East Asian,0.8,5.814516212390117e-05,4.019668466598929e-05,1.4032225267412336e-05,4.027516795313458e-06,-5.56323024069481e-08,100.00000000000003
h05,7702576646334203760,East Asian,0.9,2.7018005151719323e-05,2.0222960107107106e-05,5.517348454328026e-06,1.1379147941229858e-06,6.989089808060067e-08,99.99999999999999
h05,7702576646334203760,East Asian,1.0,1.296308885985953e-05,1.0323628034947443e-05,2.193854736776269e-06,3.261324008292359e-07,5.973684365329074e-08,100.0
h05,7702576646334203760,East Asian,1.1,6.384469395315607e-06,5.33811322943716e-06,8.811706262851505e-07,9.462287817935577e-08,3.528133070696998e-08,99.99999999999999
h05,7702576646334203760,East Asian,1.2,3.2136105353265895e-06,2.7919948271303314e-06,3.572282627832716e-07,2.7753467890172402e-08,1.8316988761407092e-08,100.00000000000001
h05,7702576646334203760,East Asian,1.3,1.6475685489114127e-06,1.4754319166030977e-06,1.4608894013943094e-07,8.221216173801025e-09,8.913237997541626e-09,100.00000000000001
h05,7710950485072423480,African,0.7,0.00015163881152238708,7.813895122087009e-05,5.215211610314396e-05,2.241105428481898e-05,-5.316550432229804e-07,100.0
h05,7710950485072423480,African,0.8,7.547558333029155e-05,4.4536971629001176e-05,2.5259475788911253e-05,6.545873685121375e-06,-4.333688863711387e-07,99.99999999999999
h05,7710950485072423480,African,0.9,4.00650542618774e-05,2.594481140979001e-05,1.2646193088134258e-05,2.0375790641771295e-06,-2.8176465011200135e-07,100.00000000000001
h05,7710950485072423480,African,1.0,2.2221474905017387e-05,1.5383631331136354e-05,6.5032086997249545e-06,6.663782396496198e-07,-1.658716827467692e-07,100.00000000000001
h05,7710950485072423480,African,1.1,1.2711091919416363e-05,9.252682234922671e-06,3.418254751116285e-06,2.2593293777089707e-07,-9.288900219674409e-08,100.00000000000001
h05,7710950485072423480,African,1.2,7.435920742474643e-06,5.629586356923392e-06,1.8291782444509543e-06,7.854961284505467e-08,-5.0696735872378964e-08,100.0
h05,7710950485072423480,African,1.3,4.423505160110431e-06,3.4571863597512436e-06,9.931999759857902e-07,2.777723026978395e-08,-2.7329202948192813e-08,100.00000000000001
h05,7710950485072423480,European,0.7,0.00012861484462115767,9.774873404965674e-05,2.1034320042385872e-05,8.075458358950919e-06,8.781660850820734e-07,100.0
h05,7710950485072423480,European,0.8,6.535470890581443e-05,5.551584679581561e-05,7.8746322983064e-06,1.7797071908762792e-06,9.226131040807876e-08,100.00000000000001
h05,7710950485072423480,European,0.9,3.555674494609479e-05,3.2224070105352094e-05,3.057620805959918e-06,3.972912566013793e-07,-6.111861090929279e-08,100.00000000000004
h05,7710950485072423480,European,1.0,2.0199607722000372e-05,1.9009953781287033e-05,1.2257417368863278e-06,8.956904537618269e-08,-6.282842077458777e-08,99.99999999999999
h05,7710950485072423480,European,1.1,1.1797174189047249e-05,1.135336128934765e-05,5.049634124131421e-07,2.0353048700546506e-08,-4.0751780707042835e-08,100.00000000000003
h05,7710950485072423480,European,1.2,7.017252570856435e-06,6.845615684537398e-06,2.1281125284670843e-07,4.6550414861640925e-09,-2.29147040069175e-08,100.0
h05,7710950485072423480,European,1.3,4.227269229468675e-06,4.158981776944806e-06,9.136348767022912e-08,1.0705677520170533e-09,-1.2073301449189172e-08,100.0
h05,7710950485072423480,East Asian,0.7,0.00018190890517965532,0.00012965918781717022,2.063366717502257e-05,3.263771356079038e-05,-5.108316866638946e-07,100.00000000000003
h05,7710950485072423480,East Asian,0.8,9.471829190043515e-05,7.74529016978402e-05,7.700640489592489e-06,1.0027324860380315e-05,-2.3128757368893214e-07,99.99999999999999
h05,7710950485072423480,East Asian,0.9,5.4036553996187035e-05,4.813629489902684e-05,2.9269940385257973e-06,3.1704003561731515e-06,-9.856764876936862e-08,100.00000000000003
h05,7710950485072423480,East Asian,1.0,3.298316542486766e-05,3.09134016047806e-05,1.126929761917171e-06,1.0255265235854244e-06,-4.134623270776106e-08,100.00000000000004
h05,7710950485072423480,East Asian,1.1,2.113315973998734e-05,2.039259938041291e-05,4.378890093274714e-07,3.3794178292623844e-07,-1.763521633963745e-08,100.00000000000003
h05,7710950485072423480,East Asian,1.2,1.4015068962777865e-05,1.3746409492138769e-05,1.712984789847365e-07,1.1309443075972291e-07,-7.866719552686649e-09,99.99999999999993
h05,7710950485072423480,East Asian,1.3,9.524885234669461e-06,9.426679343970881e-06,6.734978086661753e-08,3.8345539873424674e-08,-3.744715020733166e-09,99.99999999999994
h05,7739737952787506607,African,0.7,0.00016831974383055536,0.00013756368752329597,1.9774920605419927e-05,1.0024538605836156e-05,4.782985480016398e-07,99.99999999999999
h05,7739737952787506607,African,0.8,9.149809808880654e-05,8.150818344976198e-05,7.5433367618325666e-06,2.3934167285896297e-06,2.6580574311178552e-08,99.99999999999997
h05,7739737952787506607,African,0.9,5.266075134463101e-05,4.9216833377220224e-05,2.959757242043731e-06,5.929547088844643e-07,-5.439699175871129e-08,99.99999999999997
h05,7739737952787506607,African,1.0,3.146858295586936e-05,3.0228780369178944e-05,1.1883614776121391e-06,1.5129126437982284e-07,-4.992507765076876e-08,100.00000000000003
h05,7739737952787506607,African,1.1,1.931231369971585e-05,1.8852500237924754e-05,4.861889802142371e-07,3.9519822565626125e-08,-3.294767049438682e-08,99.99999999999997
h05,7739737952787506607,African,1.2,1.209284749926094e-05,1.191912550731468e-05,2.0199119775517423e-07,1.0518861796310697e-08,-1.9394033802614168e-08,99.99999999999996
h05,7739737952787506607,African,1.3,7.693488376057184e-06,7.627280388782933e-06,8.498130365656834e-08,2.8420002609279104e-09,-1.080765832162068e-08,100.00000000000004
h05,7739737952787506607,European,0.7,9.327770697437914e-05,5.640821129613926e-05,3.365805610527359e-05,5.615407799297278e-06,-1.2019841131655093e-06,99.99999999999999
h05,7739737952787506607,European,0.8,4.1027269576239266e-05,2.7690749464134234e-05,1.336059274469318e-05,1.2349728694834565e-06,-6.295227510358017e-07,100.0
h05,7739737952787506607,European,0.9,1.901252989570655e-05,1.3864996729053512e-05,5.476519058555425e-06,2.856799942324582e-07,-3.073329430674219e-07,100.0
h05,7739737952787506607,European,1.0,9.155173901792299e-06,7.057484680060853e-06,2.31766949689724e-06,6.918392740079949e-08,-1.4458210128329643e-07,100.00000000000001
h05,7739737952787506607,European,1.1,4.538579319666446e-06,3.642567876397539e-06,1.01203121153252e-06,1.7449056635358465e-08,-6.67344124494857e-08,100.0
h05,7739737952787506607,European,1.2,2.301252572128214e-06,1.9024309991919765e-06,4.553389192806144e-07,4.55770749103435e-09,-3.053752691770549e-08,100.00000000000001
h05,7739737952787506607,European,1.3,1.1877655927880193e-06,1.0037882333386571e-06,2.1063274341778897e-07,1.2259415534042363e-09,-1.3940662760915346e-08,100.00000000000003
h05,7739737952787506607,East Asian,0.7,0.0001259989094041201,8.231769685589183e-05,1.6995602457260493e-05,2.1193240329264643e-05,2.746184880851569e-06,100.0
h05,7739737952787506607,East Asian,0.8,6.052125011044578e-05,4.5188635395697044e-05,7.3648401350579716e-06,6.172494301669212e-06,8.976401390107734e-07,100.0
h05,7739737952787506607,East Asian,0.9,3.176516026878261e-05,2.6052494557190675e-05,3.271856712301709e-06,1.8376354751340229e-06,3.0158676207810813e-07,100.00000000000004
