hXX,simID,pop,tau,Total_V_G,less_than_0_001_V_G,between_0_001_and_0_01_V_G,more_than_0_01_V_G,Covariance,Sum_Check (%)
h05,2329092494424995999,African,1.1,2.4404833515158006e-05,1.94683295071923e-05,6.0501618210627054e-06,3.697882286437769e-07,-7.417230208703892e-07,99.99999999999999
h05,2329092494424995999,African,1.2,1.3656080126687218e-05,1.1466186280753923e-05,2.7771649366749092e-06,1.153150575487731e-07,-3.512930741451922e-07,100.00000000000003
h05,2329092494424995999,African,1.3,7.851366096972204e-06,6.855740540194886e-06,1.296899804710256e-06,3.674912519176928e-08,-1.6901168656235389e-07,99.99999999999997
h05,2329092494424995999,European,0.7,0.0003117238230954281,0.00019740064274272845,7.85145593177225e-05,3.218118012528842e-05,1.8137204548443523e-06,100.0
h05,2329092494424995999,European,0.8,0.00014030887624706244,0.00010113658683882325,3.0970831496636765e-05,8.353865385352099e-06,-7.62037368748304e-08,100.0
h05,2329092494424995999,European,0.9,6.704113412892575e-05,5.293703541327698e-05,1.2514171283297386e-05,2.2773129517077704e-06,-3.436927596781955e-07,99.99999999999999
h05,2329092494424995999,European,1.0,3.346420421747026e-05,2.820220141009837e-05,5.15185563810964e-06,6.463581089532332e-07,-2.68105469845491e-07,99.99999999999997
h05,2329092494424995999,European,1.1,1.7261403109378163e-05,1.5248545532582441e-05,2.1523559490306445e-06,1.894726460152235e-07,-1.6448550912507148e-07,100.00000000000003
h05,2329092494424995999,European,1.2,9.131781564020155e-06,8.348551982252051e-06,9.098683731284105e-07,5.6960341586854073e-08,-9.179956647357914e-08,100.00000000000001
h05,2329092494424995999,European,1.3,4.928113261740321e-06,4.620004910113155e-06,3.8833630897974993e-07,1.7458112482968412e-08,-4.8843034917775544e-08,100.00000000000004
h05,2329092494424995999,East Asian,0.7,0.0005964990169201951,0.00048480378718262964,7.033873960407407e-05,4.17957710734207e-05,-2.196404699646669e-07,99.99999999999999
h05,2329092494424995999,East Asian,0.8,0.00034036314841316413,0.00030140478540441443,2.725062470544821e-05,1.0556614087421989e-05,5.755621079397379e-07,99.99999999999999
h05,2329092494424995999,East Asian,0.9,0.00020776322405603186,0.00019323248067548268,1.0868369189466718e-05,2.7764117179208115e-06,4.429812365808407e-07,100.00000000000001
h05,2329092494424995999,East Asian,1.0,0.00013263327653068976,0.00012690792729133313,4.447481183901584e-06,7.563556390519179e-07,2.6075620820155204e-07,100.0
h05,2329092494424995999,East Asian,1.1,8.729653527343074e-05,8.493666099968343e-05,1.8620944260709217e-06,2.1235572427503512e-07,1.4271206170067635e-07,100.0
h05,2329092494424995999,East Asian,1.2,5.870147557680957e-05,5.76921896616948e-05,7.95688298403185e-07,6.115712951412974e-08,7.622024359871632e-08,99.99999999999996
h05,2329092494424995999,East Asian,1.3,4.008925647685916e-05,3.964451848838277e-05,3.4622015747951194e-07,1.798964973059283e-08,4.0264090633150945e-08,100.00000000000004
h05,2353390558278663037,African,0.7,0.0003517794265274305,0.00016211744649105467,0.0001381693232177725,6.694360567015414e-05,-7.725474425775387e-06,100.0
h05,2353390558278663037,African,0.8,0.00015471758329379192,8.500947439298031e-05,5.801925692065674e-05,1.8756452030914095e-05,-3.5338000253796117e-06,100.0
h05,2353390558278663037,African,0.9,7.299523177790899e-05,4.571997929505882e-05,2.4964289720825808e-05,5.553952602249735e-06,-1.6214949201126872e-06,100.0
h05,2353390558278663037,African,1.0,3.630649813395628e-05,2.5141004326521006e-05,1.095678455652984e-05,1.7124208821592035e-06,-7.518558156268809e-07,100.00000000000001
h05,2353390558278663037,African,1.1,1.8826599866056546e-05,1.4098482981492578e-05,4.8912622997137115e-06,5.435183932035678e-07,-3.533319041766538e-07,100.00000000000004
h05,2353390558278663037,African,1.2,1.0100832765965996e-05,8.044550178393827e-06,2.217023062638146e-06,1.7614153351541512e-07,-1.6844100429069541e-07,99.99999999999999
h05,2353390558278663037,African,1.3,5.575546450180589e-06,4.6612464339875605e-06,1.0192364421541498e-06,5.795662862752935e-08,-8.144652729432541e-08,99.99999999999999
h05,2353390558278663037,European,0.7,0.0005070669200854448,0.0004083673074107913,6.423004951185917e-05,3.0342210574307067e-05,2.063676294243693e-06,100.00000000000003
h05,2353390558278663037,European,0.8,0.00029663061145982877,0.0002615876647394773,2.570584597570824e-05,7.93538377927702e-06,7.00858482683114e-07,100.0
h05,2353390558278663037,European,0.9,0.00018813558456030118,0.00017480786183704002,1.060579883385686e-05,2.1990296357297003e-06,2.6144712683728064e-07,99.99999999999999
h05,2353390558278663037,European,1.0,0.00012628123195585018,0.00012094326094817419,4.484012822421224e-06,6.392921361600855e-07,1.0733302454734314e-07,100.0
h05,2353390558278663037,European,1.1,8.8258723352836e-05,8.603691411610193e-05,1.933268159615057e-06,1.932515037006188e-07,4.764478670920833e-08,100.00000000000004
h05,2353390558278663037,European,1.2,6.351073169904434e-05,6.255963332280957e-05,8.466754306638773e-07,6.029528320409306e-08,2.2063831183392878e-08,99.99999999999997
h05,2353390558278663037,European,1.3,4.668448866467445e-05,4.626929941582267e-05,3.7547399323538235e-07,1.9301532945888094e-08,1.0206861335249394e-08,99.99999999999999
h05,2353390558278663037,East Asian,0.7,0.00039193552322382776,0.0003266745640415045,3.323802289989256e-05,3.7118669246492886e-05,-2.547866482031103e-06,99.99999999999999
h05,2353390558278663037,East Asian,0.8,0.00019821296951078388,0.00018014929348474977,1.1814786029341386e-05,9.285241826418399e-06,-1.5181759148628272e-06,100.0
h05,2353390558278663037,East Asian,0.9,0.0001068773779944348,0.00010166331759292736,4.33137672254674e-06,2.437827767006034e-06,-7.775720440226512e-07,100.00000000000003
h05,2353390558278663037,East Asian,1.0,6.001284059502414e-05,5.846910852691441e-05,1.6309438047138324e-06,6.662250461756114e-07,-3.767183913898643e-07,100.0
h05,2353390558278663037,East Asian,1.1,3.461957509109624e-05,3.416021461804414e-05,6.285868903653195e-07,1.8806672099381942e-07,-1.7864656915351958e-07,100.0
h05,2353390558278663037,East Asian,1.2,2.0355582236758617e-05,2.022222269079902e-05,2.472467419227167e-07,5.447445186957835e-08,-8.418082391634646e-08,100.00000000000003
h05,2353390558278663037,East Asian,1.3,1.214020337261568e-05,1.2104502154537566e-05,9.900063360129914e-08,1.6102980706629708e-08,-3.9701198114907096e-08,100.00000000000001
h05,2363439723728621014,African,0.7,0.0004567181406128923,0.0003267654203760042,6.54130797729175e-05,7.575303522021733e-05,-5.60669737812339e-06,100.0
h05,2363439723728621014,African,0.8,0.00023100499684915293,0.00019017754530444955,2.4088607090347595e-05,2.2752954261699958e-05,-3.007054903672112e-06,99.99999999999997
h05,2363439723728621014,African,0.9,0.00012611013561954933,0.00011265221514564844,9.119104046568646e-06,7.323517537687452e-06,-1.4923505551775972e-06,100.0
h05,2363439723728621014,African,1.0,7.227761555305314e-05,6.767722042862351e-05,3.5363824065792825e-06,2.4944214894796634e-06,-7.152043858146645e-07,99.99999999999999
h05,2363439723728621014,African,1.1,4.2745887010818025e-05,4.1131867269329814e-05,1.40076106910999e-06,8.888007095987107e-07,-3.377710186102438e-07,99.99999999999999
h05,2363439723728621014,African,1.2,2.58191747482718e-05,2.5243714870155688e-05,5.65301552316604e-07,3.2810227579506306e-07,-1.5897197499777407e-07,100.00000000000003
h05,2363439723728621014,African,1.3,1.5829533813544976e-05,1.5623237867879866e-05,2.31932643178841e-07,1.2450199787296613e-07,-7.50693476933513e-08,99.99999999999996
h05,2363439723728621014,European,0.7,0.000476570517347948,0.000379551996750709,7.261685615432376e-05,3.2117351712186784e-05,-3.85784363463571e-06,100.00000000000003
h05,2363439723728621014,European,0.8,0.0002558052199960098,0.0002199025539928887,2.8981721831718173e-05,9.277835847362636e-06,-1.1784458379798767e-06,99.99999999999999
h05,2363439723728621014,European,0.9,0.00014482348800466067,0.00013084579809142922,1.1836654483336684e-05,2.7933898743942427e-06,-3.2617722224974333e-07,100.0
h05,2363439723728621014,European,1.0,8.512195352732147e-05,7.948812408823697e-05,4.921753634537939e-06,8.66127869831319e-07,-7.702603264239251e-08,99.99999999999996
h05,2363439723728621014,European,1.1,5.1404312702912905e-05,4.908130340483426e-05,2.07568122749099e-06,2.744272324043871e-07,-1.3549580908362772e-08,100.00000000000003
h05,2363439723728621014,European,1.2,3.1670489321856295e-05,3.069953777452023e-05,8.853853878251414e-07,8.84151198656803e-08,-1.4244801773807984e-09,100.0
h05,2363439723728621014,European,1.3,1.9809828727146775e-05,1.9401504967514715e-05,3.8116291327802357e-07,2.887388156420742e-08,-8.565176050852027e-10,100.00000000000003
h05,2363439723728621014,East Asian,0.7,0.0005644043882383592,0.00045738603111983674,7.27139632107495e-05,4.139965407356012e-05,-3.547630082893547e-06,100.0
h05,2363439723728621014,East Asian,0.8,0.0003046749447255117,0.00026548168104085324,2.9149199651555913e-05,1.2549023393041469e-05,-1.2524796799694918e-06,99.99999999999997
h05,2363439723728621014,East Asian,0.9,0.00017562397077445282,0.00016038146280622642,1.2113174682427254e-05,3.985024329104122e-06,-4.278455216524957e-07,100.00000000000001
h05,2363439723728621014,East Asian,1.0,0.00010658079385162385,0.00010035513710208755,5.188578331458748e-06,1.3138257867736953e-06,-1.3837368434808455e-07,99.99999999999997
h05,2363439723728621014,East Asian,1.1,6.738992866807849e-05,6.474696710127098e-05,2.2792128050001583e-06,4.4647723306248857e-07,-4.136423562757721e-08,99.99999999999997
h05,2363439723728621014,East Asian,1.2,4.404383937658855e-05,4.288857096040257e-05,1.0222077417205296e-06,1.5546978784228675e-07,-1.1204556688423448e-08,99.99999999999999
h05,2363439723728621014,East Asian,1.3,2.9569089424170564e-05,2.9053407902788743e-05,4.663102267629126e-07,5.5201231585610644e-08,-2.9149684833490584e-09,100.0
h05,236522125182876818,African,0.7,0.00034295319608324004,0.00016868515606892345,0.00014656045652525158,3.646437655668386e-05,-4.378396533809411e-06,100.00000000000003
h05,236522125182876818,African,0.8,0.00016028526196136726,9.128800854824269e-05,6.497538294747465e-05,8.204954573796745e-06,-2.0915420540733997e-06,100.00000000000003
h05,236522125182876818,African,0.9,8.021317294451952e-05,5.0622690358781274e-05,2.9742875065699864e-05,1.9573535936715724e-06,-1.0548730368165985e-06,100.00000000000001
h05,236522125182876818,African,1.0,4.201099743950164e-05,2.863583202170347e-05,1.3973069085687258e-05,4.961268419263956e-07,-5.47015254907737e-07,100.00000000000003
h05,236522125182876818,African,1.1,2.2728585799883997e-05,1.64655328255758e-05,6.704347053503991e-06,1.3370533546850826e-07,-2.874997073321489e-07,100.00000000000003
h05,236522125182876818,African,1.2,1.2603267553535843e-05,9.596928587380738e-06,3.2724473082855952e-06,3.824710299934611e-08,-1.521777225649196e-07,99.99999999999999
h05,236522125182876818,African,1.3,7.126880673823327e-06,5.65733107601965e-06,1.6198612827664527e-06,1.1561835966536708e-08,-8.093676046465572e-08,100.0
h05,236522125182876818,European,0.7,0.0004084759051765019,0.00029540284365676565,7.65430176490247e-05,3.842438939338914e-05,-9.471727613387808e-07,100.0
h05,236522125182876818,European,0.8,0.0002099440244521601,0.00016903851097557068,3.074038428301479e-05,9.205108889147466e-06,4.800101522135991e-07,100.00000000000003
h05,236522125182876818,European,0.9,0.00011609850122753102,0.0001000019227821962,1.2718317599647295e-05,2.280838347490106e-06,5.487112490987109e-07,99.99999999999999
h05,236522125182876818,European,1.0,6.759357974700282e-05,6.087498641451738e-05,5.404020875674446e-06,5.809387639407652e-07,3.6681684643511706e-07,100.00000000000003
h05,236522125182876818,European,1.1,4.0903308015624926e-05,3.798457792606772e-05,2.352104382608102e-06,1.5133319000961935e-07,2.076462584697353e-07,99.99999999999997
h05,236522125182876818,European,1.2,2.5517546990336116e-05,2.4214838432388166e-05,1.0462772359916149e-06,4.01541236710202e-08,1.0813859914265616e-07,99.99999999999999
h05,236522125182876818,European,1.3,1.6317416663651992e-05,1.572517974516696e-05,4.74611123322552e-07,1.0816981856358863e-08,5.340440665306535e-08,100.00000000000007
h05,236522125182876818,East Asian,0.7,0.00041494715182253185,0.00028935807594860144,4.2399409586766635e-05,7.621549750290248e-05,3.487084392130656e-06,99.99999999999999
h05,236522125182876818,East Asian,0.8,0.00020949305639024465,0.00016753706335730518,1.6122362924440797e-05,2.111885616950814e-05,2.3573869694952798e-06,100.0
h05,236522125182876818,East Asian,0.9,0.00011629522771956317,0.00010094995734645562,6.3793849038014865e-06,6.18835772063218e-06,1.3887638743369406e-06,100.0
h05,236522125182876818,East Asian,1.0,6.888436106263388e-05,6.280891695176891e-05,2.612300158041523e-06,1.9057049194651396e-06,7.787195166791588e-07,100.00000000000001
h05,236522125182876818,East Asian,1.1,4.2652673515695205e-05,4.00816751781214e-05,1.1013352256338838e-06,6.129576723212208e-07,4.283527198093472e-07,99.99999999999996
h05,236522125182876818,East Asian,1.2,2.7239763739356386e-05,2.609139533505454e-05,4.757665930019913e-07,2.0465320048590562e-07,2.3397430540697662e-07,100.00000000000001
h05,236522125182876818,East Asian,1.3,1.778552264800211e-05,1.725024459511174e-05,2.0969076006085272e-07,7.050462950059083e-08,1.2754133166446466e-07,100.00000000000001
h05,2385682336494085482,African,0.7,0.00047441072496961313,0.00032505205144162184,0.00011837235170032546,3.670737125974192e-05,-2.860524716038095e-06,99.99999999999999
h05,2385682336494085482,African,0.8,0.0002540955885920548,0.00019881711513280534,4.7922031791598765e-05,1.017591277299171e-05,-1.409735552670501e-06,100.00000000000001
h05,2385682336494085482,African,0.9,0.00014674289355715183,0.0001250374250026708,2.0132197008193203e-05,3.0126241004673974e-06,-7.196762770898094e-07,99.99999999999997
h05,2385682336494085482,African,1.0,8.928948735014114e-05,8.038044771027806e-05,8.733213458301794e-06,9.402426574959782e-07,-3.822082379673526e-07,99.99999999999999
h05,2385682336494085482,African,1.1,5.636793621985119e-05,5.258601083631888e-05,3.894706772668274e-06,3.0568394265576844e-07,-2.0923266589586964e-07,100.0
h05,2385682336494085482,African,1.2,3.6541233708104594e-05,3.489380254358628e-05,1.778676822410081e-06,1.02502370791933e-07,-1.168740143418447e-07,100.00000000000004
h05,2385682336494085482,African,1.3,2.4156334767414047e-05,2.3424405787521265e-05,8.289962200317655e-07,3.5178206595162286e-08,-6.612272336708056e-08,99.99999999999994
h05,2385682336494085482,European,0.7,0.0005645926018483812,0.00040024759359611617,7.411411099601422e-05,6.61670201663231e-05,1.2031938544963883e-05,100.00000000000001
h05,2385682336494085482,European,0.8,0.00031294064353285943,0.0002558915449549788,2.8485715604079854e-05,1.8937726981774054e-05,4.812827996013351e-06,99.99999999999999
h05,2385682336494085482,European,0.9,0.0001944466147301096,0.0001738496664817677,1.121445215463993e-05,5.626893129269469e-06,1.8778014822162597e-06,100.00000000000001
h05,2385682336494085482,European,1.0,0.00013175675722567747,0.00012411311470526563,4.504725829924603e-06,1.7217895745587451e-06,7.085635579642693e-07,100.00000000000004
h05,2385682336494085482,European,1.1,9.497490523604094e-05,9.209136451706311e-05,1.8407639203451526e-06,5.392239430290031e-07,2.5177642780186095e-07,100.00000000000004
h05,2385682336494085482,European,1.2,7.143629097816982e-05,7.034348987749981e-05,7.63337011033288e-07,1.7202633613248033e-07,7.871887675213268e-08,100.00000000000004
h05,2385682336494085482,European,1.3,5.530132101829734e-05,5.4891336196036905e-05,3.20587521745193e-07,5.570834160958194e-08,1.6844479452822853e-08,99.99999999999997
h05,2385682336494085482,East Asian,0.7,0.0004612841648032877,0.0003711985055686769,5.9125405195738474e-05,5.456545618439127e-05,-1.180260107275948e-05,100.0
h05,2385682336494085482,East Asian,0.8,0.0002485613733679456,0.0002184294803408849,2.3643132380926964e-05,1.4616543854822158e-05,-4.063891604344205e-06,100.0
h05,2385682336494085482,East Asian,0.9,0.00014551591157016403,0.0001346418834386952,9.867752955188735e-06,3.9910303124969545e-06,-1.492377568108418e-06,100.00000000000001
h05,2385682336494085482,East Asian,1.0,9.037582604032063e-05,8.618914028791465e-05,4.268477182593831e-06,1.1066418011140786e-06,-5.942166156509379e-07,100.00000000000007
h05,2385682336494085482,East Asian,1.1,5.856219602595455e-05,5.6868000782603296e-05,1.9010835573626113e-06,3.108907927923018e-07,-2.5888955340182976e-07,100.0
h05,2385682336494085482,East Asian,1.2,3.91437574072251e-05,3.843460661285889e-05,8.666328037443779e-07,8.836208815436362e-08,-1.229220487662665e-07,99.99999999999999
h05,2385682336494085482,East Asian,1.3,2.6778114985465658e-05,2.6475596691458653e-05,4.023374230402497e-07,2.5385865321985347e-08,-6.260249717761333e-08,100.00000000000001
h05,240590294240973223,African,0.7,0.0006172892848374009,0.0003774308249714267,0.00015741590497994886,3.2809894381236664e-05,2.4816330252394314e-05,100.0
h05,240590294240973223,African,0.8,0.0003343659370221082,0.00023257435834380625,7.143439692374899e-05,7.773191350110095e-06,1.129199520222145e-05,100.00000000000001
h05,240590294240973223,African,0.9,0.00019334390432549986,0.00014748064536021453,3.364255468930798e-05,1.9206108437705005e-06,5.150046716103392e-06,99.99999999999999
h05,240590294240973223,African,1.0,0.00011730674913940568,9.57982100978223e-05,1.6329036417261407e-05,4.911373770328464e-07,2.344182623644566e-06,100.0
h05,240590294240973223,African,1.1,7.38788835774116e-05,6.350634253865109e-05,8.122618502790789e-06,1.2918543469523343e-07,1.0603685506372406e-06,100.0
h05,240590294240973223,African,1.2,4.793856490075326e-05,4.283334412780646e-05,4.122332681208469e-06,3.4781670642898e-08,4.7405321054772754e-07,100.00000000000004
h05,240590294240973223,African,1.3,3.1869553285284636e-05,2.931766592833236e-05,2.126794228787411e-06,9.548563422564716e-09,2.077722823711478e-07,99.99999999999999
h05,240590294240973223,European,0.7,0.0004233794662587326,0.00031391059379656106,7.068692643845367e-05,4.263389709701206e-05,-1.9259755366470375e-06,100.0
h05,240590294240973223,European,0.8,0.00021482044221443557,0.00017721931662994687,2.746609289661561e-05,1.2291207289617286e-05,-1.0780873008720973e-06,100.0
h05,240590294240973223,European,0.9,0.0001168932739109624,0.00010348355021163148,1.094986971688079e-05,3.7406239322245482e-06,-6.403849748872064e-07,100.0
h05,240590294240973223,European,1.0,6.705498022840233e-05,6.216071020318133e-05,4.457961198309704e-06,1.1876339670581087e-06,-3.756625700734036e-07,100.00000000000001
h05,240590294240973223,European,1.1,4.004559286860031e-05,3.823891515111132e-05,1.8470665521740658e-06,3.8988208681024254e-07,-2.151354607476573e-07,100.00000000000001
h05,240590294240973223,European,1.2,2.4668252767396893e-05,2.4001245165198465e-05,7.768235232798975e-07,1.3142915766202204e-07,-1.20622539371745e-07,100.00000000000001
h05,240590294240973223,European,1.3,1.556660789458677e-05,1.5323468886214847e-05,3.309677856988502e-07,4.5245707539964806e-08,-6.653724243344729e-08,100.0
h05,240590294240973223,East Asian,0.7,0.00039941945696822593,0.0002905997276359086,6.880161738389273e-05,6.138920614754183e-05,-1.0685547099558582e-05,100.00000000000001
h05,240590294240973223,East Asian,0.8,0.00019006222029304564,0.0001542105337225194,2.6087182468193644e-05,1.7503303211008678e-05,-3.869399554338042e-06,99.99999999999999
h05,240590294240973223,East Asian,0.9,9.669935705821588e-05,8.425489946269994e-05,1.011751112740351e-05,5.1566042061553544e-06,-1.4148288690214587e-06,100.00000000000001
h05,240590294240973223,East Asian,1.0,5.1708482205170217e-05,4.720530604228813e-05,3.997902593724873e-06,1.5557366601609653e-06,-5.252315455018767e-07,100.0
h05,240590294240973223,East Asian,1.1,2.8721433621500304e-05,2.7038135547908385e-05,1.6045918460672662e-06,4.77752207564832e-07,-1.9952299002009106e-07,99.99999999999999
h05,240590294240973223,East Asian,1.2,1.643829004858691e-05,1.5793614792253005e-05,6.525307278083137e-07,1.4870571218575236e-07,-7.828059183008264e-08,99.99999999999999
h05,240590294240973223,East Asian,1.3,9.639292164792736e-06,9.388201552923576e-06,2.6833192728655344e-07,4.677302657461733e-08,-3.2007170996006254e-08,99.99999999999999
h05,2415650474673207329,African,0.7,0.00043694713412105923,0.00029307338754020086,9.636509906887149e-05,5.0685345868179596e-05,-1.588349178096369e-06,100.0
h05,2415650474673207329,African,0.8,0.00021942376221522304,0.00017070927536160955,3.7563419658576335e-05,1.229600946065497e-05,-5.724711328089475e-07,99.99999999999997
h05,2415650474673207329,African,0.9,0.00011933277689367153,0.0001017702495205275,1.5042217874246442e-05,3.0662246859941465e-06,-2.72957593548281e-07,100.0
h05,2415650474673207329,African,1.0,6.84462912327493e-05,6.180997258996115e-05,6.1558468569482035e-06,7.826216077520395e-07,-1.5107491095604475e-07,100.0
h05,2415650474673207329,African,1.1,4.070947742680599e-05,3.811738486614757e-05,2.5638258699850757e-06,2.0385586405681315e-07,-8.77945866917431e-08,99.99999999999997
h05,2415650474673207329,African,1.2,2.484481137981683e-05,2.3810392131161368e-05,1.0831388359014432e-06,5.40699437507309e-08,-5.139476549835322e-08,100.00000000000001
h05,2415650474673207329,African,1.3,1.54566692197034e-05,1.5038989469744555e-05,4.629637058808193e-07,1.4576830708676772e-08,-2.993039331532413e-08,100.0
h05,2415650474673207329,European,0.7,0.0005890311410908637,0.000464034213892579,9.393828184760731e-05,4.679679626801227e-05,-7.869075458667452e-06,100.0
h05,2415650474673207329,European,0.8,0.00033393358099063436,0.00029152412352107047,3.813483618779679e-05,1.1437687569453728e-05,-3.58153314384337e-06,99.99999999999996
h05,2415650474673207329,European,0.9,0.00020775835685198096,0.00019218015852612592,1.590676695030592e-05,2.915274323829277e-06,-1.6219214741400646e-06,100.00000000000001
h05,2415650474673207329,European,1.0,0.0001378812926365936,0.00013179978091755674,6.791934881064873e-06,7.716787061291695e-07,-7.410509340785733e-07,100.00000000000001
h05,2415650474673207329,European,1.1,9.579907443475566e-05,9.331685138562967e-05,2.960420011635585e-06,2.1120010811301495e-07,-3.446985353113051e-07,99.99999999999999
h05,2415650474673207329,European,1.2,6.88122939632668e-05,6.77670340755189e-05,1.314352346579576e-06,5.949402421689301e-08,-1.6429324152429746e-07,99.99999999999994
h05,2415650474673207329,European,1.3,5.065829287057822e-05,5.020905610528092e-05,5.93300297125876e-07,1.7172217287373284e-08,-8.061787455796687e-08,100.00000000000003
h05,2415650474673207329,East Asian,0.7,0.0004896639487260119,0.0003875251659366712,6.585998693879578e-05,3.865548701362425e-05,-1.1883455815396455e-06,100.00000000000003
h05,2415650474673207329,East Asian,0.8,0.0002539675769980146,0.0002218326535284706,2.438861687556262e-05,9.32863024258964e-06,-7.911618243041305e-07,100.0
h05,2415650474673207329,East Asian,0.9,0.00014179070479835592,0.00013100464392384797,9.23039937803154e-06,2.3067990629865607e-06,-3.755687832550765e-07,99.99999999999999
h05,2415650474673207329,East Asian,1.0,8.323742313088577e-05,7.940053502964955e-05,3.5608901439406326e-06,5.813572757918765e-07,-1.526796592481429e-07,100.0
h05,2415650474673207329,East Asian,1.1,5.062782861484885e-05,4.919064707690649e-05,1.397419967657568e-06,1.4871662905411426e-07,-5.4477529384663845e-08,99.99999999999999
h05,2415650474673207329,East Asian,1.2,3.1614718046942664e-05,3.105150856716467e-05,5.569696851660437e-07,3.8498775512932326e-08,-1.6129490450487934e-08,100.00000000000003
h05,2415650474673207329,East Asian,1.3,2.0150790692800865e-05,1.9921324900572203e-05,2.2515928065012282e-07,1.0062971354398224e-08,-2.8782298879320088e-09,99.99999999999997
h05,2441310548404372499,African,0.7,0.0004802746975342063,0.0003414696332877471,0.00012327560452797805,3.664295448563427e-05,-1.0556747383576592e-05,99.99999999999997
h05,2441310548404372499,African,0.8,0.0002623396087073337,0.00021150684462802868,5.1986828454141815e-05,9.200133057715885e-06,-5.177098716276287e-06,100.00000000000004
h05,2441310548404372499,African,0.9,0.00015424209328093345,0.00013456293383733755,2.256910399581137e-05,2.5085085210116447e-06,-2.699226536613541e-06,100.00000000000001
h05,2441310548404372499,African,1.0,9.528023971855297e-05,8.739317221435804e-05,1.0031911429725098e-05,7.394517575517602e-07,-1.4421478415409753e-06,99.99999999999997
h05,2441310548404372499,African,1.1,6.091156935208136e-05,5.768647759631946e-05,4.546291032937273e-06,2.3314468990207728e-07,-7.771719835387273e-07,100.0
h05,2441310548404372499,African,1.2,3.9909922027469186e-05,3.8579097468214887e-05,2.093475261498203e-06,7.751802190886823e-08,-4.2008436207638854e-07,99.99999999999999
h05,2441310548404372499,African,1.3,2.662990222431529e-05,2.6081143698920913e-05,9.768582801159673e-07,2.6798167327422045e-08,-2.2744896102451293e-07,99.99999999999993
h05,2441310548404372499,European,0.7,0.0006919148865071134,0.0005984966485253824,7.6635095603999e-05,5.411205009917922e-05,-1.866445386072353e-05,100.00000000000001
h05,2441310548404372499,European,0.8,0.00040360506735023137,0.00037522815034331274,2.9811614637742225e-05,1.4428765914705061e-05,-7.931731772764333e-06,100.0
h05,2441310548404372499,European,0.9,0.0002495906785644265,0.00024070021391542828,1.1989534729508234e-05,3.985149803144522e-06,-3.542109941827299e-06,99.99999999999999
h05,2441310548404372499,European,1.0,0.00015992189409647808,0.00015710517339241788,4.977361760004686e-06,1.1334514968626345e-06,-1.647046276403537e-06,100.00000000000003
h05,2441310548404372499,European,1.1,0.00010479018909575013,0.00010391105527858073,2.131031339161987e-06,3.3051453259813103e-07,-7.912060272953548e-07,100.00000000000001
h05,2441310548404372499,European,1.2,6.969234269127817e-05,6.943403101604337e-05,9.400627005448639e-07,9.846864227337594e-08,-3.9010983379171923e-07,99.99999999999999
h05,2441310548404372499,European,1.3,4.6830527716587765e-05,4.6766786082007605e-05,4.2663267570529757e-07,2.9886442269890944e-08,-1.9638874169750967e-07,100.00000000000001
h05,2441310548404372499,East Asian,0.7,0.0005669475649962736,0.0004745775933329315,4.735088709487889e-05,5.54788988393542e-05,-5.229907135445443e-06,100.00000000000001
h05,2441310548404372499,East Asian,0.8,0.00029643555652070653,0.0002686545360312066,1.732226228448432e-05,1.4095722986982455e-05,-1.8184823909834193e-06,100.00000000000003
h05,2441310548404372499,East Asian,0.9,0.000166046388392483,0.0001570632432080571,6.519562249552249e-06,3.7020562809885873e-06,-6.192366730574594e-07,100.00000000000001
h05,2441310548404372499,East Asian,1.0,9.747900071452372e-05,9.435163309973017e-05,2.5194364749258302e-06,1.000324036187838e-06,-1.9619644816005982e-07,100.0
h05,2441310548404372499,East Asian,1.1,5.9153353157400683e-05,5.798046803189014e-05,9.978408853052192e-07,2.7730888052659583e-07,-5.113232016063319e-08,100.0
h05,2441310548404372499,East Asian,1.2,3.677907586225937e-05,3.6306646042370304e-05,4.042751889002353e-07,7.873954950247417e-08,-5.292459256821974e-09,100.00000000000001
h05,2441310548404372499,East Asian,1.3,2.329288375574937e-05,2.309008845443283e-05,1.6722061464925106e-07,2.2874331051491414e-08,6.350177807895425e-09,99.99999999999997
h05,2502214477749922901,African,0.7,0.0005870360372803894,0.0004587609860389418,6.721873743026275e-05,4.293278166985933e-05,9.06176607066279e-06,100.00000000000001
h05,2502214477749922901,African,0.8,0.00033770331810666163,0.0002944576584401162,2.5335496703251324e-05,1.119246198066777e-05,3.3588504913131496e-06,99.99999999999999
h05,2502214477749922901,African,0.9,0.00021024134301616968,0.0001947422988584376,9.93081744623954e-06,3.0900875091133578e-06,1.2390696011895688e-06,99.99999999999997
h05,2502214477749922901,African,1.0,0.00013772700115191974,0.00013190775615216606,4.025107446774883e-06,8.939485814057652e-07,4.5009448578651196e-07,100.00000000000001
h05,2502214477749922901,African,1.1,9.333079248095018e-05,9.106637607221273e-05,1.6783133946300616e-06,2.683175612740623e-07,1.5889272641664768e-07,99.99999999999997
h05,2502214477749922901,African,1.2,6.474029216190898e-05,6.383436841977915e-05,7.166637255514134e-07,8.284939052852615e-08,5.320531302495017e-08,100.00000000000001
h05,2502214477749922901,African,1.3,4.566352892227794e-05,4.5293307882647e-05,3.1219625455503816e-07,2.6137356236376914e-08,1.594371441976364e-08,100.00000000000001
