"pop","tau","hXX",".y.","group1","group2","n1","n2","statistic","p","p.adj","p.adj.signif"
"East Asian",1,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",1,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,27645,0.00000000000000000000000000271,0.00000000000000000000000000542,"***"
"East Asian",1,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",1,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125223,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000149,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",1,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,90067,0.0000000000000000207,0.0000000000000000621,"***"
"East Asian",1,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,63877,0.699,0.699,"ns"
"East Asian",1,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,124870,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000124,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000744,"***"
"East Asian",1,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,47708,0.00000393,0.00000786,"***"
"East Asian",1,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,106409,0.00000000000000000000000000000000000000000842,0.0000000000000000000000000000000000000000421,"***"
"East Asian",1,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,101936,0.000000000000000000000000000000000497,0.00000000000000000000000000000000199,"***"
"East Asian",1,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,85240,0.00000000000263,0.0000000000132,"***"
"East Asian",1,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,78111,0.00000166,0.00000332,"***"
"East Asian",1,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,120329,0.0000000000000000000000000000000000000000000000000000000000000000000000279,0.000000000000000000000000000000000000000000000000000000000000000000000167,"***"
"East Asian",1,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,62430,0.952,0.952,"ns"
"East Asian",1,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,84897,0.00000000000557,0.0000000000223,"***"
"East Asian",1,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,79343,0.000000232,0.000000696,"***"
"East Asian",1,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,86792,0.0000000000000763,0.000000000000229,"***"
"East Asian",1,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,54377,0.011,0.011,"*"
"East Asian",1,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125231,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000142,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000852,"***"
"East Asian",1,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,42993,0.00000000125,0.0000000025,"***"
"East Asian",1,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,115645,0.00000000000000000000000000000000000000000000000000000000000182,0.0000000000000000000000000000000000000000000000000000000000091,"***"
"East Asian",1,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,109809,0.00000000000000000000000000000000000000000000000292,0.0000000000000000000000000000000000000000000000117,"***"
"East Asian",1.1,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,37885,0.0000000000000195,0.0000000000000195,"***"
"East Asian",1.1,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,24983,0.000000000000000000000000000000242,0.000000000000000000000000000000726,"***"
"East Asian",1.1,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",1.1,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,34953,0.0000000000000000112,0.0000000000000000224,"***"
"East Asian",1.1,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",1.1,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125194,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000178,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",1.1,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,89628,0.0000000000000000661,0.000000000000000264,"***"
"East Asian",1.1,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,79351,0.000000229,0.000000458,"***"
"East Asian",1.1,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,123283,0.00000000000000000000000000000000000000000000000000000000000000000000000000000144,0.00000000000000000000000000000000000000000000000000000000000000000000000000000864,"***"
"East Asian",1.1,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,61537,0.737,0.737,"ns"
"East Asian",1.1,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,93230,0.00000000000000000000285,0.0000000000000000000142,"***"
"East Asian",1.1,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,82536,0.000000000728,0.00000000218,"***"
"East Asian",1.1,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,86044,0.000000000000432,0.00000000000173,"***"
"East Asian",1.1,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,91148,0.0000000000000000011,0.0000000000000000055,"***"
"East Asian",1.1,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,113922,0.0000000000000000000000000000000000000000000000000000000103,0.0000000000000000000000000000000000000000000000000000000618,"***"
"East Asian",1.1,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,74952,0.000137,0.000411,"***"
"East Asian",1.1,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,73552,0.000724,0.001,"***"
"East Asian",1.1,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,56557,0.06,0.06,"ns"
"East Asian",1.1,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,87212,0.0000000000000282,0.0000000000000846,"***"
"East Asian",1.1,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,69437,0.035,0.063,"ns"
"East Asian",1.1,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,124863,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000129,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000774,"***"
"East Asian",1.1,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,55667,0.031,0.063,"ns"
"East Asian",1.1,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,104850,0.00000000000000000000000000000000000000534,0.0000000000000000000000000000000000000267,"***"
"East Asian",1.1,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,94661,0.0000000000000000000000373,0.000000000000000000000149,"***"
"East Asian",1.2,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,36292,0.000000000000000374,0.000000000000000748,"***"
"East Asian",1.2,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,30284,0.0000000000000000000000144,0.0000000000000000000000432,"***"
"East Asian",1.2,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",1.2,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,41706,0.0000000000969,0.0000000000969,"***"
"East Asian",1.2,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",1.2,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125151,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000023,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000092,"***"
"East Asian",1.2,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,89815,0.0000000000000000404,0.000000000000000162,"***"
"East Asian",1.2,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,90890,0.00000000000000000224,0.0000000000000000112,"***"
"East Asian",1.2,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,119542,0.00000000000000000000000000000000000000000000000000000000000000000000212,0.0000000000000000000000000000000000000000000000000000000000000000000127,"***"
"East Asian",1.2,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,73152,0.001,0.002,"**"
"East Asian",1.2,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,80422,0.0000000368,0.00000011,"***"
"East Asian",1.2,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,61021,0.62,0.62,"ns"
"East Asian",1.2,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,87096,0.0000000000000372,0.000000000000149,"***"
"East Asian",1.2,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,99984,0.000000000000000000000000000000674,0.00000000000000000000000000000337,"***"
"East Asian",1.2,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,106014,0.0000000000000000000000000000000000000000442,0.000000000000000000000000000000000000000265,"***"
"East Asian",1.2,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,84448,0.0000000000146,0.0000000000292,"***"
"East Asian",1.2,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,64204,0.625,0.625,"ns"
"East Asian",1.2,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,39238,0.000000000000465,0.0000000000014,"***"
"East Asian",1.2,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,88006,0.00000000000000409,0.0000000000000164,"***"
"East Asian",1.2,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,81599,0.00000000436,0.0000000131,"***"
"East Asian",1.2,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,123084,0.00000000000000000000000000000000000000000000000000000000000000000000000000000456,0.0000000000000000000000000000000000000000000000000000000000000000000000000000274,"***"
"East Asian",1.2,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,66348,0.249,0.249,"ns"
"East Asian",1.2,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,92151,0.0000000000000000000657,0.000000000000000000328,"***"
"East Asian",1.2,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,75739,0.0000497,0.0000994,"***"
"East Asian",1.3,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,35757,0.000000000000000094,0.000000000000000188,"***"
"East Asian",1.3,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,35418,0.0000000000000000386,0.000000000000000116,"***"
"East Asian",1.3,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",1.3,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,47786,0.00000442,0.00000442,"***"
"East Asian",1.3,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",1.3,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125096,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000032,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000128,"***"
"East Asian",1.3,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,90372,0.00000000000000000916,0.0000000000000000366,"***"
"East Asian",1.3,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,99145,0.0000000000000000000000000000134,0.000000000000000000000000000067,"***"
"East Asian",1.3,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,113750,0.0000000000000000000000000000000000000000000000000000000239,0.000000000000000000000000000000000000000000000000000000143,"***"
"East Asian",1.3,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,82378,0.000000000991,0.00000000297,"***"
"East Asian",1.3,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,69248,0.04,0.04,"*"
"East Asian",1.3,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,43643,0.0000000043,0.0000000086,"***"
"East Asian",1.3,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,88308,0.00000000000000193,0.00000000000000386,"***"
"East Asian",1.3,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,106103,0.0000000000000000000000000000000000000000304,0.000000000000000000000000000000000000000182,"***"
"East Asian",1.3,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,97778,0.00000000000000000000000000151,0.00000000000000000000000000604,"***"
"East Asian",1.3,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,91414,0.000000000000000000527,0.00000000000000000158,"***"
"East Asian",1.3,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,56530,0.059,0.059,"ns"
"East Asian",1.3,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,27375,0.00000000000000000000000000109,0.00000000000000000000000000545,"***"
"East Asian",1.3,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,89011,0.000000000000000327,0.00000000000000131,"***"
"East Asian",1.3,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,90792,0.00000000000000000293,0.0000000000000000146,"***"
"East Asian",1.3,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,118941,0.0000000000000000000000000000000000000000000000000000000000000000000556,0.000000000000000000000000000000000000000000000000000000000000000000334,"***"
"East Asian",1.3,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,75120,0.000111,0.000222,"***"
"East Asian",1.3,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,79894,0.0000000917,0.000000275,"***"
"East Asian",1.3,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,58526,0.205,0.205,"ns"
