pop,category,len>0_score!=0,len>0_score==0,len==0_score==0,hXX,simID
p2,C,8,110,382,h00,197130628104802835
p2,Non-ROH,500,0,0,h00,197130628104802835
p3,A,492,8,0,h00,197130628104802835
p3,B,293,207,0,h00,197130628104802835
p3,C,13,170,317,h00,197130628104802835
p3,Non-ROH,500,0,0,h00,197130628104802835
p1,A,429,71,0,h00,2008966820864978262
p1,B,135,354,11,h00,2008966820864978262
p1,C,30,103,367,h00,2008966820864978262
p1,Non-ROH,500,0,0,h00,2008966820864978262
p2,A,491,9,0,h00,2008966820864978262
p2,B,284,216,0,h00,2008966820864978262
p2,C,24,124,352,h00,2008966820864978262
p2,Non-ROH,500,0,0,h00,2008966820864978262
p3,A,494,6,0,h00,2008966820864978262
p3,B,324,176,0,h00,2008966820864978262
p3,C,19,185,296,h00,2008966820864978262
p3,Non-ROH,500,0,0,h00,2008966820864978262
p1,A,461,39,0,h00,2015646299244388232
p1,B,113,370,17,h00,2015646299244388232
p1,C,54,80,366,h00,2015646299244388232
p1,Non-ROH,500,0,0,h00,2015646299244388232
p2,A,499,1,0,h00,2015646299244388232
p2,B,276,224,0,h00,2015646299244388232
p2,C,63,50,387,h00,2015646299244388232
p2,Non-ROH,500,0,0,h00,2015646299244388232
p3,A,495,5,0,h00,2015646299244388232
p3,B,282,218,0,h00,2015646299244388232
p3,C,122,80,298,h00,2015646299244388232
p3,Non-ROH,500,0,0,h00,2015646299244388232
p1,A,432,68,0,h00,2023478822450523661
p1,B,84,395,21,h00,2023478822450523661
p1,C,22,107,371,h00,2023478822450523661
p1,Non-ROH,500,0,0,h00,2023478822450523661
p2,A,480,20,0,h00,2023478822450523661
p2,B,218,282,0,h00,2023478822450523661
p2,C,25,106,369,h00,2023478822450523661
p2,Non-ROH,500,0,0,h00,2023478822450523661
p3,A,490,10,0,h00,2023478822450523661
p3,B,263,236,1,h00,2023478822450523661
p3,C,29,167,304,h00,2023478822450523661
p3,Non-ROH,500,0,0,h00,2023478822450523661
p1,A,479,21,0,h00,2023804910540112922
p1,B,110,375,15,h00,2023804910540112922
p1,C,42,97,361,h00,2023804910540112922
p1,Non-ROH,500,0,0,h00,2023804910540112922
p2,A,497,3,0,h00,2023804910540112922
p2,B,310,190,0,h00,2023804910540112922
p2,C,28,86,386,h00,2023804910540112922
p2,Non-ROH,500,0,0,h00,2023804910540112922
p3,A,497,3,0,h00,2023804910540112922
p3,B,312,188,0,h00,2023804910540112922
p3,C,21,101,378,h00,2023804910540112922
p3,Non-ROH,500,0,0,h00,2023804910540112922
p1,A,400,100,0,h00,2029404602455467623
p1,B,74,410,16,h00,2029404602455467623
p1,C,17,109,374,h00,2029404602455467623
p1,Non-ROH,500,0,0,h00,2029404602455467623
p2,A,476,24,0,h00,2029404602455467623
p2,B,171,329,0,h00,2029404602455467623
p2,C,11,150,339,h00,2029404602455467623
p2,Non-ROH,500,0,0,h00,2029404602455467623
p3,A,494,6,0,h00,2029404602455467623
p3,B,218,282,0,h00,2029404602455467623
p3,C,13,102,385,h00,2029404602455467623
p3,Non-ROH,500,0,0,h00,2029404602455467623
p1,A,407,93,0,h00,2030134370402383281
p1,B,83,398,19,h00,2030134370402383281
p1,C,26,109,365,h00,2030134370402383281
p1,Non-ROH,500,0,0,h00,2030134370402383281
p2,A,470,30,0,h00,2030134370402383281
p2,B,159,341,0,h00,2030134370402383281
p2,C,13,120,367,h00,2030134370402383281
p2,Non-ROH,500,0,0,h00,2030134370402383281
p3,A,495,5,0,h00,2030134370402383281
p3,B,242,258,0,h00,2030134370402383281
p3,C,12,218,270,h00,2030134370402383281
p3,Non-ROH,500,0,0,h00,2030134370402383281
p1,A,448,52,0,h00,2031456289375906414
p1,B,91,390,19,h00,2031456289375906414
p1,C,29,112,359,h00,2031456289375906414
p1,Non-ROH,500,0,0,h00,2031456289375906414
p2,A,491,9,0,h00,2031456289375906414
p2,B,163,337,0,h00,2031456289375906414
p2,C,15,110,375,h00,2031456289375906414
p2,Non-ROH,500,0,0,h00,2031456289375906414
p3,A,495,5,0,h00,2031456289375906414
p3,B,271,229,0,h00,2031456289375906414
p3,C,23,137,340,h00,2031456289375906414
p3,Non-ROH,500,0,0,h00,2031456289375906414
p1,A,472,28,0,h00,2074319997304613406
p1,B,111,373,16,h00,2074319997304613406
p1,C,39,117,344,h00,2074319997304613406
p1,Non-ROH,500,0,0,h00,2074319997304613406
p2,A,500,0,0,h00,2074319997304613406
p2,B,283,217,0,h00,2074319997304613406
p2,C,24,102,374,h00,2074319997304613406
p2,Non-ROH,500,0,0,h00,2074319997304613406
p3,A,500,0,0,h00,2074319997304613406
p3,B,322,178,0,h00,2074319997304613406
p3,C,26,104,370,h00,2074319997304613406
p3,Non-ROH,500,0,0,h00,2074319997304613406
p1,A,438,62,0,h00,20923183537115587
p1,B,118,369,13,h00,20923183537115587
p1,C,30,115,355,h00,20923183537115587
p1,Non-ROH,500,0,0,h00,20923183537115587
p2,A,489,11,0,h00,20923183537115587
p2,B,204,296,0,h00,20923183537115587
p2,C,12,122,366,h00,20923183537115587
p2,Non-ROH,500,0,0,h00,20923183537115587
p3,A,495,5,0,h00,20923183537115587
p3,B,261,239,0,h00,20923183537115587
p3,C,17,137,346,h00,20923183537115587
p3,Non-ROH,500,0,0,h00,20923183537115587
p1,A,444,56,0,h00,2104317743172604597
p1,B,124,363,13,h00,2104317743172604597
p1,C,32,117,351,h00,2104317743172604597
p1,Non-ROH,500,0,0,h00,2104317743172604597
p2,A,493,7,0,h00,2104317743172604597
p2,B,253,247,0,h00,2104317743172604597
p2,C,32,83,385,h00,2104317743172604597
p2,Non-ROH,500,0,0,h00,2104317743172604597
p3,A,496,4,0,h00,2104317743172604597
p3,B,316,184,0,h00,2104317743172604597
p3,C,31,92,377,h00,2104317743172604597
p3,Non-ROH,500,0,0,h00,2104317743172604597
p1,A,444,56,0,h00,2110323454478545514
p1,B,127,357,16,h00,2110323454478545514
p1,C,29,94,377,h00,2110323454478545514
p1,Non-ROH,500,0,0,h00,2110323454478545514
p2,A,497,3,0,h00,2110323454478545514
p2,B,295,205,0,h00,2110323454478545514
p2,C,32,144,324,h00,2110323454478545514
p2,Non-ROH,500,0,0,h00,2110323454478545514
p3,A,500,0,0,h00,2110323454478545514
p3,B,368,132,0,h00,2110323454478545514
p3,C,31,139,330,h00,2110323454478545514
p3,Non-ROH,500,0,0,h00,2110323454478545514
p1,A,461,39,0,h00,2115986567917414732
p1,B,96,387,17,h00,2115986567917414732
p1,C,35,93,372,h00,2115986567917414732
p1,Non-ROH,500,0,0,h00,2115986567917414732
p2,A,500,0,0,h00,2115986567917414732
p2,B,237,263,0,h00,2115986567917414732
p2,C,22,131,347,h00,2115986567917414732
p2,Non-ROH,500,0,0,h00,2115986567917414732
p3,A,497,3,0,h00,2115986567917414732
p3,B,309,191,0,h00,2115986567917414732
p3,C,14,155,331,h00,2115986567917414732
p3,Non-ROH,500,0,0,h00,2115986567917414732
p1,A,477,23,0,h00,215278918430462039
p1,B,111,373,16,h00,215278918430462039
p1,C,26,99,375,h00,215278918430462039
p1,Non-ROH,500,0,0,h00,215278918430462039
p2,A,500,0,0,h00,215278918430462039
p2,B,265,235,0,h00,215278918430462039
p2,C,25,102,373,h00,215278918430462039
p2,Non-ROH,500,0,0,h00,215278918430462039
p3,A,500,0,0,h00,215278918430462039
p3,B,335,165,0,h00,215278918430462039
p3,C,15,118,367,h00,215278918430462039
p3,Non-ROH,500,0,0,h00,215278918430462039
p1,A,402,98,0,h00,2156816541948973614
p1,B,60,426,14,h00,2156816541948973614
p1,C,15,113,372,h00,2156816541948973614
p1,Non-ROH,500,0,0,h00,2156816541948973614
p2,A,466,34,0,h00,2156816541948973614
p2,B,142,358,0,h00,2156816541948973614
p2,C,14,94,392,h00,2156816541948973614
p2,Non-ROH,500,0,0,h00,2156816541948973614
p3,A,470,30,0,h00,2156816541948973614
p3,B,241,259,0,h00,2156816541948973614
p3,C,12,106,382,h00,2156816541948973614
p3,Non-ROH,499,1,0,h00,2156816541948973614
p1,A,466,34,0,h00,2174043611906189471
p1,B,127,355,18,h00,2174043611906189471
p1,C,36,97,367,h00,2174043611906189471
p1,Non-ROH,500,0,0,h00,2174043611906189471
p2,A,500,0,0,h00,2174043611906189471
p2,B,319,181,0,h00,2174043611906189471
p2,C,16,99,385,h00,2174043611906189471
p2,Non-ROH,500,0,0,h00,2174043611906189471
p3,A,500,0,0,h00,2174043611906189471
p3,B,342,158,0,h00,2174043611906189471
p3,C,20,103,377,h00,2174043611906189471
p3,Non-ROH,500,0,0,h00,2174043611906189471
p1,A,431,69,0,h00,217638068633519425
p1,B,100,382,18,h00,217638068633519425
p1,C,25,127,348,h00,217638068633519425
p1,Non-ROH,500,0,0,h00,217638068633519425
p2,A,490,10,0,h00,217638068633519425
p2,B,192,308,0,h00,217638068633519425
p2,C,15,160,325,h00,217638068633519425
p2,Non-ROH,500,0,0,h00,217638068633519425
p3,A,498,2,0,h00,217638068633519425
p3,B,295,205,0,h00,217638068633519425
p3,C,18,137,345,h00,217638068633519425
p3,Non-ROH,500,0,0,h00,217638068633519425
p1,A,447,53,0,h00,2213029515177919753
p1,B,109,379,12,h00,2213029515177919753
p1,C,27,130,343,h00,2213029515177919753
p1,Non-ROH,500,0,0,h00,2213029515177919753
p2,A,494,6,0,h00,2213029515177919753
p2,B,241,259,0,h00,2213029515177919753
p2,C,36,97,367,h00,2213029515177919753
p2,Non-ROH,500,0,0,h00,2213029515177919753
p3,A,498,2,0,h00,2213029515177919753
p3,B,282,218,0,h00,2213029515177919753
p3,C,22,183,295,h00,2213029515177919753
p3,Non-ROH,500,0,0,h00,2213029515177919753
p1,A,460,40,0,h00,2226314848128698481
p1,B,133,348,19,h00,2226314848128698481
p1,C,43,81,376,h00,2226314848128698481
p1,Non-ROH,500,0,0,h00,2226314848128698481
p2,A,499,1,0,h00,2226314848128698481
p2,B,270,230,0,h00,2226314848128698481
p2,C,18,97,385,h00,2226314848128698481
p2,Non-ROH,500,0,0,h00,2226314848128698481
p3,A,497,3,0,h00,2226314848128698481
p3,B,300,200,0,h00,2226314848128698481
p3,C,34,83,383,h00,2226314848128698481
p3,Non-ROH,500,0,0,h00,2226314848128698481
p1,A,397,103,0,h00,2231209458305127871
p1,B,89,383,28,h00,2231209458305127871
p1,C,18,103,379,h00,2231209458305127871
p1,Non-ROH,500,0,0,h00,2231209458305127871
p2,A,489,11,0,h00,2231209458305127871
p2,B,258,241,1,h00,2231209458305127871
p2,C,15,108,377,h00,2231209458305127871
p2,Non-ROH,500,0,0,h00,2231209458305127871
p3,A,492,8,0,h00,2231209458305127871
p3,B,318,182,0,h00,2231209458305127871
p3,C,22,168,310,h00,2231209458305127871
p3,Non-ROH,500,0,0,h00,2231209458305127871
p1,A,428,72,0,h00,2248913045146814560
p1,B,104,383,13,h00,2248913045146814560
p1,C,31,97,372,h00,2248913045146814560
p1,Non-ROH,500,0,0,h00,2248913045146814560
p2,A,493,7,0,h00,2248913045146814560
p2,B,212,288,0,h00,2248913045146814560
p2,C,16,93,391,h00,2248913045146814560
p2,Non-ROH,500,0,0,h00,2248913045146814560
p3,A,497,3,0,h00,2248913045146814560
p3,B,252,248,0,h00,2248913045146814560
p3,C,13,192,295,h00,2248913045146814560
p3,Non-ROH,500,0,0,h00,2248913045146814560
p1,A,449,51,0,h00,2261080031299322371
p1,B,109,372,19,h00,2261080031299322371
p1,C,28,107,365,h00,2261080031299322371
p1,Non-ROH,500,0,0,h00,2261080031299322371
p2,A,499,1,0,h00,2261080031299322371
p2,B,181,319,0,h00,2261080031299322371
p2,C,10,106,384,h00,2261080031299322371
p2,Non-ROH,500,0,0,h00,2261080031299322371
p3,A,498,2,0,h00,2261080031299322371
p3,B,254,246,0,h00,2261080031299322371
p3,C,9,118,373,h00,2261080031299322371
p3,Non-ROH,500,0,0,h00,2261080031299322371
p1,A,441,59,0,h00,2270685292642668965
p1,B,102,383,15,h00,2270685292642668965
p1,C,25,92,383,h00,2270685292642668965
p1,Non-ROH,500,0,0,h00,2270685292642668965
p2,A,489,11,0,h00,2270685292642668965
p2,B,230,270,0,h00,2270685292642668965
p2,C,14,106,380,h00,2270685292642668965
p2,Non-ROH,500,0,0,h00,2270685292642668965
p3,A,497,3,0,h00,2270685292642668965
p3,B,263,237,0,h00,2270685292642668965
p3,C,16,122,362,h00,2270685292642668965
p3,Non-ROH,500,0,0,h00,2270685292642668965
p1,A,461,39,0,h00,2276589658571010949
p1,B,134,356,10,h00,2276589658571010949
p1,C,34,91,375,h00,2276589658571010949
p1,Non-ROH,500,0,0,h00,2276589658571010949
p2,A,499,1,0,h00,2276589658571010949
p2,B,221,279,0,h00,2276589658571010949
p2,C,12,173,315,h00,2276589658571010949
p2,Non-ROH,500,0,0,h00,2276589658571010949
p3,A,500,0,0,h00,2276589658571010949
p3,B,297,203,0,h00,2276589658571010949
p3,C,21,181,298,h00,2276589658571010949
p3,Non-ROH,500,0,0,h00,2276589658571010949
p1,A,449,51,0,h00,2325391773764637243
p1,B,77,408,15,h00,2325391773764637243
p1,C,26,111,363,h00,2325391773764637243
p1,Non-ROH,500,0,0,h00,2325391773764637243
p2,A,495,5,0,h00,2325391773764637243
p2,B,202,298,0,h00,2325391773764637243
p2,C,17,120,363,h00,2325391773764637243
p2,Non-ROH,500,0,0,h00,2325391773764637243
p3,A,496,4,0,h00,2325391773764637243
p3,B,284,216,0,h00,2325391773764637243
p3,C,24,110,366,h00,2325391773764637243
p3,Non-ROH,500,0,0,h00,2325391773764637243
p1,A,445,55,0,h00,2333974635431175188
p1,B,121,364,15,h00,2333974635431175188
p1,C,30,87,383,h00,2333974635431175188
p1,Non-ROH,500,0,0,h00,2333974635431175188
p2,A,499,1,0,h00,2333974635431175188
p2,B,281,219,0,h00,2333974635431175188
p2,C,22,125,353,h00,2333974635431175188
p2,Non-ROH,500,0,0,h00,2333974635431175188
p3,A,495,5,0,h00,2333974635431175188
p3,B,313,187,0,h00,2333974635431175188
p3,C,15,208,277,h00,2333974635431175188
p3,Non-ROH,500,0,0,h00,2333974635431175188
p1,A,465,35,0,h00,2341198055877650802
p1,B,121,369,10,h00,2341198055877650802
p1,C,22,95,383,h00,2341198055877650802
p1,Non-ROH,500,0,0,h00,2341198055877650802
p2,A,496,4,0,h00,2341198055877650802
p2,B,234,266,0,h00,2341198055877650802
p2,C,19,94,387,h00,2341198055877650802
p2,Non-ROH,500,0,0,h00,2341198055877650802
p3,A,492,8,0,h00,2341198055877650802
p3,B,328,172,0,h00,2341198055877650802
p3,C,12,120,368,h00,2341198055877650802
p3,Non-ROH,500,0,0,h00,2341198055877650802
p1,A,456,44,0,h00,2348161418297934513
p1,B,89,393,18,h00,2348161418297934513
p1,C,26,121,353,h00,2348161418297934513
p1,Non-ROH,500,0,0,h00,2348161418297934513
p2,A,494,6,0,h00,2348161418297934513
p2,B,195,305,0,h00,2348161418297934513
p2,C,14,120,366,h00,2348161418297934513
p2,Non-ROH,500,0,0,h00,2348161418297934513
p3,A,496,4,0,h00,2348161418297934513
p3,B,254,246,0,h00,2348161418297934513
p3,C,19,117,364,h00,2348161418297934513
p3,Non-ROH,500,0,0,h00,2348161418297934513
p1,A,482,18,0,h00,2377990193666223348
p1,B,145,341,14,h00,2377990193666223348
p1,C,41,87,372,h00,2377990193666223348
p1,Non-ROH,500,0,0,h00,2377990193666223348
p2,A,500,0,0,h00,2377990193666223348
p2,B,334,166,0,h00,2377990193666223348
p2,C,26,87,387,h00,2377990193666223348
p2,Non-ROH,500,0,0,h00,2377990193666223348
p3,A,500,0,0,h00,2377990193666223348
p3,B,342,158,0,h00,2377990193666223348
p3,C,16,98,386,h00,2377990193666223348
p3,Non-ROH,500,0,0,h00,2377990193666223348
p1,A,470,30,0,h00,2398732858742842846
p1,B,160,329,11,h00,2398732858742842846
p1,C,42,91,367,h00,2398732858742842846
p1,Non-ROH,500,0,0,h00,2398732858742842846
p2,A,497,3,0,h00,2398732858742842846
p2,B,299,201,0,h00,2398732858742842846
p2,C,33,90,377,h00,2398732858742842846
p2,Non-ROH,500,0,0,h00,2398732858742842846
p3,A,500,0,0,h00,2398732858742842846
p3,B,359,141,0,h00,2398732858742842846
p3,C,24,84,392,h00,2398732858742842846
p3,Non-ROH,500,0,0,h00,2398732858742842846
p1,A,469,31,0,h00,2402059822941775694
p1,B,106,384,10,h00,2402059822941775694
p1,C,30,96,374,h00,2402059822941775694
p1,Non-ROH,500,0,0,h00,2402059822941775694
p2,A,499,1,0,h00,2402059822941775694
p2,B,223,277,0,h00,2402059822941775694
p2,C,20,143,337,h00,2402059822941775694
p2,Non-ROH,500,0,0,h00,2402059822941775694
p3,A,500,0,0,h00,2402059822941775694
p3,B,275,225,0,h00,2402059822941775694
p3,C,19,146,335,h00,2402059822941775694
p3,Non-ROH,500,0,0,h00,2402059822941775694
p1,A,470,30,0,h00,2414559306889225485
p1,B,91,390,19,h00,2414559306889225485
p1,C,29,98,373,h00,2414559306889225485
p1,Non-ROH,500,0,0,h00,2414559306889225485
p2,A,500,0,0,h00,2414559306889225485
p2,B,224,275,1,h00,2414559306889225485
p2,C,19,108,373,h00,2414559306889225485
p2,Non-ROH,500,0,0,h00,2414559306889225485
p3,A,499,1,0,h00,2414559306889225485
p3,B,272,228,0,h00,2414559306889225485
p3,C,17,181,302,h00,2414559306889225485
p3,Non-ROH,500,0,0,h00,2414559306889225485
p1,A,434,66,0,h00,2419367695980860718
p1,B,90,397,13,h00,2419367695980860718
p1,C,25,97,378,h00,2419367695980860718
p1,Non-ROH,500,0,0,h00,2419367695980860718
p2,A,492,8,0,h00,2419367695980860718
p2,B,208,292,0,h00,2419367695980860718
p2,C,11,95,394,h00,2419367695980860718
p2,Non-ROH,500,0,0,h00,2419367695980860718
p3,A,493,7,0,h00,2419367695980860718
p3,B,201,299,0,h00,2419367695980860718
p3,C,8,109,383,h00,2419367695980860718
p3,Non-ROH,500,0,0,h00,2419367695980860718
p1,A,468,32,0,h00,2421630746348809573
p1,B,108,371,21,h00,2421630746348809573
p1,C,29,105,366,h00,2421630746348809573
p1,Non-ROH,500,0,0,h00,2421630746348809573
p2,A,497,3,0,h00,2421630746348809573
p2,B,219,281,0,h00,2421630746348809573
p2,C,10,113,377,h00,2421630746348809573
p2,Non-ROH,500,0,0,h00,2421630746348809573
p3,A,496,4,0,h00,2421630746348809573
p3,B,307,193,0,h00,2421630746348809573
p3,C,13,104,383,h00,2421630746348809573
p3,Non-ROH,500,0,0,h00,2421630746348809573
p1,A,479,21,0,h00,2423373918653785487
p1,B,104,382,14,h00,2423373918653785487
p1,C,31,90,379,h00,2423373918653785487
p1,Non-ROH,500,0,0,h00,2423373918653785487
p2,A,498,2,0,h00,2423373918653785487
p2,B,281,219,0,h00,2423373918653785487
p2,C,21,102,377,h00,2423373918653785487
p2,Non-ROH,500,0,0,h00,2423373918653785487
p3,A,494,6,0,h00,2423373918653785487
p3,B,324,176,0,h00,2423373918653785487
p3,C,10,147,343,h00,2423373918653785487
p3,Non-ROH,500,0,0,h00,2423373918653785487
p1,A,435,65,0,h00,24454192000205924
p1,B,130,353,17,h00,24454192000205924
p1,C,19,107,374,h00,24454192000205924
p1,Non-ROH,500,0,0,h00,24454192000205924
p2,A,488,12,0,h00,24454192000205924
p2,B,329,171,0,h00,24454192000205924
p2,C,23,157,320,h00,24454192000205924
p2,Non-ROH,500,0,0,h00,24454192000205924
p3,A,491,9,0,h00,24454192000205924
p3,B,285,215,0,h00,24454192000205924
p3,C,28,86,386,h00,24454192000205924
p3,Non-ROH,500,0,0,h00,24454192000205924
p1,A,447,53,0,h00,2447731323343121822
p1,B,111,378,11,h00,2447731323343121822
p1,C,32,87,381,h00,2447731323343121822
p1,Non-ROH,500,0,0,h00,2447731323343121822
p2,A,497,3,0,h00,2447731323343121822
p2,B,289,211,0,h00,2447731323343121822
p2,C,28,156,316,h00,2447731323343121822
p2,Non-ROH,500,0,0,h00,2447731323343121822
p3,A,500,0,0,h00,2447731323343121822
p3,B,335,165,0,h00,2447731323343121822
p3,C,18,94,388,h00,2447731323343121822
p3,Non-ROH,500,0,0,h00,2447731323343121822
p1,A,447,53,0,h00,2467830197506776770
p1,B,93,389,18,h00,2467830197506776770
p1,C,20,96,384,h00,2467830197506776770
p1,Non-ROH,500,0,0,h00,2467830197506776770
p2,A,493,7,0,h00,2467830197506776770
p2,B,232,268,0,h00,2467830197506776770
p2,C,20,109,371,h00,2467830197506776770
p2,Non-ROH,500,0,0,h00,2467830197506776770
p3,A,492,8,0,h00,2467830197506776770
p3,B,270,230,0,h00,2467830197506776770
p3,C,21,113,366,h00,2467830197506776770
p3,Non-ROH,500,0,0,h00,2467830197506776770
p1,A,453,47,0,h00,2474864708645148456
p1,B,107,379,14,h00,2474864708645148456
p1,C,29,95,376,h00,2474864708645148456
p1,Non-ROH,500,0,0,h00,2474864708645148456
p2,A,497,3,0,h00,2474864708645148456
p2,B,275,225,0,h00,2474864708645148456
p2,C,16,93,391,h00,2474864708645148456
p2,Non-ROH,500,0,0,h00,2474864708645148456
p3,A,497,3,0,h00,2474864708645148456
p3,B,290,210,0,h00,2474864708645148456
p3,C,14,146,340,h00,2474864708645148456
p3,Non-ROH,500,0,0,h00,2474864708645148456
p1,A,443,57,0,h00,2491469814547847332
p1,B,85,396,19,h00,2491469814547847332
p1,C,24,117,359,h00,2491469814547847332
p1,Non-ROH,500,0,0,h00,2491469814547847332
p2,A,497,3,0,h00,2491469814547847332
p2,B,249,251,0,h00,2491469814547847332
p2,C,20,92,388,h00,2491469814547847332
p2,Non-ROH,500,0,0,h00,2491469814547847332
p3,A,499,1,0,h00,2491469814547847332
p3,B,290,210,0,h00,2491469814547847332
p3,C,17,125,358,h00,2491469814547847332
p3,Non-ROH,500,0,0,h00,2491469814547847332
p1,A,486,14,0,h00,2500502901733353259
p1,B,128,352,20,h00,2500502901733353259
p1,C,38,88,374,h00,2500502901733353259
p1,Non-ROH,500,0,0,h00,2500502901733353259
p2,A,500,0,0,h00,2500502901733353259
p2,B,268,232,0,h00,2500502901733353259
p2,C,20,85,395,h00,2500502901733353259
p2,Non-ROH,500,0,0,h00,2500502901733353259
p3,A,500,0,0,h00,2500502901733353259
p3,B,313,187,0,h00,2500502901733353259
p3,C,23,98,379,h00,2500502901733353259
p3,Non-ROH,500,0,0,h00,2500502901733353259
p1,A,430,70,0,h00,2505890466052842857
p1,B,84,406,10,h00,2505890466052842857
p1,C,24,103,373,h00,2505890466052842857
p1,Non-ROH,500,0,0,h00,2505890466052842857
p2,A,480,20,0,h00,2505890466052842857
p2,B,260,240,0,h00,2505890466052842857
p2,C,20,166,314,h00,2505890466052842857
p2,Non-ROH,500,0,0,h00,2505890466052842857
p3,A,488,12,0,h00,2505890466052842857
p3,B,219,281,0,h00,2505890466052842857
p3,C,12,138,350,h00,2505890466052842857
p3,Non-ROH,500,0,0,h00,2505890466052842857
p1,A,445,55,0,h00,2531555882547941800
p1,B,130,351,19,h00,2531555882547941800
p1,C,40,75,385,h00,2531555882547941800
p1,Non-ROH,500,0,0,h00,2531555882547941800
p2,A,496,4,0,h00,2531555882547941800
p2,B,264,236,0,h00,2531555882547941800
p2,C,21,120,359,h00,2531555882547941800
p2,Non-ROH,500,0,0,h00,2531555882547941800
p3,A,500,0,0,h00,2531555882547941800
p3,B,327,173,0,h00,2531555882547941800
p3,C,15,114,371,h00,2531555882547941800
p3,Non-ROH,500,0,0,h00,2531555882547941800
p1,A,446,54,0,h00,2538182891345640416
p1,B,100,385,15,h00,2538182891345640416
p1,C,25,92,383,h00,2538182891345640416
p1,Non-ROH,500,0,0,h00,2538182891345640416
p2,A,485,15,0,h00,2538182891345640416
p2,B,197,303,0,h00,2538182891345640416
p2,C,10,158,332,h00,2538182891345640416
p2,Non-ROH,500,0,0,h00,2538182891345640416
p3,A,492,8,0,h00,2538182891345640416
p3,B,271,229,0,h00,2538182891345640416
p3,C,33,105,362,h00,2538182891345640416
p3,Non-ROH,500,0,0,h00,2538182891345640416
p1,A,457,43,0,h00,2553817847603666864
p1,B,104,379,17,h00,2553817847603666864
p1,C,32,79,389,h00,2553817847603666864
p1,Non-ROH,500,0,0,h00,2553817847603666864
p2,A,493,7,0,h00,2553817847603666864
p2,B,240,260,0,h00,2553817847603666864
p2,C,20,108,372,h00,2553817847603666864
p2,Non-ROH,500,0,0,h00,2553817847603666864
p3,A,498,2,0,h00,2553817847603666864
p3,B,242,258,0,h00,2553817847603666864
p3,C,18,101,381,h00,2553817847603666864
p3,Non-ROH,500,0,0,h00,2553817847603666864
p1,A,468,32,0,h00,2582636653590832573
p1,B,104,375,21,h00,2582636653590832573
p1,C,28,79,393,h00,2582636653590832573
