pop,tau,A_per_cM_mean_all,A_per_cM_mean_nonzero,A_proportion_mean,B_per_cM_mean_all,B_per_cM_mean_nonzero,B_proportion_mean,C_per_cM_mean_all,C_per_cM_mean_nonzero,C_proportion_mean,Non-ROH_per_cM_mean_all,Non-ROH_per_cM_mean_nonzero,Non-ROH_proportion_mean,hXX,simID,ROH_caller
p1,1.0,0.0563218323878429,0.0563218323878429,0.2744888432316358,0.0635237498045383,0.1434407253650866,0.0523958207264354,0.0334682130222679,0.085378094444561,0.0115975474364393,0.0031081487402685,0.0031081487402685,0.6615177886054894,h00,9063079763754185006,GARLIC
p1,1.1,0.047955236678437,0.047955236678437,0.2855607253786934,0.0561319411207303,0.1267495444661652,0.0550365894983097,0.0281732782730886,0.0718706078395117,0.0122743380829412,0.0019141519317926,0.0019141519317926,0.6471283470400556,h00,9063079763754185006,GARLIC
p1,1.2,0.0418924870521567,0.0418924870521567,0.2955620747784198,0.049238542880552,0.1111838065044723,0.0571777546896593,0.0237623547545567,0.0606182519248897,0.0128661058730441,0.0011727695607849,0.0011727695607849,0.6343940646588767,h00,9063079763754185006,GARLIC
p1,1.3,0.0375053857524199,0.0375053857524199,0.3045141614319842,0.0429416930991356,0.0969651134496612,0.0589083411596235,0.0200997519889204,0.0512748775227561,0.0133812493878439,0.0007185644437408,0.0007185644437408,0.6231962480205484,h00,9063079763754185006,GARLIC
p2,0.7,0.0771847539517309,0.0771847539517309,0.3447050484595492,0.0388601931038933,0.0505992097706945,0.0544627586590708,0.030194332297245,0.1800476851798688,0.0041655674808531,0.0139147443644585,0.0139147443644585,0.5966666254005268,h00,9063079763754185006,GARLIC
p2,0.8,0.0587359150060584,0.0587359150060584,0.3581353805830642,0.0311986123338213,0.0406231931429965,0.0579683074732747,0.0269867588242744,0.1609210433595624,0.0044506468785006,0.0093369570654298,0.0093369570654298,0.5794456650651604,h00,9063079763754185006,GARLIC
p2,0.9,0.0440769625703162,0.0440769625703162,0.3711160230694489,0.0247653829323619,0.0322465923598462,0.0612969324884708,0.0236800671150736,0.1412033631676612,0.0047152724274973,0.0060537163323342,0.0060537163323342,0.562871772014583,h00,9063079763754185006,GARLIC
p2,1.0,0.0330114744088707,0.0330114744088707,0.3833788892283116,0.0196460339833921,0.0255807734158751,0.0643876232109617,0.0204905431519938,0.1221843499063337,0.0049517752759352,0.0038303347458663,0.0038303347458663,0.5472817122847914,h00,9063079763754185006,GARLIC
p2,1.1,0.0249211080419502,0.0249211080419502,0.3947538797753775,0.0157027495046296,0.0204462884174865,0.0672173909749184,0.017554752995641,0.1046783419369707,0.0051584228492251,0.0023852049988189,0.0023852049988189,0.5328703064004789,h00,9063079763754185006,GARLIC
p2,1.2,0.0190862157119392,0.0190862157119392,0.4051531949568472,0.0127035320883414,0.0165410574066945,0.0697878532302007,0.0149277971649357,0.0890139016131356,0.0053370442876705,0.0014704457333015,0.0014704457333015,0.5197219075252815,h00,9063079763754185006,GARLIC
p2,1.3,0.0148775090808126,0.0148775090808126,0.4145523635535559,0.0104177934139141,0.0135648351743674,0.0721135414345804,0.0126161461335087,0.0752296121294409,0.005490891351946,0.0009007914180137,0.0009007914180137,0.5078432036599178,h00,9063079763754185006,GARLIC
p3,0.7,0.0847001358555267,0.0847001358555267,0.4087926129008598,0.049549329278417,0.0565631612767317,0.0875050953868231,0.0184749494932158,0.0875551954243707,0.0023896588373842,0.0129750109161251,0.0129750109161251,0.5013126328749328,h00,9063079763754185006,GARLIC
p3,0.8,0.06492640181646,0.06492640181646,0.4262058883291228,0.0413448805511271,0.0471973522273141,0.0933310015589631,0.0138092191667451,0.0654436908337051,0.0024987942767953,0.0087782553929249,0.0087782553929249,0.4779643158351186,h00,9063079763754185006,GARLIC
p3,0.9,0.0486121197113378,0.0486121197113378,0.4426802385021335,0.0340538683335915,0.038874278919625,0.0987415215071108,0.0099446350220189,0.0471289224956551,0.0026025193089054,0.0057755089366374,0.0057755089366374,0.4559757206818501,h00,9063079763754185006,GARLIC
p3,1.0,0.0359331597451139,0.0359331597451139,0.4580119356146819,0.0279288743680971,0.0318822766759099,0.1036528650140191,0.0069667549772064,0.0330163605441524,0.0026999220995041,0.0037401910280076,0.0037401910280076,0.4356352772717948,h00,9063079763754185006,GARLIC
p3,1.1,0.0264655141353327,0.0264655141353327,0.4720919471421981,0.0229614745735011,0.0262117289651839,0.1080503865419727,0.0047875430617243,0.0226887910316503,0.0027895850801705,0.0024105738094227,0.0024105738094227,0.4170680812356585,h00,9063079763754185006,GARLIC
p3,1.2,0.0195505039543018,0.0195505039543018,0.4848890442860006,0.0189952501053789,0.0216840754627613,0.1119586295231905,0.00324631315577,0.0153847014773451,0.0028701702740779,0.0015600509650764,0.0015600509650764,0.4002821559167308,h00,9063079763754185006,GARLIC
p3,1.3,0.0145468884307185,0.0145468884307185,0.4964288217092219,0.0158342176097998,0.0180755908787669,0.1154191897108761,0.0021802947381423,0.0103327011503267,0.0029407279963634,0.0010209341096186,0.0010209341096186,0.3852112605835385,h00,9063079763754185006,GARLIC
p1,0.7,0.0392324358974837,0.0392324358974837,0.1987973763159238,0.0839185579480794,0.1460362093829566,0.0470754986505978,0.1336668871427235,0.2796722561755447,0.0187973895842426,0.0051165133939794,0.0051165133939794,0.7353297354492359,h00,9084112811632084047,GARLIC
p1,0.8,0.0254311226019819,0.0254311226019819,0.2063289789290652,0.0714250800654598,0.1242948902206756,0.0509544402839355,0.1191748634136901,0.2493504834501824,0.0203877958664736,0.0024847927863729,0.0024847927863729,0.7223287849205255,h00,9084112811632084047,GARLIC
p1,0.9,0.0174711842539493,0.0174711842539493,0.2128608821636133,0.0621237946178631,0.10810866750226,0.0542464724001497,0.1063128671094332,0.2224392296443525,0.0216894900350531,0.0012013698097048,0.0012013698097048,0.7112031554011837,h00,9084112811632084047,GARLIC
p1,1.0,0.0127433888982404,0.0127433888982404,0.2183575005328323,0.0551791571626844,0.0960235154895113,0.0570215396739723,0.0950306560791931,0.1988333727195425,0.0227629448773986,0.0005839217703632,0.0005839217703632,0.7018580149157966,h00,9084112811632084047,GARLIC
p1,1.1,0.0097948244119497,0.0097948244119497,0.2228758201643509,0.0499284005974342,0.0868860779079905,0.0593577475919284,0.0850872534016317,0.1780287148095679,0.0236584899579113,0.0002866250953884,0.0002866250953884,0.6941079422858093,h00,9084112811632084047,GARLIC
p1,1.2,0.0078508925413217,0.0078508925413217,0.2265173483481638,0.045906413428946,0.0798869614475253,0.0613249733478714,0.0762583984864117,0.1595560337561845,0.0244145733814913,0.0001424093518905,0.0001424093518905,0.6877431049224734,h00,9084112811632084047,GARLIC
p1,1.3,0.006497662626022,0.006497662626022,0.2294022235215891,0.0427919228074248,0.0744670827502874,0.0629824281684015,0.0683699358865662,0.1430509427780463,0.0250594397662878,7.170685244506923e-05,7.170685244506923e-05,0.6825559085437214,h00,9084112811632084047,GARLIC
p2,0.7,0.0273910273216807,0.0273910273216807,0.3424866986602542,0.01906934822922,0.0229198896985817,0.0569177141268979,0.0596181154625991,0.1563319472130378,0.0103070507453587,0.0048331578666949,0.0048331578666949,0.5902885364674891,h00,9084112811632084047,GARLIC
p2,0.8,0.0150278879861947,0.0150278879861947,0.3525140785038059,0.0130458389722006,0.0156800949185103,0.060703553106678,0.055632637949216,0.1458811395112776,0.0112301494853205,0.0023441330210294,0.0023441330210294,0.5755522189041956,h00,9084112811632084047,GARLIC
p2,0.9,0.008354788252383,0.008354788252383,0.3619183993154383,0.0094471252227318,0.0113547178157834,0.0642600387972796,0.052933465521155,0.1388033095888065,0.0120363431308544,0.0011314503971011,0.0011314503971011,0.5617852187564276,h00,9084112811632084047,GARLIC
p2,1.0,0.0047443677249274,0.0047443677249274,0.3702801087003445,0.0072474379445028,0.0087108629140659,0.0674896670900869,0.0509500288408948,0.1336022978494576,0.0127365477293284,0.000548907773328,0.000548907773328,0.5494936764802401,h00,9084112811632084047,GARLIC
p2,1.1,0.0027573182398946,0.0027573182398946,0.3773391471481178,0.0058496733502981,0.0070308573921852,0.0703522056387561,0.0493167500120346,0.1293194778093354,0.0133431478591115,0.0002689374427503,0.0002689374427503,0.5389654993540145,h00,9084112811632084047,GARLIC
p2,1.2,0.0016388345499089,0.0016388345499089,0.3830038649465785,0.0049201475470807,0.0059136388787028,0.0728486917075897,0.0478260464825578,0.125410521887596,0.013867897748593,0.0001333929166159,0.0001333929166159,0.5302795455972387,h00,9084112811632084047,GARLIC
p2,1.3,0.0009943214054789,0.0009943214054789,0.3873175991055351,0.0042717315040712,0.0051342926731625,0.0750046925063526,0.0463672964099417,0.1215853550305139,0.0143215328799211,6.706252403473222e-05,6.706252403473222e-05,0.5233561755081912,h00,9084112811632084047,GARLIC
p3,0.7,0.0264799948917125,0.0264799948917125,0.3030280715584736,0.0217520082007938,0.0236434871747759,0.0744094698171441,0.0289252559201949,0.0539938110510306,0.0125903355232251,0.0059056925549204,0.0059056925549204,0.6099721231011571,h00,9084112811632084047,GARLIC
p3,0.8,0.0154328455832963,0.0154328455832963,0.3134801378055424,0.0159554012232504,0.0173428274165765,0.0786972833651311,0.018962425402572,0.0353965274181344,0.0135951401639776,0.0029113895925366,0.0029113895925366,0.5942274386653487,h00,9084112811632084047,GARLIC
p3,0.9,0.0092771298074917,0.0092771298074917,0.3231993650764824,0.0125169215962749,0.0136053495611683,0.0826973874969612,0.0130106274229663,0.0242865045228705,0.0144796550254208,0.0014315652609589,0.0014315652609589,0.5796235924011356,h00,9084112811632084047,GARLIC
p3,1.0,0.0058078771271628,0.0058078771271628,0.331909728712658,0.0104246274806912,0.0113311168268383,0.0863217749201574,0.0094644516919694,0.0176669764916763,0.0152620759565346,0.0007097454864578,0.0007097454864578,0.5665064204106499,h00,9084112811632084047,GARLIC
p3,1.1,0.0037956529990884,0.0037956529990884,0.3394914827259237,0.0090905873477206,0.0098810732040442,0.0895404277900733,0.0073020903738045,0.0136305686977684,0.0159548057781617,0.0003569794480141,0.0003569794480141,0.5550132837058412,h00,9084112811632084047,GARLIC
p3,1.2,0.0025851304572336,0.0025851304572336,0.3459422897846269,0.0081876744642007,0.0088996461567399,0.0923636405496121,0.0059269832230749,0.0110637020164065,0.0165659296982182,0.0001829467162505,0.0001829467162505,0.5451281399675426,h00,9084112811632084047,GARLIC
p3,1.3,0.0018277989453897,0.0018277989453897,0.3513365135580503,0.0075339148204474,0.0081890378483124,0.0948238667233233,0.0050016995567122,0.0093365058391961,0.0171012043018531,9.589967471163172e-05,9.589967471163172e-05,0.5367384154167731,h00,9084112811632084047,GARLIC
p1,0.7,0.0887553006624663,0.0887553006624663,0.2439842923972724,0.12203544494929,0.2338199125228397,0.0428887506081531,0.1060624204961845,0.2811887427108148,0.0106713496240773,0.0099016015203563,0.0099016015203563,0.702455607370497,h00,9113704351732084032,GARLIC
p1,0.8,0.0637064619966378,0.0637064619966378,0.2576901458993205,0.1112458060454554,0.2131469643830925,0.047063122504826,0.1032062799712933,0.2736166492262195,0.0117065798524554,0.005758359356453,0.005758359356453,0.6835401517433979,h00,9113704351732084032,GARLIC
p1,0.9,0.0459406217904106,0.0459406217904106,0.270546949130839,0.1007684027919073,0.1930722597492944,0.0507747210319247,0.0994088325369862,0.2635489978887543,0.0125934929280428,0.0032703999882441,0.0032703999882441,0.6660848369091934,h00,9113704351732084032,GARLIC
p1,1.0,0.0336790016185722,0.0336790016185722,0.2823064750244098,0.0911568606723103,0.1746565450481466,0.0540332690213655,0.0951927235290662,0.2523714065654314,0.0133441251853064,0.0018397097175452,0.0018397097175452,0.6503161307689184,h00,9113704351732084032,GARLIC
p1,1.1,0.0252169219591445,0.0252169219591445,0.2928604559601284,0.0824632690350952,0.1579996234712424,0.0568782424784445,0.0907631524321758,0.2406278924946057,0.0139772502197753,0.0010338114279833,0.0010338114279833,0.6362840513416518,h00,9113704351732084032,GARLIC
p1,1.2,0.019295147644215,0.019295147644215,0.302212590419717,0.074591739830713,0.1429177735156461,0.0593565045253129,0.0862003950342945,0.2285312798583623,0.0145123807565252,0.0005834665570633,0.0005834665570633,0.623918524298445,h00,9113704351732084032,GARLIC
p1,1.3,0.0150664817801222,0.0150664817801222,0.31044012276405,0.0674347742861401,0.1292050275322445,0.0615148051998974,0.0815510661008869,0.216205151988398,0.014967101507769,0.0003319591785957,0.0003319591785957,0.6130779705282835,h00,9113704351732084032,GARLIC
p2,0.7,0.0546187203353519,0.0546187203353519,0.3119853690029417,0.0377865265085411,0.0467655031046301,0.0586710954763382,0.0267604949839817,0.125657976446523,0.0030235957890872,0.0109035973873662,0.0109035973873662,0.6263199397316328,h00,9113704351732084032,GARLIC
p2,0.8,0.037105988658423,0.037105988658423,0.3233862645518322,0.0293518104130575,0.0363264980359623,0.0619089803715823,0.0208073757356227,0.0977041991064025,0.0033106428067999,0.0063818924827661,0.0063818924827661,0.6113941122697856,h00,9113704351732084032,GARLIC
p2,0.9,0.0254585797205088,0.0254585797205088,0.334599534307604,0.0234831149350103,0.0290632610581811,0.0649773282814893,0.0158319733377624,0.0743414400207974,0.0035922010679093,0.0036549763524776,0.0036549763524776,0.5968309363429973,h00,9113704351732084032,GARLIC
p2,1.0,0.0179431972398723,0.0179431972398723,0.3454247884832656,0.019497676643189,0.0241307879247389,0.0678677744869392,0.0118938480538888,0.0558493734704346,0.0038558228099038,0.0020796181048882,0.0020796181048882,0.5828516142198913,h00,9113704351732084032,GARLIC
p2,1.1,0.0131049184249271,0.0131049184249271,0.3557408974623852,0.0167723991217625,0.0207579197051516,0.0705782723322487,0.0088606359752344,0.0416064645793619,0.0040916799287137,0.0011868211188371,0.0011868211188371,0.5695891502766524,h00,9113704351732084032,GARLIC
p2,1.2,0.0099434493206703,0.0099434493206703,0.3654827248888105,0.0148598794534606,0.0183909399176493,0.0731079143531023,0.0065591694545359,0.0307995783082558,0.0042943257605582,0.0006835845037885,0.0006835845037885,0.5571150349975289,h00,9113704351732084032,GARLIC
p2,1.3,0.0078239414980667,0.0078239414980667,0.3746238427696449,0.0134670575880597,0.0166671504802719,0.0754566156648676,0.0048297262814709,0.0226787147129942,0.004462805578194,0.0003990666350918,0.0003990666350918,0.5454567359872933,h00,9113704351732084032,GARLIC
p3,0.7,0.0623381606813664,0.0623381606813664,0.3785186664546789,0.027220187075251,0.0305844798598326,0.0658825587509521,0.0152397185306493,0.0629252894168746,0.0029167148795604,0.0105941269034162,0.0105941269034162,0.5526820599148085,h00,9113704351732084032,GARLIC
p3,0.8,0.0427704302677094,0.0427704302677094,0.3961681803114681,0.0181235105251964,0.0203634949721308,0.0685055573832445,0.0095642553478035,0.0394911188554469,0.0029965239579534,0.0060971193922057,0.0060971193922057,0.5323297383473339,h00,9113704351732084032,GARLIC
p3,0.9,0.0296668498941392,0.0296668498941392,0.4131171443471523,0.0119901385928262,0.0134720658346362,0.0711048105206286,0.0058615334686068,0.0242024607736024,0.0030732000350992,0.0034125673392031,0.0034125673392031,0.5127048450971198,h00,9113704351732084032,GARLIC
p3,1.0,0.0212503467200969,0.0212503467200969,0.4291541827769597,0.0080004065318045,0.0089892208222523,0.0736257730058432,0.0035536244163274,0.0146730298480616,0.0031443492717464,0.0018825126372563,0.0018825126372563,0.4940756949454506,h00,9113704351732084032,GARLIC
p3,1.1,0.0159244874628816,0.0159244874628816,0.4441206575755013,0.0054307803540256,0.0061020003977815,0.0760276300413787,0.0021465434208469,0.008863147028013,0.0032080087193629,0.0010314120914704,0.0010314120914704,0.4766437036637571,h00,9113704351732084032,GARLIC
p3,1.2,0.0125525634485822,0.0125525634485822,0.4579114962008941,0.0037682153095051,0.0042339497859608,0.0782844362176078,0.0012969110643633,0.0053549876205968,0.0032627587948299,0.0005638206035371,0.0005638206035371,0.4605413087866681,h00,9113704351732084032,GARLIC
p3,1.3,0.0103962398292344,0.0103962398292344,0.4704778219656859,0.0026785504827696,0.0030096072840107,0.0803839154819192,0.0007854545047213,0.0032431669872363,0.0033077525975159,0.0003084207193479,0.0003084207193479,0.4458305099548788,h00,9113704351732084032,GARLIC
p1,0.7,0.0680637294895124,0.0680637294895124,0.2237937321403525,0.0593682450486003,0.1075224882546872,0.0359142705655041,0.0891588381613247,0.1919181770591227,0.0133939668620369,0.0089932965163309,0.0089932965163309,0.7268980304321064,h00,9120897301394250832,GARLIC
p1,0.8,0.0490347298836463,0.0490347298836463,0.2382934012569329,0.0496703896263643,0.0899585945455264,0.039265336309782,0.0834321503050238,0.1795912387921699,0.0142600240178225,0.0053854443532905,0.0053854443532905,0.7081812384154627,h00,9120897301394250832,GARLIC
p1,0.9,0.0345777654255295,0.0345777654255295,0.2521116045127793,0.0407356399624786,0.0737767701542668,0.0422335571611953,0.0768854785051628,0.1654992503416216,0.0149211935613505,0.0031032061822331,0.0031032061822331,0.6907336447646748,h00,9120897301394250832,GARLIC
p1,1.0,0.0241686186105184,0.0241686186105184,0.2649946817757064,0.0329957296990302,0.0597589326771326,0.0447945707428595,0.0699935656621325,0.1506641159167937,0.0154163509006138,0.0017437271278815,0.0017437271278815,0.6747943965808202,h00,9120897301394250832,GARLIC
p1,1.1,0.0169009423343551,0.0169009423343551,0.2768005766291533,0.0265408677097119,0.0480684604075893,0.0469713454709138,0.0631283711372027,0.1358864938038093,0.0157864126853488,0.0009655947895231,0.0009655947895231,0.6604416652145839,h00,9120897301394250832,GARLIC
p1,1.2,0.0118956501239176,0.0118956501239176,0.2874771319905962,0.0212727084091369,0.0385272385632147,0.0488068707964793,0.0565323279940882,0.1216882314449018,0.0160654352183345,0.000530962470815,0.000530962470815,0.6476505619945899,h00,9120897301394250832,GARLIC
p1,1.3,0.0084570147311256,0.0084570147311256,0.2970371256947238,0.0170237298783573,0.0308318663352472,0.0503485123816594,0.0503490148932186,0.1083783879904875,0.0162790311376276,0.0002914921310114,0.0002914921310114,0.636335330785989,h00,9120897301394250832,GARLIC
p2,0.7,0.076480499060979,0.076480499060979,0.4128111076957161,0.0410197550055437,0.0459862724277396,0.0720120172509607,0.0645191003056598,0.1839480732118813,0.0065011771385065,0.0096042213441643,0.0096042213441643,0.5086756979148165,h00,9120897301394250832,GARLIC
p2,0.8,0.0545785728858807,0.0545785728858807,0.4323454892849337,0.0310533864781697,0.034813213540549,0.0764981336705985,0.0620040428900541,0.1767774839844098,0.0070916029386103,0.0059053512737087,0.0059053512737087,0.4840647741058574,h00,9120897301394250832,GARLIC
p2,0.9,0.0380864523896455,0.0380864523896455,0.450343338173222,0.0233422474466545,0.0261684388415409,0.0807052807148306,0.0582718847022303,0.1661368627680609,0.0075994344627291,0.0035358038604497,0.0035358038604497,0.4613519466492182,h00,9120897301394250832,GARLIC
p2,1.0,0.0263778447008994,0.0263778447008994,0.4666910403632792,0.0176668265417458,0.0198058593517329,0.0845819479498658,0.0537192147802903,0.1531569102246577,0.008025615706289,0.0020993167405736,0.0020993167405736,0.4407013959805659,h00,9120897301394250832,GARLIC
p2,1.1,0.018340304028018,0.018340304028018,0.4813769741284246,0.013582076171548,0.0152265427932153,0.0881050835988156,0.0487594177378719,0.1390162122739328,0.0083823703279989,0.0012564236093539,0.0012564236093539,0.4221355719447608,h00,9120897301394250832,GARLIC
p2,1.2,0.0129033442787523,0.0129033442787523,0.4944616522640366,0.0106462411293593,0.0119352479028691,0.0912692776754846,0.043719070438133,0.1246458603980815,0.0086848177232562,0.0007686544281458,0.0007686544281458,0.4055842523372224,h00,9120897301394250832,GARLIC
p2,1.3,0.0092321699696693,0.0092321699696693,0.5060483020691582,0.0085098629060642,0.0095402050516415,0.0940811898845436,0.0388254324530111,0.1106937861426276,0.0089466830685276,0.0004860634235415,0.0004860634235415,0.3909238249777705,h00,9120897301394250832,GARLIC
p3,0.7,0.0473815903513417,0.0473815903513417,0.3441065830251291,0.0370415330760012,0.0400882392597415,0.0824110129060541,0.015396418823323,0.044618193324732,0.0045926675468706,0.0088534922335944,0.0088534922335944,0.568889736521946,h00,9120897301394250832,GARLIC
p3,0.8,0.0334704027497724,0.0334704027497724,0.3581648640353131,0.0306375843680956,0.0331575588399303,0.0869296164701655,0.0093524030006867,0.0271028821652555,0.0046391470041701,0.0053017717267991,0.0053017717267991,0.5502663724903512,h00,9120897301394250832,GARLIC
p3,0.9,0.0234609322196979,0.0234609322196979,0.3714933553866241,0.0259666261103262,0.0281024092103097,0.0910343115250909,0.0054540820723247,0.0158057072300023,0.0046849622705499,0.0030566715564025,0.0030566715564025,0.5327873708177349,h00,9120897301394250832,GARLIC
p3,1.0,0.0166053571235071,0.0166053571235071,0.3838501482914685,0.0227086043093594,0.0245764115902158,0.0947079335449214,0.0030940544753855,0.0089664435817295,0.0047308856409092,0.001719969530927,0.001719969530927,0.5167110325227009,h00,9120897301394250832,GARLIC
p3,1.1,0.0120273786022369,0.0120273786022369,0.3951289698607635,0.0204777933295415,0.0221621139930103,0.0979643241190676,0.0017250248356027,0.0049990515643996,0.0047773824934119,0.0009549243255468,0.0009549243255468,0.502129323526757,h00,9120897301394250832,GARLIC
p3,1.2,0.0089886785406916,0.0089886785406916,0.4053185316699922,0.0189453686718613,0.0205036457487676,0.100830147892146,0.0009520876283401,0.0027591110862101,0.0048247579256378,0.0005273594459271,0.0005273594459271,0.489026562512224,h00,9120897301394250832,GARLIC
p3,1.3,0.0069551711178775,0.0069551711178775,0.4144641327504765,0.0178727190090332,0.0193427694902957,0.1033364321343804,0.0005227951786195,0.0015150390890605,0.0048732014877256,0.000291435896135,0.000291435896135,0.4773262336274173,h00,9120897301394250832,GARLIC
p1,0.7,0.0702394338397088,0.0702394338397088,0.2029332844809735,0.0872825366986337,0.1805077141937701,0.0430330946490705,0.1660491504356303,0.3588804219092655,0.0246475852547519,0.0087574931544798,0.0087574931544798,0.729386035615204,h00,9131753557599879226,GARLIC
p1,0.8,0.0528918057237865,0.0528918057237865,0.2137960770162735,0.0785962078542413,0.1625436468815374,0.0471861171377146,0.1584210691292288,0.3423939236018817,0.0270022618463279,0.005103325800922,0.005103325800922,0.7120155439996838,h00,9131753557599879226,GARLIC
p1,0.9,0.0405916866445905,0.0405916866445905,0.22355670975408,0.0709847422987945,0.1468024883285708,0.0507281639881063,0.1487494144327294,0.3214906699029959,0.0288597444369647,0.0029355347418458,0.0029355347418458,0.6968553818208488,h00,9131753557599879226,GARLIC
p1,1.0,0.0321774162603896,0.0321774162603896,0.2322029188998439,0.0648146984493613,0.1340423125378281,0.0537296905045807,0.1387982850084967,0.2999833901796542,0.030318853238894,0.0017034289104306,0.0017034289104306,0.6837485373566815,h00,9131753557599879226,GARLIC
p1,1.1,0.0264446413950382,0.0264446413950382,0.2398114248488686,0.0599276350798695,0.1239354495694323,0.0562696477999522,0.1292878733215274,0.2794286294368497,0.0314734950710167,0.0010143493814934,0.0010143493814934,0.6724454322801624,h00,9131753557599879226,GARLIC
p1,1.2,0.0224868094981508,0.0224868094981508,0.2464977149017685,0.0560267366645334,0.1158680596551628,0.0584188813255063,0.1204113714056994,0.260243931747802,0.0323973305578347,0.0006294782446739,0.0006294782446739,0.6626860732148904,h00,9131753557599879226,GARLIC
p1,1.3,0.0196964710804787,0.0196964710804787,0.2523859984373609,0.0528389856045786,0.1092755191652137,0.0602374099791923,0.1121653445978326,0.2424218738082189,0.0331446516988848,0.000413017676008,0.000413017676008,0.6542319398845619,h00,9131753557599879226,GARLIC
p2,0.7,0.0682708850541571,0.0682708850541571,0.3885258863340435,0.0388771519371215,0.0448927851467915,0.0766996577020625,0.0222840073225691,0.0903405702266316,0.005616272629636,0.0093610679300187,0.0093610679300187,0.5291581833342579,h00,9131753557599879226,GARLIC
p2,0.8,0.046614829390692,0.046614829390692,0.4099895134710051,0.0265746205178507,0.0306866287734996,0.081220840628538,0.0155595607531768,0.063079300350717,0.0059671981931542,0.0054478926657525,0.0054478926657525,0.5028224477073027,h00,9131753557599879226,GARLIC
p2,0.9,0.0314255910735009,0.0314255910735009,0.4302164019682281,0.0178406392872996,0.0206012001008079,0.085433882192976,0.0107056285495795,0.0434011968226196,0.0062878108984161,0.0030932098024673,0.0030932098024673,0.4780619049403798,h00,9131753557599879226,GARLIC
p2,1.0,0.0212989816894228,0.0212989816894228,0.4490353356061433,0.0119549497492892,0.0138047918583016,0.0892924023332986,0.0073759664006745,0.0299025664892212,0.0065779106842088,0.0017403643879691,0.0017403643879691,0.4550943513763492,h00,9131753557599879226,GARLIC
p2,1.1,0.014675079787716,0.014675079787716,0.4663869696169462,0.0080665480654825,0.0093147206298874,0.0927809042404107,0.0051283155411939,0.0207904684102457,0.0068384794557348,0.0009784269713273,0.0009784269713273,0.4339936466869081,h00,9131753557599879226,GARLIC
p2,1.2,0.0103513023636346,0.0103513023636346,0.4822958937592665,0.0055039194196834,0.0063555651497498,0.0959057401360072,0.0036075983643047,0.0146253987742083,0.0070712650118046,0.0005518521984474,0.0005518521984474,0.4147271010929216,h00,9131753557599879226,GARLIC
p2,1.3,0.0075107807101481,0.0075107807101481,0.4968403814687149,0.0038045195341959,0.0043932096237828,0.0986867476762893,0.0025677039293186,0.0104096105242647,0.0072784711982808,0.0003128780233283,0.0003128780233283,0.3971943996567148,h00,9131753557599879226,GARLIC
p3,0.7,0.0528692336916111,0.0528692336916111,0.3326590822291708,0.0299005807148471,0.0320821681489776,0.0813831986485294,0.05173662413802,0.15520987241406,0.0065720426051904,0.0103816487144343,0.0103816487144343,0.5793856765171093,h00,9131753557599879226,GARLIC
p3,0.8,0.0371214254096348,0.0371214254096348,0.3461039735134822,0.0210861890550875,0.0226246663681197,0.0852463669776388,0.0389281931956606,0.1167845795869818,0.0067767284241305,0.006109970656761,0.006109970656761,0.5618729310847485,h00,9131753557599879226,GARLIC
p3,0.9,0.0263797984835765,0.0263797984835765,0.3593261665360384,0.0149598179593688,0.0160513068233571,0.088731197061382,0.0295441621449228,0.0886324864347686,0.0068907399833591,0.003505793433069,0.003505793433069,0.5450518964192204,h00,9131753557599879226,GARLIC
p3,1.0,0.019317682525264,0.019317682525264,0.3719789199582347,0.0108679599614831,0.0116609012462265,0.0917999093921098,0.0228895751886542,0.0686687255659628,0.0069304480410163,0.0019917563328053,0.0019917563328053,0.5292907226086392,h00,9131753557599879226,GARLIC
p3,1.1,0.0147087915434965,0.0147087915434965,0.3838201178892291,0.0081525947873002,0.0087474192996783,0.0944627151320645,0.0181406428917751,0.0544219286753253,0.0069158154252568,0.0011295996273681,0.0011295996273681,0.5148013515534495,h00,9131753557599879226,GARLIC
p3,1.2,0.0116759317195979,0.0116759317195979,0.3947142821335947,0.0063265410825337,0.0067881342087271,0.0967546780031553,0.0146604100605688,0.0439812301817066,0.0068648498649619,0.0006419407215898,0.0006419407215898,0.5016661899982879,h00,9131753557599879226,GARLIC
p3,1.3,0.0096486171478434,0.0096486171478434,0.4046157574550433,0.0050680576119944,0.005437830055788,0.0987197452897258,0.0120233873177175,0.0360701619531525,0.0067915100953508,0.00036614638699,0.00036614638699,0.4898729871598798,h00,9131753557599879226,GARLIC
p1,0.7,0.0824736692507747,0.0824736692507747,0.2183292865453784,0.0887082971523498,0.1710295969097305,0.0447520272656357,0.0561221027989695,0.1407975561447831,0.0118546684616969,0.0104378976239583,0.0104378976239583,0.7250640177272887,h00,913400200492355452,GARLIC
p1,0.8,0.0555529877622073,0.0555529877622073,0.2329343937925683,0.0676526044744924,0.1304342214268214,0.0510460556213699,0.0415420677959035,0.1042195735932318,0.0135388047438983,0.0053118465034067,0.0053118465034067,0.7024807458421632,h00,913400200492355452,GARLIC
p1,0.9,0.0380043474482016,0.0380043474482016,0.246931003704076,0.0504415322368658,0.0972512741526774,0.0567745935147238,0.030125145179824,0.0755771186090321,0.0152033824445771,0.0025971069208521,0.0025971069208521,0.6810910203366229,h00,913400200492355452,GARLIC
