hXX,replicate,pop,A_0,A_1,A_2,A_nan,B_0,B_1,B_2,B_nan,C_0,C_1,C_2,C_nan,NONE_0,NONE_1,NONE_2,NONE_nan
h10,3971930751344835335,p3,0,0,500,0,0,60,440,0,382,80,38,0,0,0,500,0
h10,404187056829021925,p1,0,1,499,0,12,258,230,0,381,49,70,0,0,0,500,0
h10,404187056829021925,p2,0,0,500,0,0,124,376,0,374,61,65,0,0,0,500,0
h10,404187056829021925,p3,0,0,500,0,0,53,447,0,376,54,70,0,0,0,500,0
h10,4046471832101842570,p1,0,0,500,0,16,252,232,0,365,67,68,0,0,0,500,0
h10,4046471832101842570,p2,0,0,500,0,0,133,367,0,342,93,65,0,0,0,500,0
h10,4046471832101842570,p3,0,0,500,0,0,80,420,0,364,97,39,0,0,0,500,0
h10,4058745851736216057,p1,0,3,497,0,14,290,196,0,372,83,45,0,0,0,500,0
h10,4058745851736216057,p2,0,0,500,0,0,86,414,0,370,90,40,0,0,0,500,0
h10,4058745851736216057,p3,0,0,500,0,0,66,434,0,322,137,41,0,0,0,500,0
h10,4090144998140291029,p1,0,1,499,0,29,283,188,0,375,85,40,0,0,0,500,0
h10,4090144998140291029,p2,0,0,500,0,0,104,396,0,346,125,29,0,0,0,500,0
h10,4090144998140291029,p3,0,0,500,0,0,69,431,0,361,104,35,0,0,0,500,0
h10,413304926230838406,p1,0,0,500,0,19,278,203,0,364,65,71,0,0,0,500,0
h10,413304926230838406,p2,0,0,500,0,0,144,356,0,373,86,41,0,0,0,500,0
h10,413304926230838406,p3,0,0,500,0,0,64,436,0,350,120,30,0,0,0,500,0
h10,4157312116037548159,p1,0,2,498,0,20,279,201,0,364,82,54,0,0,0,500,0
h10,4157312116037548159,p2,0,0,500,0,0,129,371,0,402,69,29,0,0,0,500,0
h10,4157312116037548159,p3,0,0,500,0,0,88,412,0,374,92,34,0,0,0,500,0
h10,4177140041642262334,p1,0,2,498,0,13,280,207,0,366,78,56,0,0,0,500,0
h10,4177140041642262334,p2,0,0,500,0,0,112,388,0,376,87,37,0,0,0,500,0
h10,4177140041642262334,p3,0,0,500,0,0,40,460,0,366,103,31,0,0,0,500,0
h10,4188532059663769285,p1,0,1,499,0,13,291,196,0,347,97,56,0,0,0,500,0
h10,4188532059663769285,p2,0,0,500,0,0,120,380,0,394,78,28,0,0,0,500,0
h10,4188532059663769285,p3,0,0,500,0,0,104,396,0,386,93,21,0,0,0,500,0
h10,4194406875143932514,p1,0,0,500,0,14,230,256,0,362,90,48,0,0,0,500,0
h10,4194406875143932514,p2,0,0,500,0,0,82,418,0,385,74,41,0,0,0,500,0
h10,4194406875143932514,p3,0,0,500,0,0,43,457,0,403,72,25,0,0,0,500,0
h10,4195727619608596429,p1,0,0,500,0,14,229,257,0,376,74,50,0,0,0,500,0
h10,4195727619608596429,p2,0,0,500,0,0,70,430,0,332,120,48,0,0,0,500,0
h10,4195727619608596429,p3,0,0,500,0,0,49,451,0,369,108,23,0,0,0,500,0
h10,42166289132561572,p1,0,0,500,0,18,302,180,0,386,65,49,0,0,0,500,0
h10,42166289132561572,p2,0,0,500,0,0,129,371,0,346,127,27,0,0,0,500,0
h10,42166289132561572,p3,0,0,500,0,0,64,436,0,364,113,23,0,0,0,500,0
h10,4244901996051818562,p1,0,0,500,0,11,277,212,0,373,73,54,0,0,0,500,0
h10,4244901996051818562,p2,0,0,500,0,0,126,374,0,385,74,41,0,0,0,500,0
h10,4244901996051818562,p3,0,0,500,0,0,60,440,0,355,107,38,0,0,0,500,0
h10,4278457999579394267,p1,0,0,500,0,14,235,251,0,364,83,53,0,0,0,500,0
h10,4278457999579394267,p2,0,0,500,0,0,66,434,0,326,143,31,0,0,0,500,0
h10,4278457999579394267,p3,0,0,500,0,0,59,441,0,285,180,35,0,0,0,500,0
h10,433204020074094804,p1,0,0,500,0,11,261,228,0,378,70,52,0,0,0,500,0
h10,433204020074094804,p2,0,0,500,0,0,114,386,0,386,72,42,0,0,0,500,0
h10,433204020074094804,p3,0,0,500,0,0,73,427,0,320,153,27,0,0,0,500,0
h10,4345349737809629597,p1,0,2,498,0,17,276,207,0,364,80,56,0,0,0,500,0
h10,4345349737809629597,p2,0,0,500,0,0,109,391,0,327,123,50,0,0,0,500,0
h10,4345349737809629597,p3,0,0,500,0,0,65,435,0,279,182,39,0,0,0,500,0
h10,4361793046382718442,p1,0,1,499,0,11,236,253,0,349,76,75,0,0,0,500,0
h10,4361793046382718442,p2,0,0,500,0,0,67,433,0,322,129,49,0,0,0,500,0
h10,4361793046382718442,p3,0,0,500,0,0,48,452,0,307,155,38,0,0,0,500,0
h10,4365375339386103969,p1,0,3,497,0,14,264,222,0,365,78,57,0,0,0,500,0
h10,4365375339386103969,p2,0,0,500,0,0,75,425,0,385,73,42,0,0,0,500,0
h10,4365375339386103969,p3,0,0,500,0,0,62,438,0,366,108,26,0,0,0,500,0
h10,4399065134072947773,p1,0,0,500,0,14,273,213,0,373,67,60,0,0,0,500,0
h10,4399065134072947773,p2,0,0,500,0,0,77,423,0,357,101,42,0,0,0,500,0
h10,4399065134072947773,p3,0,0,500,0,0,40,460,0,343,121,36,0,0,0,500,0
h10,4423263171116527435,p1,0,1,499,0,22,278,200,0,370,69,61,0,0,0,500,0
h10,4423263171116527435,p2,0,0,500,0,0,97,403,0,384,73,43,0,0,0,500,0
h10,4423263171116527435,p3,0,0,500,0,0,58,442,0,371,89,40,0,0,0,500,0
h10,4438783225372010719,p1,0,0,500,0,16,279,205,0,374,63,63,0,0,0,500,0
h10,4438783225372010719,p2,0,0,500,0,0,120,380,0,351,111,38,0,0,0,500,0
h10,4438783225372010719,p3,0,0,500,0,0,57,443,0,376,97,27,0,0,0,500,0
h10,4443744613238794199,p1,0,0,500,0,15,273,212,0,386,69,45,0,0,0,500,0
h10,4443744613238794199,p2,0,0,500,0,0,99,401,0,362,98,40,0,0,0,500,0
h10,4443744613238794199,p3,0,0,500,0,0,65,435,0,355,117,28,0,0,0,500,0
h10,4473068787800223782,p1,0,2,498,0,15,317,168,0,380,59,61,0,0,0,500,0
h10,4473068787800223782,p2,0,0,500,0,0,145,355,0,322,153,25,0,0,0,500,0
h10,4473068787800223782,p3,0,0,500,0,0,68,432,0,359,102,39,0,0,0,500,0
h10,4476948680415221754,p1,0,2,498,0,8,295,197,0,369,76,55,0,0,0,500,0
h10,4476948680415221754,p2,0,0,500,0,0,130,370,0,302,159,39,0,0,0,500,0
h10,4476948680415221754,p3,0,0,500,0,0,69,431,0,357,110,33,0,0,0,500,0
h10,448319367688946302,p1,0,0,500,0,14,242,244,0,373,64,63,0,0,0,500,0
h10,448319367688946302,p2,0,0,500,0,0,65,435,0,327,115,58,0,0,0,500,0
h10,448319367688946302,p3,0,0,500,0,0,40,460,0,303,159,38,0,0,0,500,0
h10,4494227658266820746,p1,0,0,500,0,22,217,261,0,371,62,67,0,0,0,500,0
h10,4494227658266820746,p2,0,0,500,0,0,81,419,0,375,80,45,0,0,0,500,0
h10,4494227658266820746,p3,0,0,500,0,0,36,464,0,340,121,39,0,0,0,500,0
h10,4498646663778846355,p1,0,0,500,0,19,263,218,0,379,77,44,0,0,0,500,0
h10,4498646663778846355,p2,0,0,500,0,0,74,426,0,344,112,44,0,0,0,500,0
h10,4498646663778846355,p3,0,0,500,0,0,39,461,0,360,104,36,0,0,0,500,0
h10,450063676179171794,p1,0,1,499,0,12,267,221,0,370,81,49,0,0,0,500,0
h10,450063676179171794,p2,0,0,500,0,0,131,369,0,404,73,23,0,0,0,500,0
h10,450063676179171794,p3,0,0,500,0,0,85,415,0,300,164,36,0,0,0,500,0
h10,4514687463963706410,p1,0,6,494,0,17,302,181,0,378,79,43,0,0,0,500,0
h10,4514687463963706410,p2,0,0,500,0,0,133,367,0,386,86,28,0,0,0,500,0
h10,4514687463963706410,p3,0,0,500,0,0,91,409,0,379,88,33,0,0,0,500,0
h10,4553298222200008364,p1,0,0,500,0,13,292,195,0,375,70,55,0,0,0,500,0
h10,4553298222200008364,p2,0,0,500,0,0,107,393,0,384,71,45,0,0,0,500,0
h10,4553298222200008364,p3,0,0,500,0,0,74,426,0,357,97,46,0,0,0,500,0
h10,4574202581484452387,p1,0,3,497,0,11,313,176,0,374,86,40,0,0,0,500,0
h10,4574202581484452387,p2,0,0,500,0,0,158,342,0,371,104,25,0,0,0,500,0
h10,4574202581484452387,p3,0,0,500,0,0,73,427,0,336,134,30,0,0,0,500,0
h10,4594924353409803531,p1,0,0,500,0,19,257,224,0,378,79,43,0,0,0,500,0
h10,4594924353409803531,p2,0,0,500,0,0,105,395,0,340,109,51,0,0,0,500,0
h10,4594924353409803531,p3,0,0,500,0,0,40,460,0,322,133,45,0,0,0,500,0
h10,4615420545380417451,p1,0,0,500,0,22,243,235,0,362,76,62,0,0,0,500,0
h10,4615420545380417451,p2,0,0,500,0,0,85,415,0,389,70,41,0,0,0,500,0
h10,4615420545380417451,p3,0,0,500,0,0,44,456,0,342,125,33,0,0,0,500,0
h10,4619991974135121451,p1,0,0,500,0,8,237,255,0,364,72,64,0,0,0,500,0
h10,4619991974135121451,p2,0,0,500,0,0,78,422,0,377,75,48,0,0,0,500,0
h10,4619991974135121451,p3,0,0,500,0,0,34,466,0,361,91,48,0,0,0,500,0
h10,4620390927830805090,p1,0,2,498,0,10,309,181,0,360,99,41,0,0,0,500,0
h10,4620390927830805090,p2,0,0,500,0,0,143,357,0,337,132,31,0,0,0,500,0
h10,4620390927830805090,p3,0,0,500,0,0,74,426,0,311,163,26,0,0,0,500,0
h10,4659460054176917637,p1,0,1,499,0,15,324,161,0,375,89,36,0,0,0,500,0
h10,4659460054176917637,p2,0,0,500,0,0,140,360,0,380,91,29,0,0,0,500,0
h10,4659460054176917637,p3,0,0,500,0,0,94,406,0,289,172,39,0,0,0,500,0
h10,4686093148506042527,p1,0,2,498,0,17,294,189,0,372,81,47,0,0,0,500,0
h10,4686093148506042527,p2,0,0,500,0,0,158,342,0,368,98,34,0,0,0,500,0
h10,4686093148506042527,p3,0,0,500,0,0,108,392,0,310,145,45,0,0,0,500,0
h10,470364510336656344,p1,0,2,498,0,12,266,222,0,368,92,40,0,0,0,500,0
h10,470364510336656344,p2,0,0,500,0,0,126,374,0,342,104,54,0,0,0,500,0
h10,470364510336656344,p3,0,0,500,0,0,74,426,0,384,60,56,0,0,0,500,0
h10,4710513113243944819,p1,0,1,499,0,13,294,193,0,378,79,43,0,0,0,500,0
h10,4710513113243944819,p2,0,0,500,0,0,124,376,0,342,122,36,0,0,0,500,0
h10,4710513113243944819,p3,0,0,500,0,0,63,437,0,372,94,34,0,0,0,500,0
h10,4730877321784219845,p1,0,0,500,0,14,265,221,0,381,60,59,0,0,0,500,0
h10,4730877321784219845,p2,0,0,500,0,0,83,417,0,392,71,37,0,0,0,500,0
h10,4730877321784219845,p3,0,0,500,0,1,42,457,0,317,148,35,0,0,0,500,0
h10,474035048815352913,p1,0,4,496,0,15,304,181,0,372,86,42,0,0,0,500,0
h10,474035048815352913,p2,0,0,500,0,0,128,372,0,340,119,41,0,0,0,500,0
h10,474035048815352913,p3,0,0,500,0,0,77,423,0,377,90,33,0,0,0,500,0
h10,4756977248518332605,p1,0,0,500,0,10,286,204,0,349,86,65,0,0,0,500,0
h10,4756977248518332605,p2,0,0,500,0,0,119,381,0,320,129,51,0,0,0,500,0
h10,4756977248518332605,p3,0,0,500,0,0,80,420,0,347,98,55,0,0,0,500,0
h10,4762515350250062894,p1,0,0,500,0,18,264,218,0,382,80,38,0,0,0,500,0
h10,4762515350250062894,p2,0,0,500,0,0,143,357,0,369,91,40,0,0,0,500,0
h10,4762515350250062894,p3,0,0,500,0,0,73,427,0,377,93,30,0,0,0,500,0
h10,4795502238501318052,p1,0,0,500,0,13,274,213,0,392,61,47,0,0,0,500,0
h10,4795502238501318052,p2,0,0,500,0,0,132,368,0,363,102,35,0,0,0,500,0
h10,4795502238501318052,p3,0,0,500,0,0,67,433,0,336,131,33,0,0,0,500,0
h10,4795977977712072574,p1,0,0,500,0,16,291,193,0,351,80,69,0,0,0,500,0
h10,4795977977712072574,p2,0,0,500,0,0,121,379,0,382,84,34,0,0,0,500,0
h10,4795977977712072574,p3,0,0,500,0,0,93,407,0,335,132,33,0,0,0,500,0
h10,4797634794137905999,p1,0,0,500,0,9,254,237,0,376,61,63,0,0,0,500,0
h10,4797634794137905999,p2,0,0,500,0,0,128,372,0,367,99,34,0,0,0,500,0
h10,4797634794137905999,p3,0,0,500,0,0,87,413,0,360,106,34,0,0,0,500,0
h10,4830906885164551185,p1,0,1,499,0,10,240,250,0,352,82,66,0,0,0,500,0
h10,4830906885164551185,p2,0,0,500,0,0,78,422,0,375,87,38,0,0,0,500,0
h10,4830906885164551185,p3,0,0,500,0,0,35,465,0,363,72,65,0,0,0,500,0
h10,4845795528335143196,p1,0,1,499,0,7,319,174,0,361,65,74,0,0,0,500,0
h10,4845795528335143196,p2,0,0,500,0,0,140,360,0,383,79,38,0,0,0,500,0
h10,4845795528335143196,p3,0,0,500,0,0,85,415,0,370,104,26,0,0,0,500,0
h10,4849410443457070360,p1,0,0,500,0,11,261,228,0,360,87,53,0,0,0,500,0
h10,4849410443457070360,p2,0,0,500,0,0,82,418,0,370,77,53,0,0,0,500,0
h10,4849410443457070360,p3,0,0,500,0,0,43,457,0,386,85,29,0,0,0,500,0
h10,4850558830048620362,p1,0,0,500,0,10,232,258,0,388,64,48,0,0,0,500,0
h10,4850558830048620362,p2,0,0,500,0,0,76,424,0,350,115,35,0,0,0,500,0
h10,4850558830048620362,p3,0,0,500,0,0,34,466,0,346,122,32,0,0,0,500,0
h10,4852282232302163742,p1,0,0,500,0,15,275,210,0,367,78,55,0,0,0,500,0
h10,4852282232302163742,p2,0,0,500,0,0,137,363,0,363,98,39,0,0,0,500,0
h10,4852282232302163742,p3,0,0,500,0,0,75,425,0,378,83,39,0,0,0,500,0
h10,4868924792313273115,p1,0,0,500,0,11,282,207,0,368,72,60,0,0,0,500,0
h10,4868924792313273115,p2,0,0,500,0,0,86,414,0,347,117,36,0,0,0,500,0
h10,4868924792313273115,p3,0,0,500,0,0,71,429,0,331,132,37,0,0,0,500,0
h10,487199993161505439,p1,0,1,499,0,12,259,229,0,373,73,54,0,0,0,500,0
h10,487199993161505439,p2,0,0,500,0,0,77,423,0,394,70,36,0,0,0,500,0
h10,487199993161505439,p3,0,0,500,0,0,65,435,0,380,85,35,0,0,0,500,0
h10,4918888134740033738,p1,0,2,498,0,14,244,242,0,365,41,94,0,0,0,500,0
h10,4918888134740033738,p2,0,0,500,0,0,92,408,0,377,39,84,0,0,0,500,0
h10,4918888134740033738,p3,0,0,500,0,0,56,444,0,373,34,93,0,0,0,500,0
h10,4927006382653365011,p1,0,0,500,0,18,282,200,0,360,75,65,0,0,0,500,0
h10,4927006382653365011,p2,0,0,500,0,0,119,381,0,362,98,40,0,0,0,500,0
h10,4927006382653365011,p3,0,0,500,0,0,55,445,0,320,146,34,0,0,0,500,0
h10,4955140481114490279,p1,0,0,500,0,8,287,205,0,374,87,39,0,0,0,500,0
h10,4955140481114490279,p2,0,0,500,0,0,83,417,0,376,90,34,0,0,0,500,0
h10,4955140481114490279,p3,0,0,500,0,0,58,442,0,345,99,56,0,0,0,500,0
h10,5000120933718423305,p1,0,3,497,0,10,281,209,0,360,57,83,0,0,0,500,0
h10,5000120933718423305,p2,0,0,500,0,0,117,383,0,283,70,147,0,0,0,500,0
h10,5000120933718423305,p3,0,0,500,0,0,62,438,0,343,78,79,0,0,0,500,0
h10,5016169799560615181,p1,0,0,500,0,16,249,235,0,375,66,59,0,0,0,500,0
h10,5016169799560615181,p2,0,0,500,0,0,75,425,0,309,155,36,0,0,0,500,0
h10,5016169799560615181,p3,0,0,500,0,0,38,462,0,336,122,42,0,0,0,500,0
h10,5017315413834082190,p1,0,0,500,0,15,234,251,0,384,58,58,0,0,0,500,0
h10,5017315413834082190,p2,0,0,500,0,0,86,414,0,355,101,44,0,0,0,500,0
h10,5017315413834082190,p3,0,0,500,0,0,41,459,0,291,159,50,0,0,0,500,0
h10,5056379344872519593,p1,0,2,498,0,11,287,202,0,368,75,57,0,0,0,500,0
h10,5056379344872519593,p2,0,0,500,0,0,122,378,0,374,98,28,0,0,0,500,0
h10,5056379344872519593,p3,0,0,500,0,0,84,416,0,372,99,29,0,0,0,500,0
h10,5076677696586693625,p1,0,0,500,0,14,246,240,0,384,73,43,0,0,0,500,0
h10,5076677696586693625,p2,0,0,500,0,0,62,438,0,379,91,30,0,0,0,500,0
h10,5076677696586693625,p3,0,0,500,0,0,38,462,0,293,174,33,0,0,0,500,0
h10,5121883498430826956,p1,0,3,497,0,19,263,218,0,380,47,73,0,0,0,500,0
h10,5121883498430826956,p2,0,0,500,0,1,86,413,0,385,84,31,0,0,0,500,0
h10,5121883498430826956,p3,0,0,500,0,0,42,458,0,377,38,85,0,0,0,500,0
h10,512911821176251127,p1,0,0,500,0,9,252,239,0,374,63,63,0,0,0,500,0
h10,512911821176251127,p2,0,0,500,0,0,90,410,0,318,148,34,0,0,0,500,0
h10,512911821176251127,p3,0,0,500,0,0,57,443,0,340,122,38,0,0,0,500,0
h10,5134361700411916887,p1,0,0,500,0,15,279,206,0,376,74,50,0,0,0,500,0
h10,5134361700411916887,p2,0,0,500,0,0,87,413,0,353,113,34,0,0,0,500,0
h10,5134361700411916887,p3,0,0,500,0,0,47,453,0,279,190,31,0,0,0,500,0
h10,5147792078566193376,p1,0,2,498,0,17,311,172,0,374,70,56,0,0,0,500,0
h10,5147792078566193376,p2,0,0,500,0,0,127,373,0,357,113,30,0,0,0,500,0
h10,5147792078566193376,p3,0,0,500,0,0,90,410,0,308,163,29,0,0,0,500,0
h10,5165950171889090812,p1,0,0,500,0,18,269,213,0,377,60,63,0,0,0,500,0
h10,5165950171889090812,p2,0,0,500,0,0,140,360,0,343,102,55,0,0,0,500,0
h10,5165950171889090812,p3,0,0,500,0,0,53,447,0,371,57,72,0,0,0,500,0
h10,5248723138258037889,p1,0,0,500,0,12,288,200,0,377,73,50,0,0,0,500,0
h10,5248723138258037889,p2,0,0,500,0,0,122,378,0,368,102,30,0,0,0,500,0
h10,5248723138258037889,p3,0,0,500,0,0,79,421,0,381,85,34,0,0,0,500,0
h10,5258030842608414135,p1,0,0,500,0,18,286,196,0,367,68,65,0,0,0,500,0
h10,5258030842608414135,p2,0,0,500,0,0,116,384,0,388,80,32,0,0,0,500,0
h10,5258030842608414135,p3,0,0,500,0,0,63,437,0,367,104,29,0,0,0,500,0
h10,5263677576522977279,p1,0,1,499,0,14,295,191,0,361,84,55,0,0,0,500,0
h10,5263677576522977279,p2,0,1,499,0,0,125,375,0,314,154,32,0,0,0,500,0
h10,5263677576522977279,p3,0,0,500,0,0,65,435,0,314,154,32,0,0,0,500,0
h10,5265828099727968869,p1,0,0,500,0,10,235,255,0,370,62,68,0,0,0,500,0
h10,5265828099727968869,p2,0,0,500,0,0,42,458,0,393,63,44,0,0,0,500,0
h10,5265828099727968869,p3,0,0,500,0,0,41,459,0,344,117,39,0,0,0,500,0
h10,5274109265370950004,p1,0,1,499,0,14,271,215,0,388,73,39,0,0,0,500,0
h10,5274109265370950004,p2,0,0,500,0,0,106,394,0,263,192,45,0,0,0,500,0
h10,5274109265370950004,p3,0,0,500,0,0,36,464,0,380,90,30,0,0,0,500,0
h10,5297164339263925889,p1,0,0,500,0,22,244,234,0,377,70,53,0,0,0,500,0
h10,5297164339263925889,p2,0,0,500,0,0,79,421,0,353,102,45,0,0,0,500,0
h10,5297164339263925889,p3,0,0,500,0,0,57,443,0,383,90,27,0,0,0,500,0
h10,5331927497105869940,p1,0,0,500,0,15,280,205,0,358,99,43,0,0,0,500,0
h10,5331927497105869940,p2,0,0,500,0,0,88,412,0,374,90,36,0,0,0,500,0
h10,5331927497105869940,p3,0,0,500,0,0,57,443,0,347,122,31,0,0,0,500,0
h10,5339386763701380224,p1,0,1,499,0,13,244,243,0,375,68,57,0,0,0,500,0
h10,5339386763701380224,p2,0,0,500,0,0,81,419,0,349,81,70,0,0,0,500,0
h10,5339386763701380224,p3,0,0,500,0,0,33,467,0,380,69,51,0,0,0,500,0
h10,5342040010608070842,p1,0,1,499,0,15,264,221,0,369,84,47,0,0,0,500,0
h10,5342040010608070842,p2,0,0,500,0,0,104,396,0,366,100,34,0,0,0,500,0
h10,5342040010608070842,p3,0,0,500,0,0,56,444,0,332,149,19,0,0,0,500,0
h10,5343512657107917358,p1,0,0,500,0,22,226,252,0,384,58,58,0,0,0,500,0
h10,5343512657107917358,p2,0,0,500,0,0,75,425,0,373,78,49,0,0,0,500,0
h10,5343512657107917358,p3,0,0,500,0,0,53,447,0,372,83,45,0,0,0,500,0
h10,5362953680254159070,p1,0,0,500,0,16,251,233,0,380,73,47,0,0,0,500,0
h10,5362953680254159070,p2,0,0,500,0,0,109,391,0,329,129,42,0,0,0,500,0
h10,5362953680254159070,p3,0,0,500,0,0,39,461,0,323,143,34,0,0,0,500,0
h10,5374254783209721048,p1,0,0,500,0,18,271,211,0,374,73,53,0,0,0,500,0
h10,5374254783209721048,p2,0,0,500,0,0,98,402,0,379,77,44,0,0,0,500,0
h10,5374254783209721048,p3,0,0,500,0,0,57,443,0,351,114,35,0,0,0,500,0
h10,5414085648090891360,p1,0,0,500,0,11,295,194,0,383,75,42,0,0,0,500,0
h10,5414085648090891360,p2,0,0,500,0,0,102,398,0,380,79,41,0,0,0,500,0
h10,5414085648090891360,p3,0,0,500,0,0,59,441,0,335,138,27,0,0,0,500,0
h10,5421833462022767528,p1,0,2,498,0,12,326,162,0,389,63,48,0,0,0,500,0
h10,5421833462022767528,p2,0,0,500,0,0,149,351,0,353,120,27,0,0,0,500,0
h10,5421833462022767528,p3,0,0,500,0,0,79,421,0,357,112,31,0,0,0,500,0
h10,5458485898700185052,p1,0,0,500,0,16,252,232,0,370,82,48,0,0,0,500,0
h10,5458485898700185052,p2,0,0,500,0,0,98,402,0,343,117,40,0,0,0,500,0
h10,5458485898700185052,p3,0,0,500,0,0,38,462,0,334,126,40,0,0,0,500,0
h10,5463794420916038582,p1,0,1,499,0,15,267,218,0,364,85,51,0,0,0,500,0
h10,5463794420916038582,p2,0,0,500,0,0,115,385,0,318,140,42,0,0,0,500,0
h10,5463794420916038582,p3,0,0,500,0,0,61,439,0,323,149,28,0,0,0,500,0
h10,5470871204689864801,p1,0,0,500,0,12,200,288,0,388,57,55,0,0,0,500,0
h10,5470871204689864801,p2,0,0,500,0,0,32,468,0,360,83,57,0,0,0,500,0
h10,5470871204689864801,p3,0,0,500,0,0,9,491,0,370,65,65,0,0,0,500,0
h10,5506175811139030266,p1,0,1,499,0,14,262,224,0,386,71,43,0,0,0,500,0
h10,5506175811139030266,p2,0,0,500,0,0,63,437,0,342,115,43,0,0,0,500,0
h10,5506175811139030266,p3,0,0,500,0,0,38,462,0,356,110,34,0,0,0,500,0
h10,5521960898859274935,p1,0,2,498,0,16,286,198,0,377,77,46,0,0,0,500,0
h10,5521960898859274935,p2,0,0,500,0,0,134,366,0,378,97,25,0,0,0,500,0
h10,5521960898859274935,p3,0,0,500,0,0,88,412,0,377,96,27,0,0,0,500,0
h10,5537204068693706449,p1,0,0,500,0,13,270,217,0,358,88,54,0,0,0,500,0
h10,5537204068693706449,p2,0,0,500,0,0,108,392,0,337,123,40,0,0,0,500,0
h10,5537204068693706449,p3,0,0,500,0,1,52,447,0,368,88,44,0,0,0,500,0
h10,5554294917168311578,p1,0,2,498,0,6,286,208,0,364,105,31,0,0,0,500,0
h10,5554294917168311578,p2,0,0,500,0,0,124,376,0,369,108,23,0,0,0,500,0
h10,5554294917168311578,p3,0,0,500,0,0,58,442,0,333,142,25,0,0,0,500,0
h10,5562803913828242684,p1,0,0,500,0,14,267,219,0,385,75,40,0,0,0,500,0
h10,5562803913828242684,p2,0,0,500,0,0,85,415,0,352,94,54,0,0,0,500,0
h10,5562803913828242684,p3,0,0,500,0,0,54,446,0,364,93,43,0,0,0,500,0
h10,5575146831837021422,p1,0,0,500,0,18,262,220,0,368,69,63,0,0,0,500,0
h10,5575146831837021422,p2,0,0,500,0,0,98,402,0,348,113,39,0,0,0,500,0
h10,5575146831837021422,p3,0,0,500,0,0,59,441,0,340,112,48,0,0,0,500,0
h10,5600440511139099678,p1,0,1,499,0,19,247,234,0,365,90,45,0,0,0,500,0
h10,5600440511139099678,p2,0,0,500,0,0,83,417,0,362,85,53,0,0,0,500,0
h10,5600440511139099678,p3,0,0,500,0,0,63,437,0,369,91,40,0,0,0,500,0
h10,5605318612676977748,p1,0,1,499,0,12,265,223,0,362,70,68,0,0,0,500,0
h10,5605318612676977748,p2,0,0,500,0,0,118,382,0,361,106,33,0,0,0,500,0
h10,5605318612676977748,p3,0,0,500,0,0,55,445,0,322,143,35,0,0,0,500,0
h10,5626192711407275230,p1,0,0,500,0,20,295,185,0,400,65,35,0,0,0,500,0
h10,5626192711407275230,p2,0,0,500,0,0,102,398,0,374,88,38,0,0,0,500,0
h10,5626192711407275230,p3,0,0,500,0,0,46,454,0,379,83,38,0,0,0,500,0
h10,5644757578152911222,p1,0,0,500,0,19,236,245,0,356,85,59,0,0,0,500,0
h10,5644757578152911222,p2,0,0,500,0,0,74,426,0,376,89,35,0,0,0,500,0
h10,5644757578152911222,p3,0,0,500,0,0,44,456,0,366,83,51,0,0,0,500,0
h10,5656736143569408736,p1,0,2,498,0,11,296,193,0,372,75,53,0,0,0,500,0
h10,5656736143569408736,p2,0,0,500,0,0,128,372,0,374,83,43,0,0,0,500,0
h10,5656736143569408736,p3,0,0,500,0,0,55,445,0,360,100,40,0,0,0,500,0
h10,5718400152233850204,p1,0,1,499,0,20,292,188,0,365,81,54,0,0,0,500,0
h10,5718400152233850204,p2,0,0,500,0,0,98,402,0,391,75,34,0,0,0,500,0
h10,5718400152233850204,p3,0,0,500,0,0,86,414,0,312,143,45,0,0,0,500,0
h10,5723224187625833097,p1,0,3,497,0,23,307,170,0,376,83,41,0,0,0,500,0
h10,5723224187625833097,p2,0,0,500,0,0,138,362,0,327,144,29,0,0,0,500,0
h10,5723224187625833097,p3,0,0,500,0,0,85,415,0,382,100,18,0,0,0,500,0
h10,5727766127715878701,p1,0,1,499,0,16,257,227,0,375,62,63,0,0,0,500,0
h10,5727766127715878701,p2,0,0,500,0,0,99,401,0,398,83,19,0,0,0,500,0
h10,5727766127715878701,p3,0,0,500,0,0,55,445,0,402,61,37,0,0,0,500,0
h10,5733218310564656796,p1,0,1,499,0,9,251,240,0,356,76,68,0,0,0,500,0
h10,5733218310564656796,p2,0,0,500,0,0,88,412,0,358,104,38,0,0,0,500,0
h10,5733218310564656796,p3,0,0,500,0,0,73,427,0,360,93,47,0,0,0,500,0
h10,5771069738746243712,p1,0,1,499,0,8,254,238,0,341,105,54,0,0,0,500,0
h10,5771069738746243712,p2,0,0,500,0,0,59,441,0,400,73,27,0,0,0,500,0
h10,5771069738746243712,p3,0,0,500,0,0,55,445,0,384,92,24,0,0,0,500,0
h10,5816005353171047795,p1,0,1,499,0,19,260,221,0,393,67,40,0,0,0,500,0
h10,5816005353171047795,p2,0,0,500,0,0,73,427,0,378,81,41,0,0,0,500,0
h10,5816005353171047795,p3,0,0,500,0,0,52,448,0,374,94,32,0,0,0,500,0
h10,5827221298626431803,p1,0,0,500,0,14,194,292,0,358,83,59,0,0,0,500,0
h10,5827221298626431803,p2,0,0,500,0,0,77,423,0,367,104,29,0,0,0,500,0
h10,5827221298626431803,p3,0,0,500,0,0,34,466,0,376,95,29,0,0,0,500,0
h10,5838201929844935134,p1,0,0,500,0,13,283,204,0,369,87,44,0,0,0,500,0
h10,5838201929844935134,p2,0,0,500,0,0,105,395,0,335,129,36,0,0,0,500,0
