hXX,replicate,pop,A_0,A_1,A_2,A_nan,B_0,B_1,B_2,B_nan,C_0,C_1,C_2,C_nan,NONE_0,NONE_1,NONE_2,NONE_nan
h15,290686619090390620,p1,0,0,500,0,14,33,453,0,366,12,122,0,0,0,500,0
h15,290686619090390620,p2,0,0,500,0,0,0,500,0,388,19,93,0,0,0,500,0
h15,290686619090390620,p3,0,0,500,0,0,0,500,0,380,22,98,0,0,0,500,0
h15,2908185655741705158,p1,0,0,500,0,16,55,429,0,380,25,95,0,0,0,500,0
h15,2908185655741705158,p2,0,0,500,0,0,0,500,0,391,44,65,0,0,0,500,0
h15,2908185655741705158,p3,0,0,500,0,0,0,500,0,336,79,85,0,0,0,500,0
h15,2928617076118517724,p1,0,0,500,0,21,46,433,0,373,37,90,0,0,0,500,0
h15,2928617076118517724,p2,0,0,500,0,0,3,497,0,365,52,83,0,0,0,500,0
h15,2928617076118517724,p3,0,0,500,0,0,0,500,0,367,61,72,0,0,0,500,0
h15,2960987145517736456,p1,0,0,500,0,22,53,425,0,370,11,119,0,0,0,500,0
h15,2960987145517736456,p2,0,0,500,0,0,2,498,0,371,46,83,0,0,0,500,0
h15,2960987145517736456,p3,0,0,500,0,0,0,500,0,331,18,151,0,0,0,500,0
h15,2964755776393380304,p1,0,0,500,0,22,49,429,0,363,26,111,0,0,0,500,0
h15,2964755776393380304,p2,0,0,500,0,0,0,500,0,364,39,97,0,0,0,500,0
h15,2964755776393380304,p3,0,0,500,0,0,0,500,0,359,18,123,0,0,0,500,0
h15,2964850906719704677,p1,0,0,500,0,17,57,426,0,384,14,102,0,0,0,500,0
h15,2964850906719704677,p2,0,0,500,0,0,0,500,0,377,13,110,0,0,0,500,0
h15,2964850906719704677,p3,0,0,500,0,0,0,500,0,309,6,185,0,0,0,500,0
h15,3016438816056710144,p1,0,0,500,0,11,51,438,0,360,12,128,0,0,0,500,0
h15,3016438816056710144,p2,0,0,500,0,0,1,499,0,349,6,145,0,0,0,500,0
h15,3016438816056710144,p3,0,0,500,0,0,0,500,0,369,15,116,0,0,0,500,0
h15,3035241902047202635,p1,0,0,500,0,17,53,430,0,361,32,107,0,0,0,500,0
h15,3035241902047202635,p2,0,0,500,0,0,1,499,0,382,52,66,0,0,0,500,0
h15,3035241902047202635,p3,0,0,500,0,0,0,500,0,351,63,86,0,0,0,500,0
h15,3043293454152467714,p1,0,0,500,0,11,50,439,0,372,8,120,0,0,0,500,0
h15,3043293454152467714,p2,0,0,500,0,0,2,498,0,367,3,130,0,0,0,500,0
h15,3043293454152467714,p3,0,0,500,0,0,0,500,0,274,9,217,0,0,0,500,0
h15,3078297941584403420,p1,0,0,500,0,15,45,440,0,372,14,114,0,0,0,500,0
h15,3078297941584403420,p2,0,0,500,0,0,0,500,0,362,8,130,0,0,0,500,0
h15,3078297941584403420,p3,0,0,500,0,0,0,500,0,344,11,145,0,0,0,500,0
h15,3090648770512903875,p1,0,0,500,0,17,46,437,0,363,19,118,0,0,0,500,0
h15,3090648770512903875,p2,0,0,500,0,0,2,498,0,354,38,108,0,0,0,500,0
h15,3090648770512903875,p3,0,0,500,0,0,0,500,0,371,19,110,0,0,0,500,0
h15,3099974262583652182,p1,0,0,500,0,14,58,428,0,388,9,103,0,0,0,500,0
h15,3099974262583652182,p2,0,0,500,0,0,1,499,0,319,11,170,0,0,0,500,0
h15,3099974262583652182,p3,0,0,500,0,0,0,500,0,389,7,104,0,0,0,500,0
h15,310724024484865085,p1,0,0,500,0,17,47,436,0,347,7,146,0,0,0,500,0
h15,310724024484865085,p2,0,0,500,0,0,2,498,0,365,10,125,0,0,0,500,0
h15,310724024484865085,p3,0,0,500,0,0,1,499,0,359,9,132,0,0,0,500,0
h15,3130738727347636717,p1,0,0,500,0,14,48,438,0,376,5,119,0,0,0,500,0
h15,3130738727347636717,p2,0,0,500,0,0,0,500,0,315,7,178,0,0,0,500,0
h15,3130738727347636717,p3,0,0,500,0,0,0,500,0,375,3,122,0,0,0,500,0
h15,3163037160838944437,p1,0,0,500,0,22,48,430,0,371,26,103,0,0,0,500,0
h15,3163037160838944437,p2,0,0,500,0,0,1,499,0,368,66,66,0,0,0,500,0
h15,3163037160838944437,p3,0,0,500,0,0,0,500,0,337,54,109,0,0,0,500,0
h15,3184397707861920724,p1,0,0,500,0,9,42,449,0,372,40,88,0,0,0,500,0
h15,3184397707861920724,p2,0,0,500,0,0,0,500,0,385,16,99,0,0,0,500,0
h15,3184397707861920724,p3,0,0,500,0,0,0,500,0,359,64,77,0,0,0,500,0
h15,3185558667242114064,p1,0,0,500,0,14,58,428,0,366,11,123,0,0,0,500,0
h15,3185558667242114064,p2,0,0,500,0,0,2,498,0,354,12,134,0,0,0,500,0
h15,3185558667242114064,p3,0,0,500,0,0,0,500,0,361,8,131,0,0,0,500,0
h15,3185828032393094515,p1,0,0,500,0,18,43,439,0,366,24,110,0,0,0,500,0
h15,3185828032393094515,p2,0,0,500,0,0,1,499,0,374,61,65,0,0,0,500,0
h15,3185828032393094515,p3,0,0,500,0,0,0,500,0,365,54,81,0,0,0,500,0
h15,3210465511460890309,p1,0,0,500,0,26,31,443,0,379,6,115,0,0,0,500,0
h15,3210465511460890309,p2,0,0,500,0,0,0,500,0,345,8,147,0,0,0,500,0
h15,3210465511460890309,p3,0,0,500,0,0,0,500,0,319,38,143,0,0,0,500,0
h15,3210593662589872418,p1,0,0,500,0,17,46,437,0,376,27,97,0,0,0,500,0
h15,3210593662589872418,p2,0,0,500,0,0,0,500,0,343,11,146,0,0,0,500,0
h15,3210593662589872418,p3,0,0,500,0,0,1,499,0,341,9,150,0,0,0,500,0
h15,3229084381084250086,p1,0,0,500,0,13,53,434,0,337,16,147,0,0,0,500,0
h15,3229084381084250086,p2,0,0,500,0,0,1,499,0,380,8,112,0,0,0,500,0
h15,3229084381084250086,p3,0,0,500,0,0,0,500,0,359,5,136,0,0,0,500,0
h15,3269154127785763226,p1,0,0,500,0,17,52,431,0,380,37,83,0,0,0,500,0
h15,3269154127785763226,p2,0,0,500,0,0,1,499,0,387,47,66,0,0,0,500,0
h15,3269154127785763226,p3,0,0,500,0,0,0,500,0,364,65,71,0,0,0,500,0
h15,3273519525761798471,p1,0,0,500,0,16,35,449,0,366,9,125,0,0,0,500,0
h15,3273519525761798471,p2,0,0,500,0,2,1,497,0,393,14,93,0,0,0,500,0
h15,3273519525761798471,p3,0,0,500,0,0,0,500,0,289,8,203,0,0,0,500,0
h15,327374201998611945,p1,0,0,500,0,13,45,442,0,378,8,114,0,0,0,500,0
h15,327374201998611945,p2,0,0,500,0,0,1,499,0,362,6,132,0,0,0,500,0
h15,327374201998611945,p3,0,0,500,0,0,0,500,0,330,21,149,0,0,0,500,0
h15,3287578407771284395,p1,0,0,500,0,21,52,427,0,352,8,140,0,0,0,500,0
h15,3287578407771284395,p2,0,0,500,0,0,1,499,0,335,5,160,0,0,0,500,0
h15,3287578407771284395,p3,0,0,500,0,0,0,500,0,387,8,105,0,0,0,500,0
h15,3307057665339367362,p1,0,0,500,0,17,52,431,0,391,3,106,0,0,0,500,0
h15,3307057665339367362,p2,0,0,500,0,0,1,499,0,347,29,124,0,0,0,500,0
h15,3307057665339367362,p3,0,0,500,0,0,0,500,0,377,11,112,0,0,0,500,0
h15,3312670969703424243,p1,0,0,500,0,10,36,454,0,345,18,137,0,0,0,500,0
h15,3312670969703424243,p2,0,0,500,0,0,0,500,0,370,20,110,0,0,0,500,0
h15,3312670969703424243,p3,0,0,500,0,0,0,500,0,345,40,115,0,0,0,500,0
h15,3340500241406418966,p1,0,0,500,0,10,49,441,0,367,37,96,0,0,0,500,0
h15,3340500241406418966,p2,0,0,500,0,0,1,499,0,362,66,72,0,0,0,500,0
h15,3340500241406418966,p3,0,0,500,0,0,0,500,0,387,48,65,0,0,0,500,0
h15,3366207165799477625,p1,0,0,500,0,13,41,446,0,395,7,98,0,0,0,500,0
h15,3366207165799477625,p2,0,0,500,0,0,1,499,0,380,13,107,0,0,0,500,0
h15,3366207165799477625,p3,0,0,500,0,0,0,500,0,350,8,142,0,0,0,500,0
h15,3390192299247848860,p1,0,0,500,0,13,58,429,0,371,27,102,0,0,0,500,0
h15,3390192299247848860,p2,0,0,500,0,0,5,495,0,339,83,78,0,0,0,500,0
h15,3390192299247848860,p3,0,0,500,0,0,1,499,0,328,98,74,0,0,0,500,0
h15,3390259435413110861,p1,0,0,500,0,12,40,448,0,383,10,107,0,0,0,500,0
h15,3390259435413110861,p2,0,0,500,0,0,0,500,0,366,11,123,0,0,0,500,0
h15,3390259435413110861,p3,0,0,500,0,0,0,500,0,328,5,167,0,0,0,500,0
h15,3393781634093874376,p1,0,0,500,0,21,46,433,0,368,7,125,0,0,0,500,0
h15,3393781634093874376,p2,0,0,500,0,0,0,500,0,343,21,136,0,0,0,500,0
h15,3393781634093874376,p3,0,0,500,0,1,0,499,0,237,25,238,0,0,0,500,0
h15,3417960183250057610,p1,0,0,500,0,24,64,412,0,375,25,100,0,0,0,500,0
h15,3417960183250057610,p2,0,0,500,0,0,0,500,0,358,68,74,0,0,0,500,0
h15,3417960183250057610,p3,0,0,500,0,0,0,500,0,359,70,71,0,0,0,500,0
h15,3435960736692290857,p1,0,0,500,0,15,43,442,0,373,10,117,0,0,0,500,0
h15,3435960736692290857,p2,0,0,500,0,0,0,500,0,379,15,106,0,0,0,500,0
h15,3435960736692290857,p3,0,0,500,0,0,0,500,0,355,38,107,0,0,0,500,0
h15,3455365682701319468,p1,0,0,500,0,19,43,438,0,379,27,94,0,0,0,500,0
h15,3455365682701319468,p2,0,0,500,0,0,1,499,0,380,39,81,0,0,0,500,0
h15,3455365682701319468,p3,0,0,500,0,0,0,500,0,371,67,62,0,0,0,500,0
h15,345893178432323072,p1,0,0,500,0,23,49,428,0,383,6,111,0,0,0,500,0
h15,345893178432323072,p2,0,0,500,0,0,0,500,0,374,4,122,0,0,0,500,0
h15,345893178432323072,p3,0,0,500,0,0,0,500,0,368,11,121,0,0,0,500,0
h15,3477192275022389711,p1,0,0,500,0,5,45,450,0,367,10,123,0,0,0,500,0
h15,3477192275022389711,p2,0,0,500,0,0,0,500,0,385,21,94,0,0,0,500,0
h15,3477192275022389711,p3,0,0,500,0,0,0,500,0,288,30,182,0,0,0,500,0
h15,3479175608016784041,p1,0,0,500,0,8,50,442,0,368,36,96,0,0,0,500,0
h15,3479175608016784041,p2,0,0,500,0,0,1,499,0,365,54,81,0,0,0,500,0
h15,3479175608016784041,p3,0,0,500,0,0,0,500,0,397,31,72,0,0,0,500,0
h15,348132335556126410,p1,0,0,500,0,16,32,452,0,360,15,125,0,0,0,500,0
h15,348132335556126410,p2,0,0,500,0,0,0,500,0,365,24,111,0,0,0,500,0
h15,348132335556126410,p3,0,0,500,0,0,0,500,0,311,15,174,0,0,0,500,0
h15,3483790858614949299,p1,0,0,500,0,9,40,451,0,364,11,125,0,0,0,500,0
h15,3483790858614949299,p2,0,0,500,0,0,0,500,0,343,7,150,0,0,0,500,0
h15,3483790858614949299,p3,0,0,500,0,0,0,500,0,355,9,136,0,0,0,500,0
h15,348508022849407605,p1,0,0,500,0,10,49,441,0,353,9,138,0,0,0,500,0
h15,348508022849407605,p2,0,0,500,0,0,0,500,0,362,8,130,0,0,0,500,0
h15,348508022849407605,p3,0,0,500,0,0,0,500,0,356,27,117,0,0,0,500,0
h15,3497185378182906998,p1,0,0,500,0,16,42,442,0,372,9,119,0,0,0,500,0
h15,3497185378182906998,p2,0,0,500,0,0,1,499,0,374,11,115,0,0,0,500,0
h15,3497185378182906998,p3,0,0,500,0,0,0,500,0,374,47,79,0,0,0,500,0
h15,3555433514481028389,p1,0,0,500,0,22,45,433,0,380,12,108,0,0,0,500,0
h15,3555433514481028389,p2,0,0,500,0,0,1,499,0,331,9,160,0,0,0,500,0
h15,3555433514481028389,p3,0,0,500,0,0,0,500,0,318,3,179,0,0,0,500,0
h15,3564625325912848432,p1,0,0,500,0,14,46,440,0,372,6,122,0,0,0,500,0
h15,3564625325912848432,p2,0,0,500,0,0,1,499,0,356,64,80,0,0,0,500,0
h15,3564625325912848432,p3,0,0,500,0,0,0,500,0,363,67,70,0,0,0,500,0
h15,358318172360876650,p1,0,0,500,0,17,40,443,0,353,13,134,0,0,0,500,0
h15,358318172360876650,p2,0,0,500,0,0,1,499,0,372,21,107,0,0,0,500,0
h15,358318172360876650,p3,0,0,500,0,0,0,500,0,379,6,115,0,0,0,500,0
h15,3598883743904255961,p1,0,0,500,0,15,36,449,0,358,17,125,0,0,0,500,0
h15,3598883743904255961,p2,0,0,500,0,0,1,499,0,388,16,96,0,0,0,500,0
h15,3598883743904255961,p3,0,0,500,0,0,0,500,0,360,27,113,0,0,0,500,0
h15,3603715605818049841,p1,0,0,500,0,17,58,425,0,371,14,115,0,0,0,500,0
h15,3603715605818049841,p2,0,0,500,0,0,2,498,0,374,13,113,0,0,0,500,0
h15,3603715605818049841,p3,0,0,500,0,0,0,500,0,357,6,137,0,0,0,500,0
h15,3607480588533803111,p1,0,0,500,0,18,49,433,0,370,7,123,0,0,0,500,0
h15,3607480588533803111,p2,0,0,500,0,0,0,500,0,350,15,135,0,0,0,500,0
h15,3607480588533803111,p3,0,0,500,0,0,0,500,0,327,11,162,0,0,0,500,0
h15,3617997975680925724,p1,0,0,500,0,14,53,433,0,357,11,132,0,0,0,500,0
h15,3617997975680925724,p2,0,0,500,0,0,1,499,0,359,26,115,0,0,0,500,0
h15,3617997975680925724,p3,0,0,500,0,0,0,500,0,330,8,162,0,0,0,500,0
h15,3639317139526480027,p1,0,0,500,0,14,54,432,0,363,11,126,0,0,0,500,0
h15,3639317139526480027,p2,0,0,500,0,0,0,500,0,405,11,84,0,0,0,500,0
h15,3639317139526480027,p3,0,0,500,0,0,0,500,0,345,14,141,0,0,0,500,0
h15,3665484960265591111,p1,0,0,500,0,14,46,440,0,373,8,119,0,0,0,500,0
h15,3665484960265591111,p2,0,0,500,0,0,0,500,0,379,11,110,0,0,0,500,0
h15,3665484960265591111,p3,0,0,500,0,0,0,500,0,365,9,126,0,0,0,500,0
h15,3674990435318027120,p1,0,0,500,0,19,38,443,0,367,31,102,0,0,0,500,0
h15,3674990435318027120,p2,0,0,500,0,0,0,500,0,377,32,91,0,0,0,500,0
h15,3674990435318027120,p3,0,0,500,0,0,0,500,0,312,80,108,0,0,0,500,0
h15,3682555276413059268,p1,0,0,500,0,14,51,435,0,394,7,99,0,0,0,500,0
h15,3682555276413059268,p2,0,0,500,0,0,1,499,0,375,17,108,0,0,0,500,0
h15,3682555276413059268,p3,0,0,500,0,0,0,500,0,378,8,114,0,0,0,500,0
h15,3710035758932078803,p1,0,0,500,0,14,52,434,0,372,9,119,0,0,0,500,0
h15,3710035758932078803,p2,0,0,500,0,0,2,498,0,374,5,121,0,0,0,500,0
h15,3710035758932078803,p3,0,0,500,0,0,1,499,0,356,7,137,0,0,0,500,0
h15,3715864596017978579,p1,0,0,500,0,15,31,454,0,365,4,131,0,0,0,500,0
h15,3715864596017978579,p2,0,0,500,0,0,2,498,0,355,15,130,0,0,0,500,0
h15,3715864596017978579,p3,0,0,500,0,0,0,500,0,352,23,125,0,0,0,500,0
h15,3718566910888851816,p1,0,0,500,0,13,28,459,0,393,22,85,0,0,0,500,0
h15,3718566910888851816,p2,0,0,500,0,0,0,500,0,370,67,63,0,0,0,500,0
h15,3718566910888851816,p3,0,0,500,0,0,0,500,0,337,96,67,0,0,0,500,0
h15,3741387974114566182,p1,0,0,500,0,10,47,443,0,376,42,82,0,0,0,500,0
h15,3741387974114566182,p2,0,0,500,0,0,0,500,0,339,88,73,0,0,0,500,0
h15,3741387974114566182,p3,0,0,500,0,0,0,500,0,327,104,69,0,0,0,500,0
h15,374341739460041193,p1,0,0,500,0,9,38,453,0,387,16,97,0,0,0,500,0
h15,374341739460041193,p2,0,0,500,0,0,1,499,0,283,4,213,0,0,0,500,0
h15,374341739460041193,p3,0,0,500,0,0,0,500,0,338,23,139,0,0,0,500,0
h15,3799441521496706780,p1,0,0,500,0,11,53,436,0,371,33,96,0,0,0,500,0
h15,3799441521496706780,p2,0,0,500,0,1,1,498,0,320,120,60,0,0,0,500,0
h15,3799441521496706780,p3,0,0,500,0,0,0,500,0,382,45,73,0,0,0,500,0
h15,3825117683840938324,p1,0,0,500,0,12,59,429,0,390,3,107,0,0,0,500,0
h15,3825117683840938324,p2,0,0,500,0,1,0,499,0,352,8,140,0,0,0,500,0
h15,3825117683840938324,p3,0,0,500,0,0,0,500,0,388,7,105,0,0,0,500,0
h15,387848202620494590,p1,0,0,500,0,12,48,440,0,361,29,110,0,0,0,500,0
h15,387848202620494590,p2,0,0,500,0,0,1,499,0,382,50,68,0,0,0,500,0
h15,387848202620494590,p3,0,0,500,0,0,0,500,0,400,39,61,0,0,0,500,0
h15,3887498762517043565,p1,0,0,500,0,12,57,431,0,355,25,120,0,0,0,500,0
h15,3887498762517043565,p2,0,0,500,0,0,2,498,0,384,11,105,0,0,0,500,0
h15,3887498762517043565,p3,0,0,500,0,0,1,499,0,315,100,85,0,0,0,500,0
h15,3889270355882478351,p1,0,0,500,0,14,51,435,0,359,15,126,0,0,0,500,0
h15,3889270355882478351,p2,0,0,500,0,0,0,500,0,399,18,83,0,0,0,500,0
h15,3889270355882478351,p3,0,0,500,0,0,0,500,0,336,88,76,0,0,0,500,0
h15,3905365602039565782,p1,0,0,500,0,18,54,428,0,364,45,91,0,0,0,500,0
h15,3905365602039565782,p2,0,0,500,0,0,3,497,0,322,113,65,0,0,0,500,0
h15,3905365602039565782,p3,0,0,500,0,0,0,500,0,305,116,79,0,0,0,500,0
h15,3909014931439800737,p1,0,0,500,0,16,45,439,0,368,28,104,0,0,0,500,0
h15,3909014931439800737,p2,0,0,500,0,0,0,500,0,370,35,95,0,0,0,500,0
h15,3909014931439800737,p3,0,0,500,0,0,0,500,0,331,53,116,0,0,0,500,0
h15,3915162678557792845,p1,0,0,500,0,17,43,440,0,375,16,109,0,0,0,500,0
h15,3915162678557792845,p2,0,0,500,0,0,0,500,0,386,10,104,0,0,0,500,0
h15,3915162678557792845,p3,0,0,500,0,0,0,500,0,366,7,127,0,0,0,500,0
h15,3961017489476298705,p1,0,0,500,0,25,47,428,0,356,15,129,0,0,0,500,0
h15,3961017489476298705,p2,0,0,500,0,0,4,496,0,374,14,112,0,0,0,500,0
h15,3961017489476298705,p3,0,0,500,0,0,0,500,0,389,10,101,0,0,0,500,0
h15,3985496918899514882,p1,0,0,500,0,18,49,433,0,369,21,110,0,0,0,500,0
h15,3985496918899514882,p2,0,0,500,0,0,0,500,0,352,72,76,0,0,0,500,0
h15,3985496918899514882,p3,0,0,500,0,0,0,500,0,383,50,67,0,0,0,500,0
h15,3989796893888869225,p1,0,0,500,0,14,39,447,0,374,12,114,0,0,0,500,0
h15,3989796893888869225,p2,0,0,500,0,0,1,499,0,375,14,111,0,0,0,500,0
h15,3989796893888869225,p3,0,0,500,0,0,0,500,0,381,9,110,0,0,0,500,0
h15,3994395070099107250,p1,0,0,500,0,14,40,446,0,383,9,108,0,0,0,500,0
h15,3994395070099107250,p2,0,0,500,0,0,3,497,0,381,16,103,0,0,0,500,0
h15,3994395070099107250,p3,0,0,500,0,0,0,500,0,337,4,159,0,0,0,500,0
h15,4017285158859759849,p1,0,0,500,0,9,43,448,0,365,15,120,0,0,0,500,0
h15,4017285158859759849,p2,0,0,500,0,0,1,499,0,388,35,77,0,0,0,500,0
h15,4017285158859759849,p3,0,0,500,0,0,0,500,0,363,43,94,0,0,0,500,0
h15,403026997107177644,p1,0,0,500,0,13,34,453,0,358,42,100,0,0,0,500,0
h15,403026997107177644,p2,0,0,500,0,0,0,500,0,293,96,111,0,0,0,500,0
h15,403026997107177644,p3,0,0,500,0,0,0,500,0,392,56,52,0,0,0,500,0
h15,4038605454746611525,p1,0,0,500,0,16,60,424,0,391,18,91,0,0,0,500,0
h15,4038605454746611525,p2,0,0,500,0,0,3,497,0,362,74,64,0,0,0,500,0
h15,4038605454746611525,p3,0,0,500,0,0,0,500,0,383,40,77,0,0,0,500,0
h15,4065064481587879330,p1,0,0,500,0,11,53,436,0,376,39,85,0,0,0,500,0
h15,4065064481587879330,p2,0,0,500,0,0,1,499,0,371,54,75,0,0,0,500,0
h15,4065064481587879330,p3,0,0,500,0,0,0,500,0,339,75,86,0,0,0,500,0
h15,4067412433568897486,p1,0,0,500,0,13,45,442,0,356,12,132,0,0,0,500,0
h15,4067412433568897486,p2,0,0,500,0,0,0,500,0,339,10,151,0,0,0,500,0
h15,4067412433568897486,p3,0,0,500,0,0,0,500,0,374,6,120,0,0,0,500,0
h15,4072432245089798522,p1,0,0,500,0,17,46,437,0,392,13,95,0,0,0,500,0
h15,4072432245089798522,p2,0,0,500,0,0,1,499,0,340,32,128,0,0,0,500,0
h15,4072432245089798522,p3,0,0,500,0,0,0,500,0,375,11,114,0,0,0,500,0
h15,4079110917361667179,p1,0,0,500,0,17,51,432,0,387,16,97,0,0,0,500,0
h15,4079110917361667179,p2,0,0,500,0,0,1,499,0,363,15,122,0,0,0,500,0
h15,4079110917361667179,p3,0,0,500,0,0,0,500,0,340,7,153,0,0,0,500,0
h15,4081238640812042457,p1,0,0,500,0,13,47,440,0,379,24,97,0,0,0,500,0
h15,4081238640812042457,p2,0,0,500,0,0,2,498,0,378,66,56,0,0,0,500,0
h15,4081238640812042457,p3,0,0,500,0,0,0,500,0,366,50,84,0,0,0,500,0
h15,4105815292178215559,p1,0,0,500,0,18,51,431,0,361,12,127,0,0,0,500,0
h15,4105815292178215559,p2,0,0,500,0,0,0,500,0,307,121,72,0,0,0,500,0
h15,4105815292178215559,p3,0,0,500,0,0,1,499,0,334,29,137,0,0,0,500,0
h15,4112870112723342491,p1,0,0,500,0,7,40,453,0,375,48,77,0,0,0,500,0
h15,4112870112723342491,p2,0,0,500,0,0,0,500,0,323,93,84,0,0,0,500,0
h15,4112870112723342491,p3,0,0,500,0,0,0,500,0,380,35,85,0,0,0,500,0
h15,4121658126136949362,p1,0,0,500,0,15,40,445,0,375,15,110,0,0,0,500,0
h15,4121658126136949362,p2,0,0,500,0,0,0,500,0,375,12,113,0,0,0,500,0
h15,4121658126136949362,p3,0,0,500,0,0,0,500,0,381,14,105,0,0,0,500,0
h15,4124974975694375625,p1,0,0,500,0,14,48,438,0,372,9,119,0,0,0,500,0
h15,4124974975694375625,p2,0,0,500,0,0,1,499,0,359,10,131,0,0,0,500,0
h15,4124974975694375625,p3,0,0,500,0,0,0,500,0,380,7,113,0,0,0,500,0
h15,4160002603981038967,p1,0,0,500,0,13,53,434,0,372,12,116,0,0,0,500,0
h15,4160002603981038967,p2,0,0,500,0,0,0,500,0,332,13,155,0,0,0,500,0
h15,4160002603981038967,p3,0,0,500,0,0,0,500,0,341,4,155,0,0,0,500,0
h15,4190548352594269785,p1,0,0,500,0,14,50,436,0,389,10,101,0,0,0,500,0
h15,4190548352594269785,p2,0,0,500,0,0,1,499,0,374,21,105,0,0,0,500,0
h15,4190548352594269785,p3,0,0,500,0,0,0,500,0,373,10,117,0,0,0,500,0
h15,4203845509334149556,p1,0,0,500,0,15,45,440,0,370,31,99,0,0,0,500,0
h15,4203845509334149556,p2,0,0,500,0,0,1,499,0,382,48,70,0,0,0,500,0
h15,4203845509334149556,p3,0,0,500,0,0,1,499,0,364,61,75,0,0,0,500,0
h15,4207149173689489370,p1,0,0,500,0,16,49,435,0,376,8,116,0,0,0,500,0
h15,4207149173689489370,p2,0,0,500,0,0,1,499,0,349,20,131,0,0,0,500,0
h15,4207149173689489370,p3,0,0,500,0,0,0,500,0,330,5,165,0,0,0,500,0
h15,4238382368013230754,p1,0,0,500,0,11,41,448,0,371,17,112,0,0,0,500,0
h15,4238382368013230754,p2,0,0,500,0,1,1,498,0,375,10,115,0,0,0,500,0
h15,4238382368013230754,p3,0,0,500,0,0,0,500,0,387,11,102,0,0,0,500,0
h15,4269998443319130901,p1,0,0,500,0,6,48,446,0,363,7,130,0,0,0,500,0
h15,4269998443319130901,p2,0,0,500,0,0,0,500,0,373,11,116,0,0,0,500,0
h15,4269998443319130901,p3,0,0,500,0,0,0,500,0,354,8,138,0,0,0,500,0
h15,4292870742190751775,p1,0,0,500,0,16,65,419,0,355,54,91,0,0,0,500,0
h15,4292870742190751775,p2,0,0,500,0,0,0,500,0,388,38,74,0,0,0,500,0
h15,4292870742190751775,p3,0,0,500,0,0,1,499,0,376,54,70,0,0,0,500,0
h15,4294127255913208186,p1,0,0,500,0,15,35,450,0,372,38,90,0,0,0,500,0
h15,4294127255913208186,p2,0,0,500,0,0,1,499,0,332,82,86,0,0,0,500,0
h15,4294127255913208186,p3,0,0,500,0,0,0,500,0,378,47,75,0,0,0,500,0
h15,4296093022391319298,p1,0,0,500,0,21,70,409,0,379,23,98,0,0,0,500,0
h15,4296093022391319298,p2,0,0,500,0,0,1,499,0,371,33,96,0,0,0,500,0
h15,4296093022391319298,p3,0,0,500,0,0,0,500,0,382,44,74,0,0,0,500,0
h15,4300543425745576998,p1,0,0,500,0,16,55,429,0,382,14,104,0,0,0,500,0
h15,4300543425745576998,p2,0,0,500,0,0,2,498,0,391,9,100,0,0,0,500,0
h15,4300543425745576998,p3,0,0,500,0,0,0,500,0,359,20,121,0,0,0,500,0
h15,4329052377276345122,p1,0,0,500,0,16,58,426,0,359,15,126,0,0,0,500,0
h15,4329052377276345122,p2,0,0,500,0,0,2,498,0,305,35,160,0,0,0,500,0
h15,4329052377276345122,p3,0,0,500,0,0,0,500,0,370,20,110,0,0,0,500,0
h15,4344513331770728779,p1,0,0,500,0,10,56,434,0,389,24,87,0,0,0,500,0
h15,4344513331770728779,p2,0,0,500,0,0,1,499,0,383,43,74,0,0,0,500,0
h15,4344513331770728779,p3,0,0,500,0,0,0,500,0,390,35,75,0,0,0,500,0
h15,4344603063712412017,p1,0,0,500,0,6,39,455,0,339,59,102,0,0,0,500,0
h15,4344603063712412017,p2,0,0,500,0,0,0,500,0,314,113,73,0,0,0,500,0
h15,4344603063712412017,p3,0,0,500,0,0,0,500,0,249,154,97,0,0,0,500,0
h15,4351317471290300548,p1,0,0,500,0,14,52,434,0,347,47,106,0,0,0,500,0
h15,4351317471290300548,p2,0,0,500,0,0,0,500,0,412,33,55,0,0,0,500,0
h15,4351317471290300548,p3,0,0,500,0,0,1,499,0,363,65,72,0,0,0,500,0
h15,4355874984491921493,p1,0,0,500,0,14,52,434,0,377,10,113,0,0,0,500,0
h15,4355874984491921493,p2,0,0,500,0,0,2,498,0,362,25,113,0,0,0,500,0
h15,4355874984491921493,p3,0,0,500,0,0,0,500,0,304,20,176,0,0,0,500,0
h15,4371166039719414947,p1,0,0,500,0,14,35,451,0,383,6,111,0,0,0,500,0
h15,4371166039719414947,p2,0,0,500,0,0,2,498,0,308,8,184,0,0,0,500,0
h15,4371166039719414947,p3,0,0,500,0,0,0,500,0,354,8,138,0,0,0,500,0
h15,4399040171398651594,p1,0,0,500,0,7,53,440,0,379,8,113,0,0,0,500,0
h15,4399040171398651594,p2,0,0,500,0,0,0,500,0,335,12,153,0,0,0,500,0
h15,4399040171398651594,p3,0,0,500,0,0,0,500,0,345,15,140,0,0,0,500,0
h15,4406895073553740970,p1,0,0,500,0,17,49,434,0,382,37,81,0,0,0,500,0
h15,4406895073553740970,p2,0,0,500,0,0,0,500,0,380,50,70,0,0,0,500,0
h15,4406895073553740970,p3,0,0,500,0,0,0,500,0,374,62,64,0,0,0,500,0
h15,441017604722670060,p1,0,0,500,0,12,62,426,0,378,6,116,0,0,0,500,0
h15,441017604722670060,p2,0,0,500,0,0,1,499,0,387,25,88,0,0,0,500,0
h15,441017604722670060,p3,0,0,500,0,0,0,500,0,375,6,119,0,0,0,500,0
